Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
180	-13300.6	-13124.9	-175.744	0.266265	0.266265	0.0530177	0.0826604	0.00295797	0.0786621	0.534554	3.38383	16.2807	0.369965	0.347944	0.063063	0.219027	93.0567	0.135678	0.0826604
190	-13303.3	-13127.4	-175.87	0.259597	0.259597	0.0502829	0.078269	0.00258952	0.0737028	0.521291	3.40242	14.9377	0.352721	0.356405	0.0665215	0.224353	99.4507	0.128552	0.078269
200	-13304.9	-13129.2	-175.736	0.244218	0.244218	0.0571764	0.0963128	0.00185314	0.0625471	0.489132	3.44647	15.8978	0.350227	0.36256	0.0660558	0.221157	93.7052	0.153489	0.0963128
210	-13302.7	-13125	-177.725	0.256769	0.256769	0.0311875	0.158544	0.00244236	0.0716202	0.515545	3.41039	15.7264	0.343414	0.367379	0.0658699	0.223337	93.2709	0.189732	0.158544
220	-13302.5	-13124.6	-177.908	0.254901	0.254901	0.0508157	0.136415	0.00234809	0.0702517	0.511708	3.41569	18.0856	0.353589	0.36567	0.0631775	0.217564	99.4885	0.18723	0.136415
230	-13304.5	-13127.3	-177.24	0.269129	0.269129	0.0449596	0.0794846	0.0031256	0.0808116	0.540129	3.37593	16.0085	0.352189	0.360278	0.0638786	0.223654	95.7094	0.124444	0.0794846
240	-13305.7	-13126.6	-179.116	0.244035	0.244035	0.0359689	0.208766	0.00184533	0.0624175	0.488737	3.447	17.9682	0.360936	0.355165	0.0603722	0.223527	96.6003	0.244735	0.208766
250	-13312	-13131.9	-180.064	0.23566	0.23566	0.0374691	0.182409	0.00150945	0.0565475	0.470254	3.47169	18.8589	0.358998	0.372216	0.0615496	0.207236	97.6095	0.219879	0.182409
260	-13309.6	-13130.8	-178.757	0.245027	0.245027	0.0426914	0.0597984	0.00188802	0.0631226	0.49088	3.44411	17.9454	0.357218	0.356444	0.0663042	0.220034	98.0998	0.10249	0.0597984
270	-13304.6	-13125.1	-179.52	0.241748	0.241748	0.0504578	0.15568	0.00174923	0.0607988	0.483758	3.45369	18.5084	0.363241	0.353536	0.0679914	0.215231	98.7178	0.206138	0.15568
280	-13304.9	-13125.2	-179.71	0.268516	0.268516	0.0375305	0.0665338	0.00308926	0.0803507	0.538942	3.37762	17.9316	0.35742	0.364055	0.0621138	0.216411	99.0986	0.104064	0.0665338
290	-13308.5	-13127.9	-180.64	0.233629	0.233629	0.0336313	0.0631023	0.00143454	0.055149	0.465667	3.47775	19.0079	0.35742	0.364055	0.0621138	0.216411	98.3583	0.0967336	0.0631023
300	-13305.7	-13123	-182.767	0.250096	0.250096	0.0187042	0.310899	0.00211624	0.0667593	0.501688	3.42944	16.4889	0.365093	0.350403	0.0634472	0.221056	99.7674	0.329604	0.310899
310	-13304.1	-13126.1	-177.991	0.245263	0.245263	0.046682	0.0947005	0.00189828	0.0632908	0.491389	3.44342	17.7787	0.365652	0.35094	0.062014	0.221395	99.2761	0.141382	0.0947005
320	-13307.6	-13129.3	-178.239	0.250848	0.250848	0.0536409	0.066357	0.00215151	0.0673029	0.50327	3.42728	17.3213	0.357901	0.354974	0.063185	0.22394	99.46	0.119998	0.066357
330	-13306.4	-13127.9	-178.522	0.245538	0.245538	0.0553153	0.101597	0.0019103	0.0634873	0.491982	3.44262	17.3886	0.358289	0.355564	0.0619641	0.224183	99.1323	0.156912	0.101597
340	-13304	-13128	-176.008	0.263356	0.263356	0.0446642	0.118996	0.00279352	0.0764908	0.528818	3.3919	16.6685	0.344082	0.380844	0.0609565	0.214118	93.8215	0.16366	0.118996
350	-13302.4	-13126.8	-175.607	0.254983	0.254983	0.0517405	0.0936527	0.00235216	0.0703112	0.511876	3.41546	17.2545	0.36794	0.350226	0.0624544	0.21938	91.2754	0.145393	0.0936527
360	-13299.7	-13123	-176.717	0.259467	0.259467	0.0615248	0.112451	0.00258263	0.0736067	0.521029	3.40278	15.6217	0.355125	0.35575	0.0634394	0.225686	93.091	0.173976	0.112451
370	-13299.9	-13124	-175.928	0.279756	0.279756	0.0407218	0.0981248	0.00379717	0.0888709	0.560187	3.34715	15.8514	0.357357	0.361981	0.0622037	0.218459	95.5923	0.138847	0.0981248
380	-13308.9	-13133.4	-175.492	0.250745	0.250745	0.0480275	0.159394	0.00214664	0.0672282	0.503053	3.42757	14.8135	0.355722	0.362139	0.0646798	0.21746	94.7631	0.207422	0.159394
390	-13313.9	-13138.7	-175.139	0.251557	0.251557	0.0574297	0.162723	0.00218513	0.0678169	0.504758	3.42524	16.9041	0.347771	0.36012	0.0591704	0.232938	85.2074	0.220152	0.162723
400	-13302.7	-13125.5	-177.177	0.260359	0.260359	0.0574431	0.0315818	0.00263009	0.0742661	0.522827	3.40028	15.6665	0.35907	0.360833	0.0623519	0.217745	95.8614	0.0890249	0.0315818
410	-13300.3	-13125.5	-174.838	0.249209	0.249209	0.042555	0.156423	0.0020751	0.0661194	0.499815	3.43199	16.9026	0.359	0.359191	0.0641067	0.217702	94.858	0.198978	0.156423
420	-13303.8	-13126.5	-177.293	0.28631	0.28631	0.0288426	0.319647	0.00425064	0.0938967	0.572079	3.32977	14.4798	0.347851	0.367824	0.0656475	0.218678	92.9075	0.34849	0.319647
430	-13303.9	-13124.2	-179.713	0.253202	0.253202	0.0237201	0.340055	0.00226434	0.0690116	0.508189	3.42054	17.3587	0.348976	0.369015	0.0565586	0.22545	97.747	0.363775	0.340055
440	-13300.8	-13124.5	-176.361	0.269435	0.269435	0.0433654	0.207671	0.00314386	0.081042	0.54072	3.37509	15.0794	0.34463	0.366626	0.061695	0.22705	92.1059	0.251037	0.207671
450	-13300.5	-13124.8	-175.691	0.253194	0.253194	0.0481419	0.128486	0.00226396	0.069006	0.508173	3.42056	15.0794	0.345145	0.370066	0.0607299	0.22406	91.9978	0.176628	0.128486
460	-13303.2	-13126.7	-176.484	0.257283	0.257283	0.0440927	0.0877103	0.00246868	0.0719973	0.516594	3.40894	16.6884	0.33508	0.376638	0.060243	0.228039	96.9357	0.131803	0.0877103
470	-13302.2	-13122.2	-180.001	0.267225	0.267225	0.0689601	0.129784	0.00301357	0.0793818	0.536432	3.38117	14.6631	0.351446	0.363311	0.0652735	0.21997	91.3003	0.198744	0.129784
480	-13298.8	-13125.1	-173.698	0.238125	0.238125	0.0482461	0.1033	0.00160374	0.0582581	0.475764	3.46437	15.8501	0.356313	0.350859	0.0661774	0.226651	85.3922	0.151546	0.1033
490	-13299.1	-13123	-176.111	0.257031	0.257031	0.057231	0.0592158	0.00245576	0.0718125	0.51608	3.40965	16.6303	0.357451	0.35198	0.0631942	0.227375	97.1442	0.116447	0.0592158
500	-13305.3	-13129.3	-176.047	0.247919	0.247919	0.047545	0.149625	0.00201618	0.0651911	0.497076	3.43572	16.2704	0.358828	0.353335	0.0655259	0.222311	91.9406	0.19717	0.149625
510	-13302.8	-13124.5	-178.263	0.259977	0.259977	0.0361134	0.268276	0.00260971	0.0739837	0.522058	3.40135	15.5024	0.33885	0.373825	0.0661113	0.221214	97.6296	0.304389	0.268276
520	-13307.5	-13128.9	-178.603	0.244344	0.244344	0.0501515	0.192187	0.00185855	0.0626366	0.489405	3.4461	16.7155	0.334366	0.38211	0.0652366	0.218287	97.0417	0.242338	0.192187
530	-13300.6	-13125.4	-175.115	0.249574	0.249574	0.0428126	0.149926	0.00209197	0.0663826	0.500587	3.43094	15.4236	0.344026	0.380364	0.0583199	0.21729	91.7284	0.192739	0.149926
540	-13297.7	-13120.9	-176.828	0.271903	0.271903	0.028698	0.154617	0.0032933	0.0829026	0.545458	3.36835	15.6176	0.35054	0.363965	0.0582762	0.227218	89.9716	0.183315	0.154617
550	-13301.1	-13125.6	-175.525	0.26987	0.26987	0.0437591	0.180729	0.00316988	0.0813692	0.541559	3.3739	14.2566	0.357096	0.356719	0.0634418	0.222744	94.3084	0.224488	0.180729
560	-13310.3	-13133.6	-176.724	0.259988	0.259988	0.0544186	0.177633	0.00261033	0.0739923	0.522082	3.40132	16.5383	0.365335	0.357647	0.0614094	0.215608	91.3452	0.232052	0.177633
570	-13302.1	-13126.6	-175.441	0.261011	0.261011	0.048933	0.117913	0.00266515	0.0747493	0.524138	3.39845	15.2334	0.358964	0.354696	0.0654026	0.220937	94.6864	0.166847	0.117913
580	-13297.9	-13120.6	-177.228	0.251376	0.251376	0.0449485	0.11192	0.00217653	0.0676858	0.504379	3.42576	16.9219	0.344248	0.370376	0.0632201	0.222156	93.6331	0.156868	0.11192
590	-13302.1	-13125.2	-176.86	0.249713	0.249713	0.0425645	0.111735	0.00209839	0.0664825	0.500879	3.43054	16.0104	0.34045	0.36629	0.0606566	0.232604	94.2926	0.154299	0.111735
600	-13302	-13125	-176.948	0.263925	0.263925	0.0435185	0.111735	0.00282525	0.0769148	0.529946	3.39031	16.0984	0.33981	0.365602	0.0624208	0.232167	94.6585	0.155253	0.111735
610	-13304.5	-13127.7	-176.806	0.266785	0.266785	0.0544224	0.0865735	0.00298802	0.079052	0.535573	3.38239	18.5666	0.362842	0.363102	0.0619941	0.212061	94.0675	0.140996	0.0865735
620	-13301.3	-13125	-176.25	0.272556	0.272556	0.0435531	0.0865735	0.00333362	0.0833969	0.546704	3.36657	17.0642	0.356665	0.363919	0.0610924	0.218323	96.1192	0.130127	0.0865735
630	-13300	-13123.9	-176.053	0.255496	0.255496	0.050806	0.114832	0.00237786	0.0706867	0.512933	3.414	16.7661	0.356226	0.363471	0.0603561	0.219947	95.553	0.165638	0.114832
640	-13295.2	-13120	-175.207	0.263945	0.263945	0.0448514	0.108267	0.00282637	0.0769297	0.529986	3.39026	16.17	0.352755	0.359929	0.0600541	0.227261	93.9753	0.153119	0.108267
650	-13303.9	-13128.3	-175.637	0.252128	0.252128	0.0436909	0.148179	0.00221243	0.0682312	0.505952	3.4236	17.8072	0.367644	0.361151	0.0602221	0.210983	92.6859	0.19187	0.148179
660	-13294.8	-13119	-175.77	0.254764	0.254764	0.0428717	0.134894	0.00234124	0.0701511	0.511424	3.41608	16.4619	0.353009	0.370607	0.061799	0.214585	92.0183	0.177766	0.134894
670	-13298.7	-13122	-176.722	0.261243	0.261243	0.0403696	0.179303	0.00267768	0.0749212	0.524604	3.3978	15.6131	0.345728	0.374755	0.0622948	0.217222	99.6552	0.219672	0.179303
680	-13305.5	-13130	-175.529	0.265056	0.265056	0.0430063	0.191195	0.00288893	0.0777584	0.532179	3.38717	16.441	0.353554	0.360601	0.0637049	0.22214	93.3372	0.234201	0.191195
690	-13306.9	-13128.2	-178.671	0.257432	0.257432	0.0478341	0.214144	0.00247636	0.072107	0.516898	3.40852	16.8153	0.36828	0.354873	0.060479	0.216368	98.6001	0.261978	0.214144
700	-13297.3	-13120.5	-176.862	0.241439	0.241439	0.0467275	0.105634	0.00173649	0.0605807	0.48308	3.4546	17.7078	0.346054	0.363827	0.0651423	0.224977	97.2011	0.152362	0.105634
710	-13300.7	-13121.7	-179.01	0.258998	0.258998	0.0586091	0.0446284	0.00255791	0.0732608	0.520081	3.4041	17.6787	0.361257	0.367607	0.0608798	0.210256	99.3052	0.103237	0.0446284
720	-13302.5	-13124.1	-178.416	0.249021	0.249021	0.0422079	0.0558807	0.00206645	0.0659839	0.499417	3.43253	17.9987	0.363868	0.361432	0.06168	0.21302	97.6177	0.0980886	0.0558807
730	-13309.4	-13132.8	-176.602	0.246493	0.246493	0.0425995	0.0839914	0.00195233	0.0641694	0.494032	3.43985	16.79	0.363148	0.354557	0.066429	0.215866	94.7176	0.126591	0.0839914
740	-13313.7	-13137.8	-175.955	0.249433	0.249433	0.0541203	0.132879	0.00208544	0.0662808	0.500289	3.43135	17.2335	0.356673	0.359978	0.0641828	0.219166	85.2533	0.186999	0.132879
750	-13299.9	-13122.5	-177.386	0.249796	0.249796	0.0333802	0.132879	0.00210226	0.0665426	0.501055	3.4303	16.5349	0.345654	0.369654	0.0622001	0.222492	97.5941	0.166259	0.132879
760	-13301.3	-13124.8	-176.442	0.251677	0.251677	0.0374041	0.162473	0.00219082	0.0679034	0.505008	3.4249	17.523	0.360933	0.36063	0.0584865	0.21995	98.6772	0.199877	0.162473
770	-13307.4	-13129.6	-177.824	0.23541	0.23541	0.0374041	0.162473	0.00150009	0.0563749	0.469692	3.47243	17.7748	0.36151	0.358343	0.0642077	0.215939	99.581	0.199877	0.162473
780	-13306.3	-13125.6	-180.716	0.243715	0.243715	0.0609837	0.0722086	0.00183165	0.0621898	0.488042	3.44794	17.8224	0.377396	0.34701	0.062177	0.213417	99.6935	0.133192	0.0722086
790	-13315.7	-13135.7	-180.022	0.248665	0.248665	0.0259638	0.121858	0.00205013	0.0657278	0.498663	3.43356	15.4308	0.358487	0.353935	0.0609756	0.226603	98.3553	0.147822	0.121858
800	-13301.8	-13122.7	-179.062	0.24082	0.24082	0.0449612	0.172488	0.00171116	0.0601448	0.481721	3.45642	16.1692	0.344067	0.368912	0.0610551	0.225966	98.1883	0.217449	0.172488
810	-13304.1	-13125	-179.046	0.252109	0.252109	0.0417934	0.0539242	0.00221151	0.0682173	0.505912	3.42366	18.2127	0.34829	0.37344	0.0618045	0.216465	98.6497	0.0957176	0.0539242
820	-13304.9	-13125.5	-179.352	0.263036	0.263036	0.0411359	0.170386	0.00277578	0.0762527	0.528182	3.39279	19.2144	0.355271	0.363297	0.0606271	0.220804	98.181	0.211522	0.170386
830	-13299.2	-13120	-179.11	0.25744	0.25744	0.0374401	0.229625	0.0024768	0.0721133	0.516915	3.40849	16.7205	0.3693	0.34548	0.0622413	0.222979	98.181	0.267065	0.229625
840	-13302.2	-13124.7	-177.461	0.236853	0.236853	0.0419084	0.124844	0.00155461	0.0573734	0.472928	3.46814	18.06	0.352594	0.375087	0.0594258	0.212892	96.8677	0.166753	0.124844
850	-13299.8	-13120.4	-179.436	0.250239	0.250239	0.0333973	0.295176	0.00212291	0.0668625	0.501989	3.42903	16.4003	0.366482	0.350475	0.0617663	0.221277	99.7577	0.328573	0.295176
860	-13306.6	-13126.7	-179.903	0.264021	0.264021	0.0318801	0.279001	0.00283064	0.0769865	0.530137	3.39005	17.467	0.360932	0.356169	0.0633043	0.219595	96.5694	0.310881	0.279001
870	-13300.5	-13123.9	-176.671	0.261786	0.261786	0.0327834	0.215182	0.00270713	0.0753236	0.525689	3.39628	15.4455	0.363403	0.361525	0.0559878	0.219085	89.8799	0.247966	0.215182
880	-13302	-13125.8	-176.171	0.27189	0.27189	0.0502703	0.0475024	0.00329256	0.0828934	0.545434	3.36838	16.6134	0.345041	0.371803	0.0621177	0.221039	89.4806	0.0977728	0.0475024
890	-13299.7	-13122.8	-176.914	0.243092	0.243092	0.0391262	0.236437	0.00180531	0.0617488	0.48669	3.44976	17.053	0.360973	0.362282	0.0598192	0.216925	97.3197	0.275563	0.236437
900	-13304.8	-13129.7	-175.114	0.258012	0.258012	0.0421256	0.187085	0.00250638	0.072534	0.51808	3.40688	15.5339	0.343739	0.382592	0.0622678	0.211402	91.8327	0.229211	0.187085
910	-13304	-13127.6	-176.401	0.251028	0.251028	0.0554231	0.100005	0.00216	0.0674331	0.503648	3.42676	16.7861	0.357886	0.363908	0.0627328	0.215474	99.3396	0.155428	0.100005
920	-13302.7	-13127.3	-175.319	0.269186	0.269186	0.049213	0.123488	0.00312901	0.0808546	0.540239	3.37578	15.5241	0.358367	0.364398	0.0628172	0.214418	92.2817	0.172701	0.123488
930	-13300.8	-13124.2	-176.578	0.254589	0.254589	0.0530631	0.158148	0.00233255	0.0700233	0.511063	3.41658	16.7103	0.367241	0.35765	0.0646619	0.210447	96.4509	0.211212	0.158148
940	-13302.4	-13125.9	-176.478	0.230983	0.230983	0.0382713	0.12303	0.0013407	0.0533428	0.459631	3.48569	17.0736	0.358016	0.367853	0.0598856	0.214245	96.1221	0.161302	0.12303
950	-13302.2	-13125.9	-176.297	0.2578	0.2578	0.0536987	0.0675515	0.00249537	0.0723777	0.517648	3.40748	16.2854	0.371727	0.358166	0.0615035	0.208603	94.7033	0.12125	0.0675515
960	-13296.1	-13119.9	-176.22	0.256077	0.256077	0.0455649	0.109524	0.00240717	0.0711125	0.514127	3.41235	16.5112	0.353593	0.361093	0.0620062	0.223307	97.0069	0.155089	0.109524
970	-13303.5	-13127.6	-175.898	0.256699	0.256699	0.0432049	0.128615	0.00243878	0.0715686	0.515401	3.41059	14.823	0.356781	0.354793	0.0642037	0.224222	97.052	0.17182	0.128615
980	-13306.8	-13130.9	-175.851	0.276914	0.276914	0.0381662	0.177351	0.00360984	0.0867033	0.554916	3.35477	15.6331	0.356039	0.354055	0.0640702	0.225835	95.6612	0.215517	0.177351
990	-13311.7	-13133.9	-177.76	0.261802	0.261802	0.0683302	0.042582	0.002708	0.0753354	0.525721	3.39624	16.7678	0.355236	0.361987	0.059066	0.223711	91.3765	0.110912	0.042582
1000	-13307.1	-13127.9	-179.198	0.255998	0.255998	0.063817	0.172898	0.00240315	0.0710542	0.513964	3.41258	18.0559	0.354003	0.365932	0.0634698	0.216595	93.4065	0.236715	0.172898
1010	-13302.5	-13124	-178.47	0.240233	0.240233	0.0467223	0.242276	0.00168741	0.0597331	0.480432	3.45815	18.047	0.36977	0.347091	0.0640659	0.219073	95.3229	0.288998	0.242276
1020	-13299	-13121.6	-177.381	0.254101	0.254101	0.0275734	0.242276	0.00230844	0.0696675	0.510056	3.41797	15.5129	0.361406	0.362559	0.0628773	0.213158	96.0091	0.26985	0.242276
1030	-13306.7	-13129.9	-176.799	0.251318	0.251318	0.050362	0.0947858	0.00217376	0.0676436	0.504257	3.42593	16.9713	0.366008	0.353502	0.0646186	0.215872	95.8938	0.145148	0.0947858
1040	-13311.5	-13133.6	-177.876	0.275489	0.275489	0.0306311	0.149189	0.00351805	0.0856197	0.552249	3.35861	14.9096	0.365311	0.35074	0.0617302	0.222219	97.2499	0.17982	0.149189
1050	-13308.4	-13130.8	-177.604	0.252307	0.252307	0.0445347	0.111512	0.00222103	0.0683611	0.506326	3.42309	18.492	0.363306	0.358736	0.0628177	0.21514	99.8062	0.156046	0.111512
1060	-13301.3	-13124.1	-177.26	0.246462	0.246462	0.0545215	0.0938197	0.00195093	0.0641468	0.493964	3.43994	17.8824	0.362072	0.359723	0.0624733	0.215732	96.0132	0.148341	0.0938197
1070	-13300.5	-13123.2	-177.364	0.262301	0.262301	0.0370896	0.208036	0.0027353	0.0757062	0.526719	3.39484	16.676	0.346266	0.372511	0.0645518	0.216672	99.2307	0.245125	0.208036
1080	-13301	-13125	-175.956	0.272191	0.272191	0.0466947	0.110051	0.00331107	0.0831208	0.546008	3.36756	14.7913	0.328662	0.378131	0.0684052	0.224802	97.0065	0.156746	0.110051
1090	-13306.9	-13129.9	-176.996	0.266551	0.266551	0.0346016	0.139481	0.00297448	0.0788764	0.535114	3.38303	15.4343	0.373714	0.344411	0.0654857	0.216389	98.2005	0.174082	0.139481
1100	-13298	-13119.8	-178.152	0.253771	0.253771	0.0618947	0.0698917	0.0022922	0.0694268	0.509372	3.41891	16.9867	0.345089	0.369469	0.0602676	0.225174	94.1684	0.131786	0.0698917
1110	-13304.3	-13127.7	-176.62	0.257359	0.257359	0.0403469	0.169746	0.00247263	0.0720537	0.51675	3.40872	16.1483	0.359954	0.357331	0.061046	0.221669	98.618	0.210093	0.169746
1120	-13303.6	-13125	-178.608	0.256043	0.256043	0.0408532	0.328201	0.00240542	0.0710872	0.514057	3.41245	15.0316	0.337359	0.371745	0.0609232	0.229973	95.2472	0.369054	0.328201
1130	-13299.6	-13123	-176.546	0.250287	0.250287	0.0429247	0.160385	0.00212516	0.0668973	0.50209	3.42889	17.7911	0.351133	0.372918	0.060521	0.215428	96.3642	0.20331	0.160385
1140	-13301.7	-13125.9	-175.838	0.258544	0.258544	0.0429247	0.170061	0.00253412	0.0729261	0.519161	3.40538	15.3205	0.329924	0.376223	0.0638099	0.230044	92.3741	0.212985	0.170061
1150	-13307	-13130.4	-176.62	0.260499	0.260499	0.0316242	0.185713	0.00263762	0.0743702	0.52311	3.39988	15.885	0.329715	0.375985	0.0644025	0.229898	96.6172	0.217338	0.185713
1160	-13305.6	-13127.5	-178.075	0.262897	0.262897	0.0611453	0.146342	0.00276811	0.0761495	0.527906	3.39318	14.8194	0.352743	0.362708	0.0627685	0.22178	98.846	0.207487	0.146342
1170	-13298.4	-13120.5	-177.962	0.245049	0.245049	0.0288186	0.24316	0.00188899	0.0631385	0.490928	3.44404	15.3856	0.354658	0.358318	0.0653992	0.221625	96.9449	0.271979	0.24316
1180	-13306	-13131.3	-174.706	0.24925	0.24925	0.0464378	0.12426	0.002077	0.066149	0.499902	3.43187	15.3648	0.350331	0.367021	0.0637272	0.21892	91.5288	0.170698	0.12426
1190	-13301.7	-13127.3	-174.384	0.252097	0.252097	0.0464378	0.189416	0.00221095	0.0682088	0.505888	3.42369	16.4227	0.344321	0.371213	0.0639027	0.220563	90.1819	0.235854	0.189416
1200	-13308.7	-13134.1	-174.607	0.259265	0.259265	0.0424478	0.147482	0.00257196	0.0734577	0.520621	3.40335	15.0166	0.340363	0.366946	0.0670197	0.225671	90.5534	0.18993	0.147482
1210	-13301.1	-13124.7	-176.48	0.251931	0.251931	0.029913	0.134677	0.00220295	0.0680877	0.505539	3.42417	15.0166	0.344402	0.359638	0.0665225	0.229438	88.3469	0.16459	0.134677
1220	-13297.6	-13121.8	-175.792	0.252932	0.252932	0.0428627	0.135012	0.00225125	0.0688157	0.507629	3.4213	17.2388	0.344726	0.374931	0.0606705	0.219673	95.666	0.177874	0.135012
1230	-13300.4	-13123.8	-176.617	0.253777	0.253777	0.0418777	0.172298	0.00229247	0.0694308	0.509383	3.41889	15.9263	0.343281	0.375891	0.0560916	0.224736	99.3041	0.214176	0.172298
1240	-13303.5	-13127.5	-175.988	0.25559	0.25559	0.0476226	0.0904005	0.00238261	0.0707559	0.513128	3.41373	14.4281	0.345344	0.364769	0.0590077	0.230879	98.3529	0.138023	0.0904005
1250	-13305.1	-13129.2	-175.916	0.261657	0.261657	0.0496062	0.105958	0.00270012	0.075228	0.525432	3.39664	14.8516	0.351971	0.371768	0.0612442	0.215017	96.2452	0.155564	0.105958
1260	-13296	-13120	-176	0.242867	0.242867	0.0535358	0.0633525	0.00179582	0.061589	0.486199	3.45042	16.7048	0.348434	0.368032	0.0606288	0.222905	94.0589	0.116888	0.0633525
1270	-13297.7	-13121.9	-175.77	0.263155	0.263155	0.0513516	0.0846905	0.00278235	0.076341	0.528418	3.39246	15.6309	0.350738	0.362638	0.0622459	0.224378	94.3871	0.136042	0.0846905
1280	-13305.5	-13128.4	-177.109	0.257177	0.257177	0.0589453	0.0821873	0.00246326	0.0719198	0.516378	3.40924	17.4156	0.350939	0.362846	0.0617075	0.224507	95.8845	0.141133	0.0821873
1290	-13299.7	-13123.8	-175.962	0.250341	0.250341	0.0488304	0.141398	0.00212767	0.066936	0.502203	3.42873	17.4131	0.35698	0.369092	0.06128	0.212648	96.4428	0.190229	0.141398
1300	-13299.8	-13124.2	-175.586	0.248182	0.248182	0.0427343	0.141572	0.00202809	0.06538	0.497635	3.43496	15.9151	0.347061	0.360695	0.0639779	0.228266	96.3506	0.184306	0.141572
1310	-13300.9	-13124.8	-176.171	0.275598	0.275598	0.0351608	0.156776	0.00352501	0.0857024	0.552453	3.35832	15.0117	0.347585	0.355468	0.0640744	0.232873	96.757	0.191936	0.156776
1320	-13301.9	-13126.7	-175.179	0.273543	0.273543	0.0393177	0.206516	0.00339503	0.0841441	0.548579	3.36388	14.5348	0.345849	0.370585	0.0631994	0.220367	91.6051	0.245833	0.206516
1330	-13301.2	-13125	-176.2	0.276303	0.276303	0.0363004	0.152659	0.00357036	0.086239	0.553776	3.35641	16.1825	0.350616	0.355261	0.0655519	0.22857	99.0795	0.18896	0.152659
