Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
290	-13298.2	-13121.9	-176.262	0.245134	0.245134	0.0397169	0.117536	0.00189268	0.063199	0.491111	3.4438	17.1675	0.350807	0.369816	0.0571978	0.222179	94.0452	0.157253	0.117536
300	-13298.6	-13122.9	-175.714	0.261425	0.261425	0.0471961	0.17963	0.00268752	0.0750559	0.524967	3.39729	16.8689	0.354433	0.356524	0.0656294	0.223414	90.2004	0.226826	0.17963
310	-13298.6	-13122.7	-175.947	0.255678	0.255678	0.0449637	0.177459	0.00238702	0.0708201	0.513308	3.41349	15.6418	0.34579	0.364748	0.066191	0.223271	91.8514	0.222422	0.177459
320	-13301.3	-13124.4	-176.845	0.256355	0.256355	0.042936	0.324165	0.00242128	0.0713165	0.514698	3.41156	15.2687	0.342437	0.367987	0.0610458	0.228531	91.0463	0.367101	0.324165
330	-13301.6	-13122.3	-179.286	0.276955	0.276955	0.0284436	0.502162	0.00361254	0.086735	0.554994	3.35466	14.8658	0.357293	0.359983	0.0591644	0.22356	93.5225	0.530606	0.502162
340	-13299.7	-13123.7	-176.065	0.267248	0.267248	0.0525039	0.0755491	0.00301487	0.0793986	0.536475	3.38111	15.6764	0.345226	0.3667	0.063223	0.224851	95.2987	0.128053	0.0755491
350	-13299.9	-13124.1	-175.857	0.255022	0.255022	0.0546958	0.0776693	0.00235413	0.0703401	0.511958	3.41535	16.4354	0.347501	0.362527	0.0636396	0.226332	92.0768	0.132365	0.0776693
360	-13296	-13121.1	-174.971	0.250331	0.250331	0.0533015	0.098552	0.00212723	0.0669293	0.502184	3.42876	17.5251	0.359854	0.362851	0.0591906	0.218104	91.8698	0.151854	0.098552
370	-13302	-13127	-175.026	0.276895	0.276895	0.0584831	0.114298	0.00360863	0.0866891	0.554882	3.35482	13.8236	0.336086	0.371942	0.0606737	0.231297	94.3818	0.172781	0.114298
380	-13300.8	-13126.1	-174.67	0.262033	0.262033	0.0586833	0.129595	0.00272065	0.0755075	0.526185	3.39559	15.6979	0.337294	0.373279	0.0639714	0.225456	89.5908	0.188278	0.129595
390	-13303	-13125.6	-177.388	0.254359	0.254359	0.0562733	0.288618	0.00232116	0.0698555	0.510588	3.41723	15.6037	0.351234	0.364322	0.0570978	0.227346	91.1201	0.344891	0.288618
400	-13303.4	-13129.6	-173.753	0.252109	0.252109	0.051895	0.0936164	0.00221149	0.068217	0.505912	3.42366	13.9396	0.341697	0.366499	0.0585752	0.233229	89.3255	0.145511	0.0936164
410	-13304.5	-13130.1	-174.349	0.251344	0.251344	0.051895	0.0936164	0.002175	0.0676624	0.504312	3.42585	14.5978	0.350699	0.370786	0.0664285	0.212086	88.0611	0.145511	0.0936164
420	-13316.9	-13141.7	-175.237	0.261785	0.261785	0.0407931	0.114334	0.00270711	0.0753232	0.525688	3.39628	17.0678	0.344491	0.383822	0.0633546	0.208332	86.5532	0.155127	0.114334
430	-13301.6	-13125.6	-175.994	0.263124	0.263124	0.0516721	0.188613	0.00278067	0.0763184	0.528358	3.39254	16.5338	0.375824	0.338236	0.0630235	0.222917	90.4205	0.240285	0.188613
440	-13303	-13126.7	-176.254	0.249568	0.249568	0.0571017	0.0430396	0.0020917	0.0663784	0.500574	3.43096	17.749	0.376042	0.353795	0.0630601	0.207103	92.9468	0.100141	0.0430396
450	-13301.8	-13127	-174.793	0.261919	0.261919	0.0405322	0.13789	0.00271443	0.0754229	0.525957	3.39591	16.9327	0.378209	0.350921	0.062548	0.208322	90.1958	0.178422	0.13789
460	-13296.8	-13121.3	-175.446	0.2418	0.2418	0.0446068	0.157666	0.00175139	0.0608356	0.483872	3.45354	17.3906	0.367817	0.354259	0.0584914	0.219433	94.3378	0.202273	0.157666
470	-13309.2	-13133.1	-176.094	0.262151	0.262151	0.0391073	0.130845	0.00272706	0.0755945	0.526419	3.39526	16.9808	0.364585	0.361684	0.0576088	0.216122	96.2261	0.169953	0.130845
480	-13300	-13122.7	-177.348	0.238557	0.238557	0.0494622	0.163762	0.00162068	0.0585599	0.476726	3.46309	17.7631	0.358099	0.362219	0.0598373	0.219845	98.4382	0.213224	0.163762
490	-13299.1	-13122	-177.179	0.259781	0.259781	0.0541168	0.0551873	0.00259931	0.0738392	0.521664	3.4019	17.9199	0.360436	0.364582	0.0602278	0.214754	97.5724	0.109304	0.0551873
500	-13304.2	-13127.3	-176.861	0.249411	0.249411	0.0433136	0.106996	0.00208441	0.0662648	0.500242	3.43141	19.2414	0.36702	0.357879	0.061328	0.213774	98.0278	0.150309	0.106996
510	-13303.5	-13125.5	-178.034	0.243803	0.243803	0.0519118	0.170427	0.00183543	0.0622528	0.488234	3.44768	17.4052	0.364638	0.353305	0.0649433	0.217114	98.632	0.222339	0.170427
520	-13303.4	-13126.5	-176.952	0.260695	0.260695	0.05406	0.0871029	0.00264811	0.0745149	0.523503	3.39933	16.7258	0.357998	0.353981	0.0661635	0.221858	95.232	0.141163	0.0871029
530	-13306.5	-13128.5	-177.981	0.25816	0.25816	0.0543409	0.0986159	0.00251409	0.0726432	0.518381	3.40646	16.4736	0.348931	0.373171	0.0608934	0.217005	98.3326	0.152957	0.0986159
540	-13305.7	-13126.3	-179.339	0.265458	0.265458	0.0291879	0.0918662	0.00291181	0.078059	0.532971	3.38606	16.6127	0.344798	0.368751	0.0642839	0.222166	96.7992	0.121054	0.0918662
550	-13306.1	-13131	-175.103	0.287531	0.287531	0.0424448	0.126104	0.00433846	0.094837	0.574256	3.32657	14.9516	0.358313	0.353542	0.0594268	0.228718	94.1611	0.168549	0.126104
560	-13304.4	-13128.5	-175.935	0.25654	0.25654	0.0461255	0.144421	0.00243068	0.0714521	0.515076	3.41104	15.3637	0.354892	0.365981	0.0646348	0.214492	97.0653	0.190547	0.144421
570	-13305.2	-13128.7	-176.475	0.253935	0.253935	0.0418705	0.111907	0.00230022	0.0695458	0.50971	3.41844	15.4948	0.340345	0.376867	0.0601704	0.222618	96.9543	0.153777	0.111907
580	-13306.5	-13129.7	-176.781	0.24866	0.24866	0.0454287	0.239628	0.0020499	0.065724	0.498652	3.43357	17.2837	0.341435	0.374952	0.0615458	0.222067	94.1244	0.285056	0.239628
590	-13304.6	-13126.9	-177.706	0.264868	0.264868	0.0265248	0.181688	0.00287829	0.0776181	0.531809	3.38769	17.4485	0.349023	0.370632	0.0608367	0.219508	94.3523	0.208213	0.181688
600	-13317.2	-13138.3	-178.937	0.254886	0.254886	0.0563423	0.164811	0.00234731	0.0702402	0.511676	3.41574	19.7861	0.373116	0.357168	0.06308	0.206636	98.9371	0.221153	0.164811
610	-13307.4	-13127.5	-179.933	0.25654	0.25654	0.0651424	0.0794198	0.00243067	0.0714519	0.515076	3.41104	17.76	0.3738	0.345583	0.0642	0.216417	99.6902	0.144562	0.0794198
620	-13302.5	-13124.4	-178.192	0.241814	0.241814	0.0484576	0.145575	0.00175197	0.0608455	0.483903	3.4535	17.775	0.363256	0.355341	0.0632579	0.218145	98.5067	0.194032	0.145575
630	-13299.7	-13122.1	-177.508	0.245582	0.245582	0.0397638	0.118559	0.00191222	0.0635186	0.492076	3.44249	16.7012	0.341711	0.375469	0.064688	0.218132	98.2143	0.158322	0.118559
640	-13306.9	-13129.6	-177.321	0.241012	0.241012	0.0423349	0.150438	0.00171899	0.0602799	0.482143	3.45586	17.0109	0.3404	0.373703	0.0687902	0.217107	98.9597	0.192773	0.150438
650	-13310.3	-13132.1	-178.27	0.233931	0.233931	0.0373981	0.0825513	0.00144552	0.0553563	0.466352	3.47685	19.4962	0.384744	0.344992	0.0599585	0.210305	96.3127	0.119949	0.0825513
660	-13301.9	-13124.7	-177.149	0.270463	0.270463	0.0339992	0.196202	0.00320557	0.0818158	0.542699	3.37228	15.5826	0.360754	0.362787	0.0631961	0.213263	95.7584	0.230201	0.196202
670	-13297.7	-13121.3	-176.413	0.248802	0.248802	0.0460124	0.137508	0.0020564	0.0658262	0.498953	3.43316	17.2778	0.352861	0.370767	0.0595946	0.216777	95.1516	0.18352	0.137508
680	-13308.8	-13128.5	-180.31	0.253781	0.253781	0.0627191	0.0616174	0.00229268	0.0694339	0.509392	3.41888	18.9028	0.37708	0.354312	0.0612787	0.207329	99.5851	0.124337	0.0616174
690	-13304.3	-13126.4	-177.976	0.242345	0.242345	0.053697	0.0582549	0.00177398	0.0612199	0.485061	3.45194	18.048	0.361962	0.364146	0.0643	0.209591	99.4582	0.111952	0.0582549
700	-13308.7	-13130.3	-178.4	0.236347	0.236347	0.0414636	0.0620454	0.00153533	0.0570225	0.471795	3.46965	18.1097	0.350668	0.355784	0.0606601	0.232887	99.2588	0.103509	0.0620454
710	-13313.5	-13135.4	-178.085	0.251262	0.251262	0.0448905	0.0527694	0.00217111	0.067603	0.50414	3.42609	15.7368	0.351896	0.35703	0.0644329	0.226641	99.3583	0.0976599	0.0527694
720	-13307.9	-13128.9	-179.063	0.270712	0.270712	0.0554555	0.165469	0.00322066	0.0820038	0.543178	3.3716	17.1561	0.346038	0.369084	0.0620205	0.222858	94.2878	0.220924	0.165469
730	-13299.8	-13123	-176.762	0.251262	0.251262	0.0499194	0.136423	0.00217112	0.0676032	0.50414	3.42609	17.6429	0.358108	0.364184	0.0600423	0.217666	90.7553	0.186343	0.136423
740	-13304.3	-13126.4	-177.916	0.250311	0.250311	0.0476579	0.159316	0.00212631	0.066915	0.502142	3.42882	17.2274	0.362229	0.357344	0.0682773	0.21215	96.5065	0.206974	0.159316
750	-13309.5	-13133.5	-176.004	0.234971	0.234971	0.0479746	0.138366	0.00148375	0.056072	0.468702	3.47374	15.4637	0.359784	0.358214	0.064441	0.217561	92.3549	0.18634	0.138366
760	-13306.5	-13127.1	-179.425	0.263636	0.263636	0.0326022	0.0710227	0.0028091	0.0766993	0.529373	3.39112	16.3724	0.359955	0.359264	0.0625818	0.218199	96.1856	0.103625	0.0710227
770	-13297.5	-13119	-178.465	0.251583	0.251583	0.0598839	0.138864	0.00218637	0.0678358	0.504813	3.42516	17.9953	0.359845	0.359638	0.0620906	0.218426	94.1035	0.198748	0.138864
780	-13302.6	-13123.9	-178.746	0.240999	0.240999	0.0342807	0.0843008	0.00171849	0.0602714	0.482117	3.45589	18.2418	0.360769	0.360561	0.0606828	0.217988	98.8057	0.118582	0.0843008
790	-13306.8	-13129.6	-177.274	0.250597	0.250597	0.0400555	0.163027	0.0021397	0.0671215	0.502743	3.428	16.7059	0.348221	0.373812	0.0599181	0.218049	95.0347	0.203082	0.163027
800	-13305.6	-13127.8	-177.81	0.23754	0.23754	0.0370216	0.151771	0.00158101	0.0578506	0.474461	3.46611	19.366	0.359794	0.365273	0.0585496	0.216383	96.0198	0.188793	0.151771
810	-13303.3	-13123.9	-179.35	0.26479	0.26479	0.0333238	0.206955	0.00287385	0.0775595	0.531654	3.38791	18.508	0.361177	0.366678	0.058429	0.213716	99.8594	0.240278	0.206955
820	-13306.7	-13126.2	-180.428	0.238312	0.238312	0.0419873	0.236964	0.00161105	0.0583885	0.47618	3.46382	17.5602	0.366599	0.35468	0.0617432	0.216978	99.9311	0.278951	0.236964
830	-13301.6	-13123.9	-177.669	0.260612	0.260612	0.0428233	0.0709085	0.00264367	0.0744537	0.523337	3.39957	17.4461	0.36509	0.35322	0.0656054	0.216085	95.3867	0.113732	0.0709085
840	-13301	-13124.5	-176.51	0.2605	0.2605	0.0505449	0.0656995	0.00263766	0.0743707	0.523112	3.39988	16.1115	0.362101	0.35402	0.0641317	0.219748	91.7394	0.116244	0.0656995
850	-13301.8	-13124.3	-177.522	0.246102	0.246102	0.0520767	0.085274	0.00193502	0.0638894	0.493192	3.44098	18.6756	0.374239	0.350046	0.0623183	0.213397	99.9706	0.137351	0.085274
860	-13306.4	-13130.1	-176.262	0.25858	0.25858	0.0442966	0.117315	0.00253599	0.0729526	0.519234	3.40528	18.087	0.373742	0.3529	0.0602442	0.213113	94.1241	0.161612	0.117315
870	-13305	-13130.6	-174.389	0.284882	0.284882	0.0447108	0.134217	0.00414931	0.092799	0.569519	3.33353	16.155	0.3537	0.363429	0.0651386	0.217732	90.7051	0.178927	0.134217
880	-13306.1	-13130	-176.081	0.266534	0.266534	0.0538357	0.112724	0.00297352	0.078864	0.535082	3.38308	16.4659	0.366644	0.352633	0.065812	0.214911	91.2493	0.16656	0.112724
890	-13305.3	-13126.5	-178.773	0.253247	0.253247	0.0538357	0.0311622	0.00226657	0.069045	0.508284	3.4204	17.0067	0.359339	0.356885	0.0622893	0.221486	96.7668	0.0849979	0.0311622
900	-13300.7	-13122.4	-178.299	0.244854	0.244854	0.0534205	0.135302	0.00188052	0.0629992	0.490506	3.44461	16.9064	0.354225	0.356387	0.0653296	0.224058	95.3308	0.188723	0.135302
910	-13300.8	-13123	-177.78	0.263416	0.263416	0.0442179	0.163899	0.00279686	0.0765355	0.528937	3.39173	16.362	0.350044	0.356447	0.0669391	0.22657	99.3452	0.208117	0.163899
920	-13309.9	-13128.4	-181.555	0.247321	0.247321	0.0447689	0.426989	0.00198925	0.0647622	0.495802	3.43745	16.362	0.334604	0.378512	0.0656562	0.221227	95.5126	0.471758	0.426989
930	-13303.6	-13126.9	-176.678	0.248397	0.248397	0.0403163	0.0917698	0.00203789	0.0655348	0.498093	3.43433	16.5293	0.341323	0.369765	0.0574905	0.231421	92.6175	0.132086	0.0917698
940	-13302	-13123.4	-178.627	0.250022	0.250022	0.0297963	0.151775	0.00211278	0.0667059	0.501532	3.42965	18.1573	0.371394	0.357947	0.0636278	0.207032	94.9483	0.181572	0.151775
950	-13294.5	-13116.3	-178.18	0.242901	0.242901	0.0440172	0.197618	0.00179726	0.0616134	0.486274	3.45031	17.9361	0.364033	0.360457	0.0628823	0.212628	96.1119	0.241636	0.197618
960	-13296.4	-13117.5	-178.923	0.253364	0.253364	0.0270462	0.242273	0.00227224	0.0691296	0.508525	3.42007	18.2032	0.35418	0.362101	0.062011	0.221708	96.8657	0.269319	0.242273
970	-13304.5	-13125.5	-178.968	0.242049	0.242049	0.0567651	0.084987	0.00176168	0.061011	0.484415	3.45281	18.9959	0.360033	0.368085	0.0639161	0.207966	96.3638	0.141752	0.084987
980	-13300.5	-13122.7	-177.739	0.245929	0.245929	0.0407376	0.108385	0.00192742	0.0637661	0.492821	3.44149	18.668	0.365565	0.349824	0.0616388	0.222972	97.5592	0.149123	0.108385
990	-13306.3	-13128.9	-177.41	0.256895	0.256895	0.0548899	0.0864918	0.00244881	0.0717128	0.515803	3.41004	18.1774	0.356566	0.368678	0.0542359	0.22052	97.6751	0.141382	0.0864918
1000	-13305.8	-13127.7	-178.06	0.239523	0.239523	0.0376831	0.0937569	0.00165892	0.0592352	0.478865	3.46024	18.471	0.367836	0.356998	0.0578776	0.217289	97.853	0.13144	0.0937569
1010	-13311.2	-13133.6	-177.576	0.245092	0.245092	0.0460342	0.173329	0.00189085	0.0631691	0.49102	3.44392	17.0724	0.367025	0.35446	0.0711476	0.207368	95.0445	0.219363	0.173329
1020	-13306.6	-13133.2	-173.413	0.281029	0.281029	0.0556241	0.157917	0.00388291	0.0898442	0.562525	3.34375	15.7858	0.356886	0.364516	0.0637946	0.214804	95.7069	0.213541	0.157917
1030	-13304.8	-13132	-172.824	0.255441	0.255441	0.0540838	0.132616	0.00237507	0.0706462	0.512819	3.41416	15.5458	0.359297	0.353374	0.0579687	0.22936	87.5955	0.186699	0.132616
1040	-13306.6	-13132.3	-174.39	0.264548	0.264548	0.0565982	0.0970347	0.0028602	0.0773789	0.531177	3.38858	15.832	0.340994	0.365325	0.0647472	0.228935	96.1196	0.153633	0.0970347
1050	-13308	-13129.8	-178.206	0.257276	0.257276	0.0215961	0.363104	0.00246834	0.0719925	0.51658	3.40896	16.5265	0.334132	0.377511	0.058097	0.230261	91.5166	0.3847	0.363104
1060	-13303.1	-13128.7	-174.416	0.271597	0.271597	0.050368	0.215748	0.00327455	0.0826716	0.544873	3.36918	14.5566	0.336392	0.380064	0.0637037	0.21984	87.4115	0.266116	0.215748
1070	-13298	-13125.2	-172.801	0.271754	0.271754	0.0465309	0.152239	0.00328416	0.0827901	0.545173	3.36875	15.2048	0.349431	0.360753	0.0649695	0.224846	86.3188	0.19877	0.152239
1080	-13306	-13132.4	-173.593	0.240215	0.240215	0.0575903	0.144855	0.00168667	0.0597203	0.480392	3.4582	16.6207	0.34973	0.363186	0.0588416	0.228242	87.5304	0.202445	0.144855
1090	-13296.9	-13124.7	-172.168	0.256224	0.256224	0.055672	0.140373	0.0024146	0.0712201	0.514428	3.41194	16.616	0.359739	0.35675	0.0632692	0.220241	78.9226	0.196045	0.140373
1100	-13305.1	-13130.4	-174.646	0.276908	0.276908	0.0711802	0.0736007	0.00360946	0.0866988	0.554906	3.35479	16.1573	0.346206	0.363297	0.0662134	0.224283	87.2954	0.144781	0.0736007
1110	-13298.9	-13125	-173.89	0.268013	0.268013	0.0577068	0.130499	0.0030596	0.0799726	0.537965	3.379	15.5902	0.363444	0.354047	0.0639359	0.218573	93.1652	0.188206	0.130499
1120	-13308	-13133.9	-174.096	0.295043	0.295043	0.0567552	0.101103	0.00490184	0.100645	0.587384	3.30707	17.2006	0.35431	0.360511	0.0625133	0.222665	93.7603	0.157858	0.101103
1130	-13302	-13126.4	-175.613	0.255526	0.255526	0.0347363	0.184564	0.00237935	0.0707085	0.512994	3.41392	15.8996	0.353607	0.360477	0.0625073	0.223409	89.9223	0.2193	0.184564
1140	-13301	-13128	-173.054	0.272071	0.272071	0.0455078	0.18626	0.00330364	0.0830296	0.545778	3.36789	15.3845	0.356469	0.355819	0.0567554	0.230956	82.7998	0.231767	0.18626
1150	-13298.1	-13125.5	-172.626	0.271498	0.271498	0.0532661	0.0844265	0.00326853	0.0825973	0.544685	3.36945	14.1614	0.346431	0.372175	0.0569412	0.224453	87.1419	0.137693	0.0844265
1160	-13305.8	-13130.6	-175.143	0.265569	0.265569	0.0525854	0.20245	0.00291812	0.0781418	0.533189	3.38575	14.9695	0.347964	0.369185	0.0574051	0.225446	87.9569	0.255035	0.20245
1170	-13303.2	-13127.4	-175.757	0.275641	0.275641	0.0339198	0.20596	0.00352776	0.0857351	0.552534	3.3582	15.0315	0.35097	0.372375	0.0607062	0.215948	99.0177	0.239879	0.20596
1180	-13301.1	-13126.5	-174.658	0.26326	0.26326	0.0533312	0.152291	0.0027882	0.0764195	0.528628	3.39216	15.9149	0.34326	0.37597	0.0627359	0.218034	90.9166	0.205622	0.152291
1190	-13299.6	-13123.7	-175.938	0.266338	0.266338	0.0579501	0.0465435	0.00296221	0.0787171	0.534698	3.38362	15.7989	0.350514	0.366224	0.0615243	0.221738	94.3107	0.104494	0.0465435
1200	-13309.6	-13135.4	-174.111	0.265159	0.265159	0.052873	0.0684849	0.00289478	0.0778354	0.532382	3.38689	16.8834	0.351971	0.370964	0.061269	0.215797	83.5925	0.121358	0.0684849
1210	-13304.4	-13129.8	-174.573	0.264034	0.264034	0.0551174	0.112461	0.00283136	0.0769961	0.530162	3.39001	16.948	0.352709	0.371742	0.0593005	0.216249	85.7573	0.167579	0.112461
1220	-13297.9	-13123.7	-174.243	0.264423	0.264423	0.0448278	0.115802	0.00285321	0.0772863	0.530932	3.38893	15.7038	0.354548	0.368128	0.059946	0.217377	88.9765	0.16063	0.115802
1230	-13301.1	-13126	-175.131	0.272501	0.272501	0.045593	0.136389	0.00333019	0.0833551	0.546599	3.36672	18.0861	0.357014	0.368192	0.0559054	0.218889	95.2084	0.181982	0.136389
1240	-13302.9	-13127.5	-175.384	0.259026	0.259026	0.0488072	0.0805194	0.00255938	0.0732814	0.520137	3.40402	17.2388	0.36364	0.354119	0.0599481	0.222292	90.7127	0.129327	0.0805194
1250	-13301.7	-13125.5	-176.188	0.263874	0.263874	0.0404946	0.0954585	0.00282237	0.0768765	0.529845	3.39046	17.0324	0.354614	0.360776	0.0581386	0.226471	92.1602	0.135953	0.0954585
1260	-13300.3	-13123	-177.232	0.242126	0.242126	0.0439233	0.263324	0.00176488	0.0610654	0.484584	3.45259	16.3545	0.353962	0.358191	0.0649257	0.222922	93.0347	0.307247	0.263324
1270	-13302.1	-13125.9	-176.179	0.255282	0.255282	0.0438502	0.110312	0.00236711	0.07053	0.512492	3.41461	15.5615	0.340358	0.374192	0.0583309	0.22712	96.9645	0.154162	0.110312
1280	-13306.9	-13128.7	-178.193	0.257549	0.257549	0.0391083	0.139474	0.00248243	0.0721936	0.517138	3.40819	17.7565	0.343079	0.373908	0.0585208	0.224492	99.8336	0.178582	0.139474
1290	-13308.3	-13130.4	-177.918	0.263804	0.263804	0.0427654	0.0935554	0.00281846	0.0768243	0.529706	3.39065	17.027	0.342114	0.373407	0.0649838	0.219495	99.8803	0.136321	0.0935554
1300	-13298.7	-13121.2	-177.55	0.264462	0.264462	0.0436801	0.0577417	0.00285537	0.077315	0.531008	3.38882	16.3158	0.345016	0.376574	0.0563109	0.222099	95.8529	0.101422	0.0577417
1310	-13301	-13124.2	-176.791	0.242239	0.242239	0.0454188	0.104246	0.00176958	0.0611452	0.484831	3.45225	16.9937	0.357997	0.357529	0.0584296	0.226044	99.8254	0.149665	0.104246
1320	-13303.6	-13126.5	-177.148	0.236711	0.236711	0.0454188	0.0951671	0.00154919	0.057275	0.47261	3.46857	17.2609	0.373826	0.349731	0.06204	0.214403	94.7718	0.140586	0.0951671
