Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
300	-13304.4	-13128.8	-175.559	0.257527	0.257527	0.0581436	0.0740457	0.00248128	0.0721771	0.517093	3.40825	16.4454	0.363889	0.346025	0.0605042	0.229582	91.1332	0.132189	0.0740457
310	-13297.3	-13120.6	-176.657	0.249711	0.249711	0.0581436	0.15922	0.00209833	0.0664816	0.500877	3.43054	16.2665	0.363111	0.355008	0.0619832	0.219897	93.2847	0.217364	0.15922
320	-13300.3	-13125	-175.285	0.266772	0.266772	0.0509469	0.167916	0.00298723	0.0790418	0.535546	3.38243	17.1002	0.361879	0.366629	0.0588863	0.212606	92.0074	0.218863	0.167916
330	-13306.1	-13128.8	-177.311	0.272785	0.272785	0.0542551	0.211222	0.00334776	0.0835696	0.547139	3.36594	16.1209	0.358947	0.370477	0.0596939	0.210883	97.5112	0.265477	0.211222
340	-13305.4	-13129.6	-175.867	0.252621	0.252621	0.0376111	0.201315	0.00223615	0.068589	0.50698	3.42219	16.9739	0.358212	0.352598	0.0604409	0.228749	94.5269	0.238926	0.201315
350	-13298.4	-13122.9	-175.515	0.263836	0.263836	0.0385744	0.180846	0.00282026	0.0768483	0.52977	3.39056	16.0736	0.355369	0.364224	0.0599612	0.220445	93.7383	0.219421	0.180846
360	-13306.1	-13129.3	-176.836	0.255562	0.255562	0.0656665	0.061208	0.00238118	0.0707351	0.513069	3.41381	17.1073	0.346847	0.367106	0.0624334	0.223614	90.5044	0.126875	0.061208
370	-13300	-13122.6	-177.341	0.2709	0.2709	0.0410772	0.0506306	0.00323206	0.0821455	0.543539	3.37108	16.3702	0.357811	0.36717	0.059776	0.215243	88.74	0.0917078	0.0506306
380	-13301.1	-13125.9	-175.242	0.258719	0.258719	0.0378723	0.243511	0.00254327	0.0730551	0.519516	3.40489	16.6522	0.365355	0.352566	0.061792	0.220287	85.8665	0.281384	0.243511
390	-13301.9	-13128.1	-173.798	0.252532	0.252532	0.0475851	0.12886	0.00223185	0.0685242	0.506794	3.42245	17.166	0.365284	0.352497	0.06178	0.220439	84.9001	0.176445	0.12886
400	-13295.3	-13121	-174.313	0.254424	0.254424	0.0573921	0.0858484	0.00232439	0.0699031	0.510723	3.41705	16.0142	0.364277	0.351525	0.0643667	0.219831	92.5688	0.14324	0.0858484
410	-13301.7	-13126.8	-174.978	0.270553	0.270553	0.0571301	0.0565223	0.00321101	0.0818836	0.542872	3.37203	14.8896	0.34178	0.363965	0.0666445	0.227611	93.4561	0.113652	0.0565223
420	-13300.7	-13126.7	-173.989	0.290438	0.290438	0.0502627	0.0938138	0.00455179	0.0970803	0.57939	3.31898	14.397	0.364069	0.35965	0.0617783	0.214503	90.2305	0.144076	0.0938138
430	-13297.5	-13120.9	-176.587	0.261876	0.261876	0.0649878	0.0951801	0.00271204	0.0753904	0.52587	3.39603	15.9819	0.358953	0.362687	0.0622999	0.21606	92.741	0.160168	0.0951801
440	-13295.9	-13119.7	-176.126	0.254034	0.254034	0.0602329	0.079981	0.0023051	0.069618	0.509915	3.41816	16.1283	0.352524	0.356191	0.061184	0.230102	92.7385	0.140214	0.079981
450	-13300.4	-13124.6	-175.735	0.242537	0.242537	0.0455572	0.0724923	0.00178202	0.0613561	0.485482	3.45138	16.0501	0.344993	0.372175	0.0611907	0.221641	96.5858	0.118049	0.0724923
460	-13300.1	-13128.3	-171.846	0.262878	0.262878	0.0521258	0.173544	0.00276705	0.0761351	0.527868	3.39323	14.7223	0.34998	0.368265	0.0626438	0.219112	81.7261	0.22567	0.173544
470	-13301.9	-13130.2	-171.75	0.274252	0.274252	0.06211	0.0928693	0.00343951	0.0846808	0.549919	3.36196	14.7376	0.346147	0.374287	0.0636678	0.215898	85.3922	0.154979	0.0928693
480	-13294.9	-13123.6	-171.296	0.263105	0.263105	0.0442621	0.161254	0.00277963	0.0763044	0.52832	3.3926	15.4877	0.353119	0.364345	0.0622898	0.220246	81.7512	0.205516	0.161254
490	-13305.4	-13133.5	-171.861	0.282776	0.282776	0.0538312	0.0539585	0.00400241	0.0911824	0.565711	3.3391	13.8579	0.348571	0.366284	0.0583599	0.226785	80.009	0.10779	0.0539585
500	-13303.4	-13132.5	-170.944	0.295523	0.295523	0.0344741	0.303397	0.00493916	0.101017	0.588207	3.30584	12.8092	0.349925	0.359789	0.0630206	0.227265	76.4693	0.337871	0.303397
510	-13300.4	-13131.2	-169.178	0.265168	0.265168	0.0659323	0.140204	0.00289531	0.0778424	0.532401	3.38686	13.7063	0.349855	0.359717	0.0630079	0.227421	73.0632	0.206136	0.140204
520	-13298.4	-13129.3	-169.078	0.282725	0.282725	0.0563267	0.101124	0.00399886	0.091143	0.565618	3.33924	13.6514	0.336295	0.373045	0.0677315	0.222928	77.0647	0.157451	0.101124
530	-13297.3	-13126.7	-170.688	0.275966	0.275966	0.0711563	0.110364	0.00354862	0.0859822	0.553144	3.35733	14.8272	0.353043	0.356703	0.0664682	0.223786	77.0647	0.181521	0.110364
540	-13298	-13126.6	-171.369	0.282022	0.282022	0.0585148	0.234471	0.00395055	0.0906043	0.564339	3.34111	14.4711	0.370791	0.344187	0.0669628	0.218059	81.9828	0.292986	0.234471
550	-13298.1	-13127.4	-170.661	0.279644	0.279644	0.0509976	0.363055	0.00378969	0.0887854	0.55998	3.34744	13.3342	0.354538	0.35853	0.066951	0.219981	73.7744	0.414052	0.363055
560	-13299.6	-13126.8	-172.764	0.278739	0.278739	0.0520201	0.373486	0.00372949	0.0880943	0.558308	3.34987	13.3984	0.355207	0.358591	0.067105	0.219098	79.0906	0.425506	0.373486
570	-13304.7	-13128.3	-176.459	0.266072	0.266072	0.0492138	0.588735	0.00294688	0.0785177	0.534176	3.38436	14.3258	0.372894	0.348886	0.0650513	0.213168	79.5297	0.637949	0.588735
580	-13299.4	-13127.5	-171.817	0.25621	0.25621	0.0447023	0.243512	0.0024139	0.0712099	0.5144	3.41198	15.7821	0.358108	0.363154	0.0596731	0.219064	77.7449	0.288214	0.243512
590	-13301.4	-13129.3	-172.064	0.281934	0.281934	0.0708444	0.0968445	0.00394452	0.0905368	0.564178	3.34134	14.8431	0.359066	0.357758	0.0592321	0.223944	79.6064	0.167689	0.0968445
600	-13300.2	-13126.7	-173.536	0.271546	0.271546	0.0494148	0.0596445	0.00327143	0.082633	0.544776	3.36932	14.0688	0.334983	0.368603	0.0656817	0.230732	85.2634	0.109059	0.0596445
610	-13296.3	-13122.6	-173.669	0.26689	0.26689	0.0563093	0.0672753	0.00299409	0.0791304	0.535777	3.3821	15.3241	0.344341	0.369027	0.0635141	0.223118	86.3064	0.123585	0.0672753
620	-13306.7	-13131.7	-174.938	0.28323	0.28323	0.0284345	0.270847	0.00403379	0.0915303	0.566535	3.3379	14.8114	0.338367	0.371518	0.0639429	0.226172	89.1693	0.299282	0.270847
630	-13297.7	-13124.4	-173.227	0.278075	0.278075	0.0478298	0.165504	0.00368571	0.087588	0.557078	3.35165	15.486	0.345654	0.374855	0.0588335	0.220658	89.8334	0.213334	0.165504
640	-13299.8	-13127.7	-172.117	0.259252	0.259252	0.0401243	0.157538	0.0025713	0.0734484	0.520595	3.40339	14.2615	0.344152	0.368845	0.0666107	0.220393	77.398	0.197662	0.157538
650	-13305.1	-13131.8	-173.325	0.289391	0.289391	0.0606798	0.175022	0.00447429	0.0962718	0.577549	3.32171	14.4074	0.342026	0.366628	0.064064	0.227281	86.0409	0.235702	0.175022
660	-13297.8	-13125.3	-172.488	0.273829	0.273829	0.0411285	0.17701	0.00341291	0.0843603	0.549119	3.36311	14.3334	0.34243	0.367061	0.0629598	0.22755	83.6865	0.218138	0.17701
670	-13304.1	-13131.3	-172.821	0.287093	0.287093	0.0430251	0.251031	0.00430688	0.0945	0.573477	3.32772	13.3241	0.342508	0.36765	0.0622398	0.227602	85.2197	0.294056	0.251031
680	-13298.6	-13126.2	-172.42	0.260134	0.260134	0.0502443	0.155803	0.0026181	0.0741002	0.522376	3.40091	15.7097	0.348204	0.373251	0.0632748	0.21527	85.7159	0.206048	0.155803
690	-13301.6	-13130.3	-171.307	0.253941	0.253941	0.0509094	0.161495	0.00230053	0.0695503	0.509723	3.41843	16.3297	0.349236	0.374357	0.0585139	0.217893	79.7969	0.212405	0.161495
700	-13298.1	-13126.1	-171.994	0.258477	0.258477	0.0644485	0.0994228	0.00253058	0.0728763	0.519024	3.40557	15.0767	0.359051	0.350908	0.0616229	0.228417	85.6123	0.163871	0.0994228
710	-13296.8	-13123.1	-173.679	0.271512	0.271512	0.0353001	0.26935	0.00326939	0.0826079	0.544712	3.36941	14.5852	0.357015	0.355627	0.0646858	0.222672	91.1837	0.30465	0.26935
720	-13296.3	-13124.1	-172.174	0.267155	0.267155	0.0528946	0.10325	0.0030095	0.0793294	0.536295	3.38137	14.3657	0.358576	0.357183	0.0605941	0.223646	85.2568	0.156145	0.10325
730	-13307.8	-13134.6	-173.242	0.270952	0.270952	0.0400319	0.256212	0.00323522	0.0821848	0.543639	3.37094	13.1567	0.338089	0.375889	0.0634903	0.222531	83.1527	0.296244	0.256212
740	-13308.7	-13134.1	-174.641	0.26968	0.26968	0.050786	0.139509	0.00315851	0.0812264	0.541193	3.37442	16.2983	0.339638	0.37303	0.0637812	0.223551	93.9384	0.190295	0.139509
750	-13303.2	-13129	-174.198	0.267551	0.267551	0.0626909	0.0826826	0.00303254	0.0796259	0.537066	3.38028	16.0964	0.359144	0.351028	0.0618634	0.227965	86.1041	0.145374	0.0826826
760	-13303.8	-13131.6	-172.217	0.268355	0.268355	0.0592101	0.128467	0.00307976	0.0802298	0.53863	3.37806	13.4466	0.340341	0.365079	0.0628775	0.231703	82.1619	0.187677	0.128467
770	-13310.3	-13136.6	-173.703	0.254256	0.254256	0.0419161	0.29657	0.00231606	0.0697801	0.510375	3.41753	14.7446	0.336067	0.375061	0.0641936	0.224678	80.2585	0.338486	0.29657
780	-13300.7	-13127.7	-172.993	0.268913	0.268913	0.0609888	0.111634	0.00311278	0.0806493	0.539711	3.37653	14.7446	0.343847	0.349783	0.0661816	0.240189	87.7757	0.172623	0.111634
790	-13295.3	-13122.3	-173.093	0.262132	0.262132	0.0580105	0.106874	0.00272603	0.0755805	0.526381	3.39531	15.482	0.355539	0.36103	0.0617918	0.22164	88.5031	0.164885	0.106874
800	-13298.7	-13125.4	-173.327	0.25551	0.25551	0.0643739	0.0823558	0.00237856	0.070697	0.512962	3.41396	15.0183	0.353603	0.359065	0.0668986	0.220433	89.3525	0.14673	0.0823558
810	-13298.1	-13126.5	-171.572	0.274277	0.274277	0.0538795	0.118709	0.00344113	0.0847002	0.549967	3.36189	14.7051	0.349518	0.361539	0.0646884	0.224255	80.2032	0.172589	0.118709
820	-13298.8	-13126.2	-172.663	0.279779	0.279779	0.0575199	0.130639	0.00379873	0.0888887	0.560229	3.34708	15.3075	0.355683	0.358142	0.0640807	0.222094	87.637	0.188159	0.130639
830	-13298.8	-13125.5	-173.231	0.267404	0.267404	0.0534388	0.0859356	0.00302397	0.0795157	0.53678	3.38068	15.1762	0.365392	0.352746	0.0631151	0.218748	90.3824	0.139374	0.0859356
840	-13297.6	-13126	-171.636	0.281048	0.281048	0.0710892	0.114625	0.00388417	0.0898585	0.562559	3.3437	14.2366	0.358247	0.358604	0.0607681	0.222381	79.1917	0.185714	0.114625
850	-13295.6	-13123.5	-172.043	0.265276	0.265276	0.043972	0.15791	0.00290145	0.0779231	0.532614	3.38656	14.7377	0.370353	0.349316	0.0623562	0.217975	84.8094	0.201882	0.15791
860	-13302.7	-13128.8	-173.957	0.26897	0.26897	0.0312634	0.261701	0.00311615	0.0806919	0.539821	3.37637	14.8654	0.353729	0.362232	0.0669833	0.217056	83.3942	0.292964	0.261701
870	-13300.3	-13126.6	-173.768	0.278383	0.278383	0.0441089	0.209723	0.00370598	0.0878229	0.55765	3.35082	15.24	0.35356	0.362059	0.0669512	0.21743	84.6942	0.253832	0.209723
880	-13300.6	-13127.5	-173.158	0.257694	0.257694	0.0520454	0.145962	0.00248989	0.0722998	0.517432	3.40778	16.1455	0.363894	0.350829	0.0632616	0.222015	84.4004	0.198007	0.145962
890	-13312.6	-13137.2	-175.455	0.259708	0.259708	0.0337529	0.112743	0.00259542	0.073785	0.521516	3.4021	15.9138	0.372333	0.345691	0.0589343	0.223042	83.9422	0.146496	0.112743
900	-13307.8	-13134.1	-173.654	0.266944	0.266944	0.0628961	0.10265	0.00299721	0.0791707	0.535882	3.38195	14.7109	0.368661	0.356126	0.0602713	0.214941	84.3027	0.165547	0.10265
910	-13309.5	-13135.2	-174.258	0.272217	0.272217	0.0561275	0.052958	0.00331268	0.0831406	0.546058	3.36749	15.7775	0.351505	0.370856	0.0596268	0.218012	86.8734	0.109085	0.052958
920	-13310	-13132.7	-177.376	0.246316	0.246316	0.0522099	0.179347	0.00194448	0.0640425	0.493652	3.44036	17.506	0.363771	0.354059	0.0637643	0.218405	96.3128	0.231557	0.179347
930	-13304.7	-13130.1	-174.563	0.264317	0.264317	0.0441971	0.13137	0.00284724	0.0772072	0.530722	3.38922	15.7429	0.347207	0.365532	0.0581988	0.229062	92.3832	0.175567	0.13137
940	-13298.6	-13124.9	-173.678	0.27164	0.27164	0.0439482	0.140686	0.00327722	0.0827045	0.544957	3.36906	16.0756	0.348784	0.367193	0.0603483	0.223674	84.8309	0.184634	0.140686
950	-13302.2	-13126.9	-175.305	0.254114	0.254114	0.0441263	0.115066	0.00230906	0.0696766	0.510081	3.41793	16.0756	0.353531	0.370465	0.0603703	0.215633	93.6524	0.159192	0.115066
960	-13305.9	-13129	-176.845	0.253396	0.253396	0.0474024	0.101126	0.00227383	0.0691533	0.508593	3.41998	17.1707	0.347168	0.374112	0.0609645	0.217756	98.2402	0.148528	0.101126
970	-13309.4	-13132.9	-176.475	0.255561	0.255561	0.0443478	0.116252	0.00238115	0.0707347	0.513068	3.41382	16.1814	0.361397	0.365958	0.0596358	0.21301	99.3288	0.1606	0.116252
980	-13300.7	-13123.8	-176.936	0.259837	0.259837	0.0334396	0.132044	0.00260226	0.0738802	0.521776	3.40174	17.0573	0.340633	0.375921	0.0612593	0.222186	96.423	0.165483	0.132044
990	-13306.1	-13129.9	-176.14	0.249344	0.249344	0.0383262	0.108993	0.00208133	0.0662167	0.5001	3.4316	16.6428	0.343302	0.375573	0.0626257	0.218499	91.9972	0.147319	0.108993
1000	-13304	-13129	-174.975	0.26891	0.26891	0.0414762	0.123659	0.00311261	0.0806471	0.539706	3.37653	14.9287	0.339326	0.374114	0.0623823	0.224178	92.9316	0.165135	0.123659
1010	-13305.3	-13127.8	-177.447	0.276881	0.276881	0.0457889	0.208794	0.00360771	0.0866783	0.554855	3.35486	16.7785	0.363038	0.356578	0.0641125	0.216271	98.1354	0.254583	0.208794
1020	-13300.5	-13123.9	-176.66	0.257093	0.257093	0.0493771	0.108112	0.00245893	0.0718579	0.516206	3.40948	16.8986	0.365851	0.352556	0.0647469	0.216846	99.7854	0.157489	0.108112
1030	-13302.9	-13124.9	-178.049	0.266399	0.266399	0.0398581	0.0731296	0.00296572	0.0787627	0.534817	3.38345	18.1864	0.350023	0.372009	0.0563516	0.221616	98.7784	0.112988	0.0731296
1040	-13321.4	-13143.9	-177.462	0.246505	0.246505	0.0499186	0.0731296	0.00195284	0.0641777	0.494057	3.43981	18.0759	0.375293	0.355974	0.0566686	0.212064	93.7901	0.123048	0.0731296
1050	-13308.9	-13130.8	-178.069	0.252544	0.252544	0.0597225	0.0653854	0.00223245	0.0685333	0.50682	3.42241	15.6129	0.35249	0.359906	0.0611842	0.226419	93.4339	0.125108	0.0653854
1060	-13298.8	-13121.6	-177.221	0.251169	0.251169	0.0426401	0.144783	0.00216667	0.0675353	0.503944	3.42635	18.7602	0.359657	0.367224	0.0564356	0.216684	96.1109	0.187423	0.144783
1070	-13301.8	-13124.5	-177.281	0.270406	0.270406	0.0349301	0.156057	0.00320214	0.081773	0.54259	3.37243	16.646	0.350159	0.363997	0.0590647	0.226779	97.4698	0.190987	0.156057
1080	-13305.6	-13128.8	-176.803	0.248268	0.248268	0.0455251	0.231083	0.00203202	0.065442	0.497819	3.43471	14.9495	0.358909	0.359096	0.0582694	0.223725	94.1323	0.276608	0.231083
1090	-13300.4	-13123.6	-176.747	0.251963	0.251963	0.0587285	0.0845611	0.00220452	0.0681113	0.505607	3.42408	16.8446	0.355261	0.36371	0.0598424	0.221186	95.8185	0.14329	0.0845611
1100	-13311.1	-13134.7	-176.363	0.265829	0.265829	0.0542806	0.113189	0.00293298	0.0783362	0.5337	3.38503	17.1303	0.332466	0.386757	0.0603389	0.220438	89.695	0.16747	0.113189
1110	-13308.3	-13129.9	-178.417	0.230412	0.230412	0.0426861	0.130303	0.00132099	0.0529553	0.458318	3.48741	18.5411	0.350814	0.364175	0.0576119	0.227398	99.1514	0.172989	0.130303
1120	-13300.5	-13121.2	-179.316	0.248621	0.248621	0.0346013	0.217584	0.00204813	0.0656962	0.498569	3.43369	18.2921	0.363074	0.363702	0.0566668	0.216557	98.6924	0.252185	0.217584
1130	-13307	-13129	-177.973	0.24718	0.24718	0.0520626	0.090837	0.00198291	0.0646609	0.4955	3.43786	17.4687	0.352761	0.363493	0.0634777	0.220269	96.779	0.1429	0.090837
1140	-13297.3	-13121	-176.319	0.25934	0.25934	0.0471577	0.0947225	0.00257594	0.0735132	0.520773	3.40314	16.2724	0.346281	0.360083	0.0666024	0.227034	96.4548	0.14188	0.0947225
1150	-13312.2	-13135.4	-176.807	0.244521	0.244521	0.0430186	0.0992297	0.00186615	0.0627624	0.489787	3.44558	16.7814	0.369335	0.335928	0.0689134	0.225823	98.0994	0.142248	0.0992297
1160	-13306.2	-13127.7	-178.448	0.261688	0.261688	0.0330319	0.189018	0.00270179	0.0752508	0.525493	3.39655	15.9199	0.347274	0.364101	0.0624152	0.226209	99.9021	0.22205	0.189018
1170	-13298.8	-13121.5	-177.267	0.238772	0.238772	0.0427549	0.107598	0.00162914	0.0587101	0.477203	3.46246	16.5272	0.347283	0.36411	0.0623915	0.226215	99.9021	0.150353	0.107598
1180	-13303.5	-13125	-178.498	0.274733	0.274733	0.0641313	0.0831811	0.00346995	0.085046	0.550827	3.36066	15.7316	0.348654	0.365547	0.0586911	0.227108	94.5819	0.147312	0.0831811
1190	-13303.2	-13124.8	-178.442	0.267233	0.267233	0.0299356	0.216778	0.00301401	0.0793875	0.536447	3.38115	16.747	0.350047	0.367758	0.0600638	0.222131	99.4954	0.246713	0.216778
1200	-13298.4	-13121.5	-176.83	0.255729	0.255729	0.0526776	0.105391	0.00238961	0.0708577	0.513413	3.41334	16.0606	0.359996	0.362129	0.0591444	0.218731	96.3895	0.158068	0.105391
1210	-13301.7	-13122.7	-179	0.238474	0.238474	0.0520084	0.0296341	0.0016174	0.0585017	0.47654	3.46334	17.4525	0.363198	0.357868	0.0627766	0.216157	95.7497	0.0816425	0.0296341
1220	-13300.9	-13124.6	-176.339	0.258311	0.258311	0.0407447	0.108584	0.00252192	0.072754	0.518687	3.40604	17.7961	0.363414	0.355706	0.064595	0.216285	99.0562	0.149329	0.108584
1230	-13300.4	-13123.4	-176.963	0.239098	0.239098	0.0374565	0.179902	0.00164203	0.0589379	0.477925	3.4615	16.4266	0.362784	0.356058	0.0646589	0.216499	95.8803	0.217359	0.179902
1240	-13306.5	-13127.1	-179.387	0.269742	0.269742	0.0246091	0.25588	0.00316221	0.0812728	0.541312	3.37425	18.4868	0.369125	0.358574	0.0554089	0.216892	98.6012	0.280489	0.25588
1250	-13306.7	-13126.6	-180.11	0.252129	0.252129	0.0208895	0.193702	0.00221249	0.068232	0.505955	3.4236	18.0849	0.360514	0.365732	0.0598876	0.213867	98.95	0.214591	0.193702
1260	-13302.5	-13126.3	-176.253	0.26694	0.26694	0.0431603	0.0805288	0.00299699	0.0791679	0.535875	3.38196	16.4145	0.362273	0.355859	0.0613917	0.220476	99.4464	0.123689	0.0805288
1270	-13299.6	-13122.9	-176.705	0.246297	0.246297	0.0465329	0.158866	0.00194367	0.0640294	0.493612	3.44041	17.6895	0.360452	0.36273	0.0588475	0.21797	96.2762	0.205398	0.158866
1280	-13299.1	-13122	-177.042	0.24948	0.24948	0.0380664	0.0992405	0.0020876	0.0663145	0.500387	3.43121	16.373	0.35717	0.367034	0.0598102	0.215985	99.7008	0.137307	0.0992405
1290	-13300.9	-13123.3	-177.667	0.240707	0.240707	0.0309439	0.320963	0.00170659	0.0600659	0.481475	3.45675	16.4631	0.348676	0.368005	0.0601263	0.223193	95.8839	0.351907	0.320963
1300	-13298.6	-13124	-174.632	0.255976	0.255976	0.053736	0.136787	0.00240203	0.0710381	0.513919	3.41264	16.8799	0.350898	0.368696	0.0605095	0.219896	86.6236	0.190523	0.136787
1310	-13296.5	-13120.3	-176.259	0.272512	0.272512	0.0606755	0.0920983	0.00333088	0.0833635	0.54662	3.36669	15.3373	0.353272	0.365804	0.0627539	0.218171	98.8088	0.152774	0.0920983
1320	-13299.3	-13124.2	-175.125	0.251191	0.251191	0.0581561	0.127238	0.00216774	0.0675516	0.503991	3.42629	16.5971	0.362092	0.354902	0.0604482	0.222558	87.0975	0.185394	0.127238
