Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
1320	-124.252	0	-124.252	5.20551	5.20551	0.0717438	3.45034	0.510395	0.808723	1.08293	1.59796	0.30061	0.580437	0.412786	0.00675985	1.70137e-05	52.3619	3.52209	3.45034
1330	-133.013	0	-133.013	8.13016	8.13016	0.0359566	3.39528	0.595938	0.85393	1.07635	1.47378	0.220745	0.92242	0.0701881	0.00711842	0.000273123	52.2287	3.43123	3.39528
1340	-131.565	0	-131.565	1.72167	1.72167	0.0359566	4.59525	0.257625	0.621727	1.06116	2.05948	0.298414	0.80595	0.191899	0.00206154	8.9884e-05	51.5536	4.63121	4.59525
1350	-121.423	0	-121.423	4.27708	4.27708	0.0288046	3.47955	0.468965	0.784277	1.08427	1.66249	0.386783	0.860207	0.131526	0.00796873	0.000298559	51.2238	3.50836	3.47955
1360	-117.888	0	-117.888	2.56467	2.56467	0.0253407	3.94508	0.352503	0.704168	1.07933	1.864	1.03797	0.255662	0.430946	0.312515	0.00087704	52.0822	3.97042	3.94508
1370	-125.627	0	-125.627	7.00966	7.00966	0.023462	3.97421	0.568843	0.840315	1.07893	1.51191	1.41364	0.0414561	0.731917	0.226484	0.000143554	52.3228	3.99767	3.97421
1380	-125.753	0	-125.753	2.90625	2.90625	0.101901	3.05592	0.381877	0.726202	1.08201	1.80991	2.10231	0.213025	0.063565	0.716583	0.00682673	52.2399	3.15782	3.05592
1390	-138.707	0	-138.707	18.7219	18.7219	0.101901	1.80351	0.723416	0.910512	1.05907	1.30701	2.29738	0.332215	0.53681	0.122086	0.00888889	53.1555	1.90541	1.80351
1400	-149.12	0	-149.12	23.2999	23.2999	0.0966581	1.88399	0.750321	0.921054	1.05448	1.27414	1.13556	0.669301	0.296187	0.0332882	0.00122409	52.4193	1.98065	1.88399
1410	-135.604	0	-135.604	62.9877	62.9877	0.0729032	1.81654	0.844693	0.954682	1.03625	1.16437	0.823055	0.346496	0.607652	0.0334385	0.0124142	51.6173	1.88944	1.81654
1420	-130.787	0	-130.787	33.6796	33.6796	0.0664554	1.76357	0.790261	0.935901	1.04716	1.22668	1.19399	0.694762	0.279327	0.00467196	0.0212391	51.4938	1.83003	1.76357
1430	-138.786	0	-138.786	7.94573	7.94573	0.0664554	2.51692	0.591835	0.851908	1.07677	1.47949	0.743513	0.674307	0.146423	0.00514477	0.174125	52.1118	2.58338	2.51692
1440	-137.719	0	-137.719	6.97243	6.97243	0.0844351	0.796864	0.567845	0.839802	1.07902	1.51334	1.17986	0.16012	0.0170751	0.0082031	0.814602	53.3056	0.881299	0.796864
1450	-140.183	0	-140.183	20.4699	20.4699	0.102219	1.15019	0.734697	0.914987	1.05718	1.29314	3.28247	0.127765	0.699811	0.0473605	0.125064	52.5769	1.25241	1.15019
1460	-136.942	0	-136.942	21.8357	21.8357	0.0729114	1.39974	0.742599	0.918074	1.05583	1.2835	1.24377	0.630673	0.0888466	0.101102	0.179378	52.3095	1.47265	1.39974
1470	-145.016	0	-145.016	4.69455	4.69455	0.0729114	1.19776	0.488875	0.796253	1.08379	1.63108	0.909278	0.787602	0.163908	0.0294384	0.0190516	52.0946	1.27067	1.19776
1480	-143.205	0	-143.205	30.787	30.787	0.0729114	1.56675	0.781115	0.932583	1.04889	1.23741	3.71747	0.537864	0.0499859	0.0113341	0.400816	52.8629	1.63966	1.56675
1490	-139.371	0	-139.371	27.609	27.609	0.0729114	2.80685	0.769519	0.928307	1.05104	1.25113	3.45226	0.418831	0.174795	0.00520892	0.401165	53.4952	2.87976	2.80685
1500	-131.348	0	-131.348	20.3592	20.3592	0.0729114	2.85177	0.734024	0.914722	1.05729	1.29396	14.2321	0.165635	0.394364	0.0160413	0.42396	52.0926	2.92468	2.85177
1510	-140.08	0	-140.08	25.1923	25.1923	0.101273	2.90321	0.759332	0.924486	1.05288	1.2633	15.8071	0.0397773	0.846027	0.0138076	0.100388	51.9263	3.00448	2.90321
1520	-130.495	0	-130.495	5.13609	5.13609	0.101273	2.18124	0.507633	0.807149	1.08306	1.60216	3.69944	0.0108086	0.541396	0.374299	0.0734969	50.9973	2.28252	2.18124
1530	-139.312	0	-139.312	5.07001	5.07001	0.0763387	2.04213	0.50496	0.805619	1.08318	1.60624	2.1578	0.00899011	0.136302	0.726998	0.12771	51.5275	2.11847	2.04213
1540	-136.524	0	-136.524	4.27609	4.27609	0.0480752	1.7934	0.468915	0.784246	1.08427	1.66257	7.29972	0.00107098	0.0168614	0.388605	0.593463	51.0609	1.84148	1.7934
1550	-133.627	0	-133.627	1.11337	1.11337	0.0484336	1.61474	0.159002	0.508362	1.01651	2.31613	6.01017	0.000702397	0.000101128	0.0111101	0.988086	51.206	1.66317	1.61474
1560	-148.178	0	-148.178	7.17753	7.17753	0.130863	1.57006	0.573259	0.842576	1.07854	1.50562	2.86685	0.00226083	1.95578e-05	0.0383622	0.959357	50.1512	1.70092	1.57006
1570	-144.957	0	-144.957	5.1425	5.1425	0.10425	0.936537	0.50789	0.807296	1.08304	1.60177	5.21413	0.011768	5.43746e-05	0.70983	0.278348	50.666	1.04079	0.936537
1580	-131.213	0	-131.213	6.69039	6.69039	0.0353614	2.20519	0.560044	0.835759	1.07968	1.52452	11.606	0.0019511	5.20371e-05	0.350045	0.647952	51.1656	2.24055	2.20519
1590	-136.065	0	-136.065	20.7534	20.7534	0.0732192	2.25786	0.736398	0.915655	1.05689	1.29106	1.6734	0.00593531	7.59057e-06	0.953466	0.0405911	52.0222	2.33108	2.25786
1600	-137.879	0	-137.879	16.8053	16.8053	0.0656081	1.39895	0.709191	0.904754	1.06137	1.32469	4.89081	0.0798821	0.000200888	0.466401	0.453516	51.4072	1.46456	1.39895
1610	-131.901	0	-131.901	43.231	43.231	0.112043	2.13417	0.813841	0.944237	1.04256	1.19936	4.68056	0.0767046	0.000875792	0.13266	0.78976	53.068	2.24621	2.13417
1620	-138.557	0	-138.557	35.6952	35.6952	0.0706493	1.77103	0.795989	0.937955	1.04606	1.21999	1.57405	0.296099	0.0169734	0.0182298	0.668698	52.7322	1.84167	1.77103
1630	-131.858	0	-131.858	16.7562	16.7562	0.0638402	3.07792	0.708796	0.904593	1.06143	1.32518	3.0504	0.0505698	0.0870737	0.0898634	0.772493	53.3568	3.14176	3.07792
1640	-135.11	0	-135.11	17.1312	17.1312	0.0327858	3.71931	0.711768	0.905807	1.06096	1.32147	12.867	0.0702075	0.105034	0.284729	0.54003	54.8421	3.7521	3.71931
1650	-133.921	0	-133.921	18.8223	18.8223	0.0503837	3.55555	0.724104	0.910787	1.05895	1.30616	11.7484	0.0316784	0.0582381	0.703754	0.206329	54.8655	3.60594	3.55555
1660	-140.058	0	-140.058	7.38944	7.38944	0.0503837	3.68732	0.578641	0.84531	1.07805	1.498	13.4426	0.0773068	0.0847711	0.72426	0.113662	54.6233	3.73771	3.68732
1670	-129.76	0	-129.76	1.7189	1.7189	0.0503837	3.23491	0.257245	0.621354	1.06105	2.06035	3.4643	0.440082	0.00954385	0.192769	0.357605	54.3578	3.2853	3.23491
1680	-136.562	0	-136.562	3.00237	3.00237	0.050743	2.3112	0.389445	0.731659	1.08253	1.79637	1.56867	0.658435	0.149606	0.100592	0.0913664	54.7089	2.36194	2.3112
1690	-142.358	0	-142.358	61.9601	61.9601	0.0459671	1.36034	0.843454	0.954272	1.03651	1.16576	0.463782	0.678904	0.0904846	0.0584653	0.172146	55.6368	1.40631	1.36034
1700	-139.249	0	-139.249	17.2817	17.2817	0.0560625	1.87935	0.712934	0.906282	1.06077	1.32001	3.00219	0.434973	0.199831	0.304142	0.0610543	55.7636	1.93541	1.87935
1710	-140.527	0	-140.527	19.2147	19.2147	0.0420024	1.14819	0.726744	0.91184	1.05852	1.3029	4.10618	0.0393442	0.0806006	0.805961	0.0740938	55.5149	1.19019	1.14819
1720	-136.355	0	-136.355	10.3304	10.3304	0.0301747	2.11905	0.636811	0.873352	1.07168	1.41816	6.9212	0.0319061	0.209011	0.713458	0.0456246	53.0459	2.14922	2.11905
1730	-133.215	0	-133.215	57.015	57.015	0.0396398	1.89176	0.837039	0.952138	1.03785	1.17297	11.9771	0.0127014	0.654416	0.283388	0.0494942	53.2167	1.9314	1.89176
1740	-136.174	0	-136.174	37.43	37.43	0.100617	2.06394	0.800557	0.939579	1.04518	1.21469	9.76095	0.00124289	0.17693	0.01335	0.808477	53.0205	2.16455	2.06394
1750	-131.154	0	-131.154	48.8958	48.8958	0.161086	2.54445	0.824526	0.947912	1.04041	1.18715	1.91712	0.00793203	0.11613	0.312846	0.563093	53.4964	2.70553	2.54445
1760	-134.35	0	-134.35	36.102	36.102	0.0887938	2.2195	0.797089	0.938347	1.04585	1.21871	0.71312	0.00592244	0.00193099	0.153857	0.838289	53.6959	2.3083	2.2195
1770	-133.596	0	-133.596	16.0096	16.0096	0.092135	1.70778	0.702592	0.902039	1.06241	1.33296	1.07729	0.0991784	0.0388712	0.112938	0.749012	54.147	1.79992	1.70778
1780	-131.575	0	-131.575	17.2118	17.2118	0.092135	2.09161	0.712395	0.906062	1.06086	1.32069	0.856673	0.324798	0.0645495	0.084903	0.525749	53.0138	2.18375	2.09161
1790	-129.058	0	-129.058	26.1274	26.1274	0.0276052	2.0649	0.763434	0.926032	1.05215	1.25839	0.716149	0.0384771	0.746576	0.187099	0.0278474	53.25	2.09251	2.0649
1800	-141.767	0	-141.767	35.4795	35.4795	0.0420772	3.3299	0.795399	0.937744	1.04618	1.22068	0.810375	0.0819535	0.664563	0.242639	0.0108442	53.8026	3.37197	3.3299
1810	-128.941	0	-128.941	32.071	32.071	0.0420772	3.47191	0.785322	0.934115	1.0481	1.23246	1.626	0.212666	0.0214079	0.105781	0.660146	53.9991	3.51399	3.47191
1820	-118.819	0	-118.819	35.3591	35.3591	0.0420772	3.15677	0.795067	0.937625	1.04624	1.22107	0.935278	0.8247	0.130615	0.00144013	0.0432448	54.6734	3.19885	3.15677
1830	-130.911	0	-130.911	63.9395	63.9395	0.0504647	2.93316	0.845815	0.955053	1.03602	1.16311	0.485233	0.204543	0.409967	9.63538e-05	0.385394	53.4739	2.98362	2.93316
1840	-124.118	0	-124.118	30.6272	30.6272	0.0504647	2.16971	0.780574	0.932385	1.04899	1.23805	0.165771	0.073547	0.430932	0.000204226	0.495316	54.8774	2.22017	2.16971
1850	-143.937	0	-143.937	39.9157	39.9157	0.0531705	1.08649	0.806592	0.941707	1.044	1.2077	0.136893	0.291086	0.60548	0.0164272	0.0870076	54.8734	1.13966	1.08649
1860	-142.73	0	-142.73	13.636	13.636	0.0531705	1.81939	0.679808	0.892442	1.06584	1.36191	0.127804	0.731207	0.256578	0.00164753	0.0105674	56.1215	1.87256	1.81939
1870	-131.475	0	-131.475	13.0677	13.0677	0.0892572	2.84982	0.673513	0.889729	1.06675	1.37	0.799239	0.912928	0.0717825	1.30434e-05	0.0152767	56.2612	2.93908	2.84982
1880	-119.438	0	-119.438	25.2406	25.2406	0.0892572	2.50435	0.759549	0.924568	1.05285	1.26304	1.06984	0.0785064	0.815471	0.000124999	0.105898	56.5306	2.59361	2.50435
1890	-122.931	0	-122.931	11.574	11.574	0.0765743	4.19092	0.654975	0.881578	1.06932	1.39413	0.882361	0.909245	0.0891998	0.000428397	0.00112674	56.5148	4.26749	4.19092
1900	-120.88	0	-120.88	4.18019	4.18019	0.0870649	3.99881	0.463995	0.781218	1.08433	1.67045	1.58838	0.0982694	0.882137	0.00409344	0.0155003	55.9281	4.08587	3.99881
1910	-116.832	0	-116.832	19.2581	19.2581	0.102004	4.28757	0.727031	0.911954	1.05847	1.30255	1.03369	0.367032	0.296563	0.0984295	0.237975	57.1252	4.38957	4.28757
1920	-121.653	0	-121.653	16.0351	16.0351	0.0553823	3.46521	0.70281	0.902129	1.06237	1.33269	0.608009	0.100866	0.526579	0.0555772	0.316978	55.3373	3.5206	3.46521
1930	-137.85	0	-137.85	45.3447	45.3447	0.0553823	3.00785	0.818054	0.945693	1.04172	1.19453	3.60258	0.228823	0.152371	0.235463	0.383344	55.5994	3.06323	3.00785
1940	-129.983	0	-129.983	15.2805	15.2805	0.056594	2.9343	0.696126	0.899351	1.06341	1.34112	0.303536	0.00576779	0.922724	0.0630434	0.00846445	55.0735	2.9909	2.9343
1950	-123.142	0	-123.142	34.4104	34.4104	0.056594	3.21735	0.792394	0.936668	1.04675	1.22418	0.77736	0.521135	0.179276	0.0160318	0.283557	54.5003	3.27395	3.21735
1960	-125.177	0	-125.177	5.99485	5.99485	0.0662788	2.47746	0.538795	0.824471	1.08127	1.55546	0.477972	0.26582	0.122772	0.121727	0.48968	54.3712	2.54374	2.47746
1970	-138.121	0	-138.121	4.29332	4.29332	0.0836705	2.24325	0.469784	0.784778	1.08425	1.66119	4.43644	0.00489075	0.947389	0.0123925	0.0353282	54.3186	2.32692	2.24325
1980	-129.774	0	-129.774	8.62366	8.62366	0.0744715	1.9398	0.606324	0.85899	1.07525	1.45944	4.5004	0.00445695	0.380133	0.273823	0.341587	53.8559	2.01427	1.9398
1990	-129.415	0	-129.415	11.8013	11.8013	0.0600333	2.66818	0.658005	0.882927	1.06891	1.39016	5.455	0.00533437	0.0666064	0.895345	0.0327139	54.8655	2.72821	2.66818
2000	-138.267	0	-138.267	37.2936	37.2936	0.0819182	2.67774	0.800209	0.939455	1.04525	1.21509	1.31772	0.0640348	0.0798699	0.223443	0.632653	55.9906	2.75966	2.67774
2010	-124.64	0	-124.64	37.437	37.437	0.0484216	3.04431	0.800575	0.939585	1.04517	1.21467	0.44303	0.0551976	0.762522	0.0338521	0.148429	55.199	3.09273	3.04431
2020	-132.523	0	-132.523	3.43309	3.43309	0.13151	2.87336	0.42022	0.753	1.08395	1.74283	0.546462	0.0562226	0.663884	0.0913769	0.188517	53.7023	3.00487	2.87336
2030	-130.561	0	-130.561	7.16063	7.16063	0.0468155	3.90467	0.572821	0.842353	1.07858	1.50625	0.617791	0.0577386	0.33085	0.16076	0.450652	53.1239	3.95148	3.90467
2040	-135.064	0	-135.064	7.64473	7.64473	0.058583	3.00203	0.584856	0.848436	1.07746	1.48925	0.843607	0.52329	0.401346	0.0588216	0.0165422	53.8773	3.06061	3.00203
2050	-133.53	0	-133.53	20.1549	20.1549	0.066856	3.16817	0.732768	0.914227	1.05751	1.2955	1.06052	0.405483	0.480776	0.111062	0.0026793	53.6158	3.23502	3.16817
2060	-129.699	0	-129.699	6.73101	6.73101	0.066856	2.58489	0.561194	0.836358	1.07958	1.52287	0.490061	0.269648	0.180868	0.523339	0.0261451	52.4623	2.65175	2.58489
2070	-133.953	0	-133.953	3.45386	3.45386	0.0626863	2.25222	0.421587	0.753918	1.08399	1.7405	0.357563	0.599704	0.0416378	0.350377	0.0082811	51.3292	2.3149	2.25222
2080	-138.783	0	-138.783	17.9418	17.9418	0.0684629	1.48606	0.717887	0.908289	1.05997	1.31385	0.989811	0.217851	0.510113	0.174715	0.097321	52.2067	1.55452	1.48606
2090	-130.35	0	-130.35	19.1514	19.1514	0.0684629	1.73364	0.726323	0.911673	1.05858	1.30342	2.41885	0.0682694	0.548734	0.0885981	0.294398	52.6499	1.80211	1.73364
2100	-132.757	0	-132.757	14.9614	14.9614	0.119293	1.18219	0.693158	0.898107	1.06386	1.34488	2.03938	0.987611	0.00936529	0.00235562	0.000668035	52.0499	1.30149	1.18219
2110	-138.741	0	-138.741	17.8934	17.8934	0.025808	1.52088	0.717532	0.908146	1.06003	1.31429	2.70979	0.950444	0.0158661	0.0275783	0.00611123	52.5986	1.54669	1.52088
2120	-139.156	0	-139.156	14.8581	14.8581	0.04735	1.20608	0.692178	0.897696	1.06401	1.34612	0.623896	0.804971	0.0141716	0.108812	0.0720456	53.6797	1.25343	1.20608
2130	-135.719	0	-135.719	13.8083	13.8083	0.0556498	1.6859	0.681644	0.893229	1.06558	1.35955	0.632257	0.421613	0.00868453	0.466511	0.103191	53.7093	1.74155	1.6859
2140	-138.063	0	-138.063	24.2504	24.2504	0.086539	1.6679	0.754973	0.922832	1.05366	1.26853	0.949459	0.708725	0.104077	0.167223	0.0199749	54.4077	1.75444	1.6679
2150	-144.482	0	-144.482	43.5628	43.5628	0.0138682	1.43726	0.814522	0.944473	1.04243	1.19858	0.808463	0.265792	0.45802	0.27234	0.00384848	54.359	1.45113	1.43726
2160	-136.541	0	-136.541	20.8866	20.8866	0.0750558	1.6977	0.737186	0.915963	1.05676	1.29009	1.64389	0.99323	0.00463309	0.00208468	5.21362e-05	53.8174	1.77275	1.6977
2170	-132.887	0	-132.887	5.14125	5.14125	0.0397863	2.15722	0.50784	0.807268	1.08305	1.60185	3.20932	0.626959	0.255887	0.107749	0.00940426	54.7046	2.19701	2.15722
2180	-141.491	0	-141.491	6.37141	6.37141	0.0680676	0.982925	0.550679	0.830834	1.08041	1.53807	0.62628	0.381579	0.474544	0.123063	0.0208131	54.7391	1.05099	0.982925
2190	-141.281	0	-141.281	27.7564	27.7564	0.0479766	0.873418	0.770099	0.928523	1.05093	1.25045	1.0268	0.439035	0.518597	0.0237588	0.0186101	54.2649	0.921394	0.873418
2200	-137.018	0	-137.018	17.7521	17.7521	0.09986	1.05855	0.71649	0.907725	1.0602	1.31559	0.296816	0.953263	0.0176438	0.020217	0.0088758	54.0204	1.15841	1.05855
2210	-145.362	0	-145.362	64.4638	64.4638	0.0589225	1.09773	0.846423	0.955253	1.03589	1.16243	0.950411	0.524405	0.402328	0.0258625	0.0474054	53.4353	1.15666	1.09773
2220	-140.544	0	-140.544	26.5613	26.5613	0.0481451	1.50178	0.765266	0.926719	1.05181	1.2562	0.781026	0.429953	0.554393	0.01029	0.00536476	53.7642	1.54993	1.50178
2230	-150.205	0	-150.205	69.4867	69.4867	0.0481451	1.45116	0.851899	0.957049	1.03473	1.15632	1.54787	0.854421	0.123325	0.00933327	0.0129198	51.4584	1.4993	1.45116
2240	-145.48	0	-145.48	53.9654	53.9654	0.0841299	1.17805	0.832663	0.95067	1.03875	1.17792	0.573324	0.556031	0.436531	0.00338515	0.00405288	52.5522	1.26218	1.17805
2250	-143.424	0	-143.424	19.7563	19.7563	0.0800876	0.95754	0.730264	0.913238	1.05793	1.29857	1.49545	0.250457	0.716163	0.00974563	0.0236344	51.7512	1.03763	0.95754
2260	-152.651	0	-152.651	37.0679	37.0679	0.0404326	1.1573	0.799629	0.93925	1.04536	1.21576	4.13802	0.0269877	0.95225	0.00117969	0.0195825	51.0835	1.19773	1.1573
2270	-145.612	0	-145.612	4.37028	4.37028	0.0632139	1.12115	0.473615	0.787113	1.08418	1.65509	5.47956	0.0916265	0.232295	0.0119516	0.664126	50.7043	1.18436	1.12115
2280	-148.91	0	-148.91	6.69718	6.69718	0.049142	1.56451	0.560237	0.835859	1.07966	1.52424	10.482	8.0104e-05	0.000963861	0.000112611	0.998843	50.1156	1.61365	1.56451
2290	-145.657	0	-145.657	4.87142	4.87142	0.0553414	2.05661	0.496648	0.800813	1.08352	1.61902	4.62087	0.000441836	0.00105602	4.87896e-05	0.998453	50.7006	2.11196	2.05661
2300	-138.294	0	-138.294	9.99608	9.99608	0.0622227	1.84853	0.631407	0.870858	1.07234	1.42539	1.96829	0.00102418	0.000853749	0.00027425	0.997848	51.2104	1.91075	1.84853
2310	-134.572	0	-134.572	30.4738	30.4738	0.0514437	2.73738	0.78005	0.932194	1.04909	1.23867	2.29209	0.129599	0.177944	0.000570369	0.691887	51.1972	2.78882	2.73738
2320	-133.712	0	-133.712	9.00931	9.00931	0.0545169	3.06234	0.613896	0.862624	1.07441	1.44908	4.55474	0.580635	0.225477	0.00269212	0.191196	50.593	3.11685	3.06234
2330	-136.143	0	-136.143	9.62627	9.62627	0.0483066	3.44949	0.625133	0.867935	1.0731	1.43383	6.84989	0.163508	0.197649	0.00544835	0.633394	51.5528	3.4978	3.44949
2340	-122.691	0	-122.691	0.979095	0.979095	0.0483066	5.10702	0.132764	0.470377	0.996448	2.40041	3.27505	0.301767	0.689585	0.000492941	0.00815476	51.8413	5.15533	5.10702
2350	-122.919	0	-122.919	11.7946	11.7946	0.104575	4.85224	0.657917	0.882888	1.06892	1.39027	2.14299	0.0754705	0.917671	0.000124117	0.00673414	53.1127	4.95682	4.85224
2360	-148.767	0	-148.767	9.29097	9.29097	0.0189361	2.40071	0.619152	0.86512	1.0738	1.44192	3.44558	0.513676	0.473388	0.00188296	0.0110532	55.3929	2.41964	2.40071
2370	-135.886	0	-135.886	6.88392	6.88392	0.0775692	1.57252	0.565443	0.838562	1.07922	1.51677	1.09075	0.0961983	0.782296	0.00225712	0.119249	54.9118	1.65009	1.57252
2380	-139.038	0	-139.038	40.9594	40.9594	0.094454	1.54616	0.808966	0.942538	1.04353	1.20497	2.22861	0.285255	0.453625	0.0140867	0.247033	54.4036	1.64062	1.54616
2390	-141.287	0	-141.287	30.6734	30.6734	0.105963	1.19451	0.78073	0.932443	1.04896	1.23786	3.92534	0.0100529	0.965754	0.0203876	0.00380552	53.9197	1.30047	1.19451
2400	-136.057	0	-136.057	25.3826	25.3826	0.0954918	1.43491	0.760184	0.924808	1.05273	1.26228	1.77428	0.00433269	0.986604	0.000993755	0.00806909	52.6537	1.5304	1.43491
2410	-128.676	0	-128.676	79.8587	79.8587	0.0481692	2.75716	0.861561	0.96018	1.03267	1.14559	0.73627	0.132369	0.0499689	0.800302	0.0173596	54.6113	2.80533	2.75716
2420	-134.982	0	-134.982	41.3307	41.3307	0.0214728	2.0121	0.809789	0.942826	1.04337	1.20402	2.0243	0.120696	0.76569	0.101727	0.0118865	54.2831	2.03358	2.0121
2430	-136.079	0	-136.079	17.6247	17.6247	0.0273298	2.48623	0.715541	0.90734	1.06035	1.31677	1.24277	0.0173985	0.549368	0.314144	0.119089	54.8174	2.51356	2.48623
2440	-146.129	0	-146.129	47.4606	47.4606	0.0538982	0.801859	0.821995	0.947047	1.04093	1.19003	2.64907	0.512457	0.0290474	0.135937	0.322559	55.1048	0.855758	0.801859
2450	-145.379	0	-145.379	51.7181	51.7181	0.0836022	1.12279	0.829199	0.949501	1.03946	1.18184	7.6039	0.525853	0.210259	0.111544	0.152344	53.3935	1.20639	1.12279
2460	-137.462	0	-137.462	16.8734	16.8734	0.0649655	1.89237	0.709735	0.904977	1.06128	1.32401	3.81611	0.0562665	0.291612	0.62773	0.0243916	52.9339	1.95734	1.89237
2470	-131.05	0	-131.05	14.0984	14.0984	0.0649655	2.01706	0.684664	0.894517	1.06513	1.35569	0.678024	0.129265	0.589867	0.263684	0.0171832	52.5927	2.08203	2.01706
2480	-121.093	0	-121.093	3.40521	3.40521	0.0625514	2.57782	0.418368	0.751753	1.0839	1.74598	0.67231	0.16081	0.826118	0.0108316	0.00223949	52.5555	2.64038	2.57782
2490	-124.363	0	-124.363	1.9797	1.9797	0.0625514	2.18528	0.290839	0.652837	1.06947	1.98685	1.35898	0.350906	0.637071	0.00516549	0.00685752	51.6506	2.24783	2.18528
2500	-139.157	0	-139.157	15.2261	15.2261	0.0625514	2.81319	0.695626	0.899142	1.06348	1.34175	1.88247	0.881561	0.0753357	0.00300558	0.0400974	52.8386	2.87574	2.81319
2510	-134.428	0	-134.428	15.5711	15.5711	0.0481043	1.49561	0.698754	0.900447	1.063	1.3378	0.802474	0.815824	0.177688	0.000200638	0.00628809	53.1402	1.54371	1.49561
2520	-137.966	0	-137.966	22.5679	22.5679	0.0556328	2.74336	0.74655	0.919603	1.05514	1.2787	4.55264	0.777504	0.0194524	0.000110704	0.202933	51.5609	2.79899	2.74336
2530	-145.366	0	-145.366	8.21088	8.21088	0.0568322	3.17964	0.597694	0.854792	1.07617	1.47135	3.97984	0.258002	0.0105025	0.000135142	0.73136	50.7547	3.23647	3.17964
2540	-135.515	0	-135.515	56.7071	56.7071	0.0522879	3.05883	0.836613	0.951996	1.03794	1.17345	2.73308	0.0159175	0.00404753	0.000456713	0.979578	51.5267	3.11112	3.05883
2550	-135.044	0	-135.044	53.8407	53.8407	0.026129	2.88341	0.832476	0.950607	1.03879	1.17813	2.02333	0.0988909	0.0724816	0.000907902	0.82772	50.4584	2.90954	2.88341
2560	-133.602	0	-133.602	38.7186	38.7186	0.026129	4.64223	0.803756	0.940709	1.04455	1.21098	1.26465	0.0907466	0.0654284	0.000126128	0.843699	50.6381	4.66836	4.64223
2570	-135.705	0	-135.705	42.9904	42.9904	0.0479549	3.9386	0.813343	0.944063	1.04266	1.19993	1.61296	0.201214	0.350031	0.00447122	0.444284	51.0121	3.98656	3.9386
2580	-136.339	0	-136.339	102.402	102.402	0.0641588	3.98177	0.877333	0.965187	1.02924	1.12825	1.26031	0.0536772	0.152675	0.41176	0.381887	51.2988	4.04593	3.98177
2590	-125.936	0	-125.936	45.2131	45.2131	0.0641588	4.36476	0.817801	0.945606	1.04177	1.19482	0.395117	0.0386993	0.16075	0.34289	0.45766	50.6963	4.42891	4.36476
2600	-131.263	0	-131.263	13.1777	13.1777	0.0641588	2.9271	0.674761	0.890269	1.06657	1.3684	1.74711	0.122049	0.210819	0.252815	0.414316	50.5017	2.99126	2.9271
2610	-123.191	0	-123.191	6.89843	6.89843	0.0641588	1.83736	0.565839	0.838767	1.07919	1.5162	2.51317	0.16138	0.224322	0.347182	0.267116	50.5344	1.90152	1.83736
2620	-125.489	0	-125.489	30.8795	30.8795	0.0641588	2.83679	0.781426	0.932697	1.04883	1.23704	0.88717	0.0755727	0.442528	0.46162	0.0202802	51.3091	2.90095	2.83679
2630	-132.321	0	-132.321	22.4571	22.4571	0.116915	1.63961	0.745964	0.919377	1.05525	1.27941	1.71794	0.16835	0.484297	0.298235	0.0491181	53.3563	1.75652	1.63961
2640	-143.577	0	-143.577	37.4905	37.4905	0.0234291	1.56374	0.80071	0.939633	1.04515	1.21451	1.08289	0.181492	0.232958	0.494124	0.0914268	55.2184	1.58717	1.56374
2650	-140.504	0	-140.504	23.3362	23.3362	0.074969	2.08748	0.750504	0.921124	1.05445	1.27392	2.32735	0.657054	0.033433	0.157352	0.152161	56.3354	2.16245	2.08748
2660	-132.114	0	-132.114	12.8795	12.8795	0.0361027	2.06254	0.671344	0.888788	1.06706	1.37281	0.850965	0.0399968	0.0856057	0.862148	0.0122494	55.2207	2.09864	2.06254
2670	-137.707	0	-137.707	3.57667	3.57667	0.0361027	2.27058	0.429478	0.759168	1.08419	1.72717	0.661013	0.135349	0.699542	0.156739	0.00836887	56.1476	2.30668	2.27058
2680	-134.729	0	-134.729	4.95799	4.95799	0.0834799	1.8947	0.500323	0.802947	1.08337	1.61336	0.454766	0.364595	0.611195	0.0177182	0.0064918	56.3025	1.97818	1.8947
2690	-141.422	0	-141.422	7.55926	7.55926	0.071034	1.64775	0.582806	0.847408	1.07765	1.49213	3.91805	0.454099	0.449999	0.00932138	0.0865803	57.1106	1.71878	1.64775
2700	-143.579	0	-143.579	4.59469	4.59469	0.0714155	1.5332	0.48432	0.793552	1.08393	1.6382	4.55868	0.851595	0.113664	0.00131285	0.033429	56.2219	1.60462	1.5332
2710	-133.451	0	-133.451	4.22369	4.22369	0.0714155	1.89153	0.466244	0.782606	1.0843	1.66685	7.64837	0.20155	0.650299	0.00526046	0.142891	54.6456	1.96295	1.89153
2720	-142.528	0	-142.528	21.9132	21.9132	0.0101984	2.5502	0.743026	0.91824	1.05576	1.28298	3.43604	0.289086	0.647115	0.00629506	0.0575032	55.4357	2.5604	2.5502
2730	-149.54	0	-149.54	22.3902	22.3902	0.02482	2.20076	0.745608	0.91924	1.05531	1.27984	1.3815	0.848183	0.131853	0.00382564	0.0161385	56.2962	2.22558	2.20076
