Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
190	-135.827	0	-135.827	0.567513	0.567513	0.0189267	4.61273	0.0464846	0.293724	0.863795	2.796	1.62956	0.239435	0.264561	0.240782	0.255223	82.3659	4.63165	4.61273
200	-138.857	0	-138.857	0.40704	0.40704	0.0510286	4.49597	0.0177431	0.186996	0.738788	3.05647	2.62614	0.464156	0.469249	0.0563655	0.0102299	82.71	4.547	4.49597
210	-116.38	0	-116.38	0.759599	0.759599	0.0510286	4.18468	0.0869378	0.390345	0.945099	2.57762	2.91748	0.639234	0.319091	0.0260955	0.0155798	82.1612	4.23571	4.18468
220	-133.572	0	-133.572	2.10313	2.10313	0.121973	2.87723	0.305282	0.66555	1.07237	1.9568	0.72294	0.319972	0.534519	0.0700691	0.07544	81.1026	2.9992	2.87723
230	-130.243	0	-130.243	5.01207	5.01207	0.0325566	2.60085	0.502578	0.804249	1.08328	1.60989	0.284532	0.00542826	0.991998	0.00233223	0.000241302	80.186	2.6334	2.60085
240	-134.062	0	-134.062	6.55631	6.55631	0.0298796	3.11337	0.556181	0.833737	1.07999	1.5301	0.136092	0.368313	0.620874	0.00889019	0.00192281	79.7712	3.14325	3.11337
250	-127.37	0	-127.37	55.9133	55.9133	0.0298796	3.68928	0.835498	0.951623	1.03817	1.17471	0.14412	0.617088	0.347155	0.0117011	0.0240558	80.3575	3.71916	3.68928
260	-134.005	0	-134.005	38.0453	38.0453	0.0239252	4.09953	0.802104	0.940126	1.04488	1.21289	0.106396	0.120393	0.750711	0.0130483	0.115848	82.3987	4.12345	4.09953
270	-129.187	0	-129.187	21.8059	21.8059	0.0415064	3.80551	0.742434	0.91801	1.05586	1.2837	0.239224	0.0116804	0.875648	0.00935356	0.103318	82.5883	3.84701	3.80551
280	-131.298	0	-131.298	17.1944	17.1944	0.0345258	3.28206	0.71226	0.906007	1.06088	1.32085	0.0781799	0.0102677	0.556247	0.0532425	0.380243	81.6662	3.31659	3.28206
290	-129.317	0	-129.317	72.6576	72.6576	0.047191	3.94873	0.855067	0.958081	1.03406	1.15279	0.29425	0.0353961	0.0799155	0.821571	0.0631172	79.4944	3.99592	3.94873
300	-122.052	0	-122.052	9.79057	9.79057	0.0355879	4.80473	0.627961	0.869256	1.07276	1.43002	0.164828	0.139681	0.615022	0.127787	0.117511	77.0459	4.84032	4.80473
310	-133.061	0	-133.061	21.7687	21.7687	0.041873	5.82169	0.742228	0.91793	1.05589	1.28395	0.222565	0.0979735	0.691298	0.149277	0.0614506	76.8112	5.86356	5.82169
320	-115.278	0	-115.278	21.8491	21.8491	0.041873	6.29963	0.742673	0.918102	1.05582	1.28341	0.279142	0.0836239	0.767773	0.0769813	0.071622	77.2082	6.34151	6.29963
330	-112.497	0	-112.497	15.7682	15.7682	0.041873	5.6551	0.700498	0.901171	1.06273	1.3356	0.483303	0.0235836	0.288422	0.609347	0.0786478	78.6515	5.69698	5.6551
340	-132.575	0	-132.575	80.7477	80.7477	0.0498632	4.65156	0.862303	0.960418	1.03251	1.14477	0.775399	0.136826	0.164432	0.475558	0.223184	79.5168	4.70142	4.65156
350	-135.542	0	-135.542	31.9104	31.9104	0.0498632	4.61737	0.784809	0.933929	1.0482	1.23307	1.1734	0.0346485	0.181685	0.520951	0.262716	79.6332	4.66723	4.61737
360	-138.868	0	-138.868	82.4456	82.4456	0.0404751	4.13219	0.863687	0.960862	1.03221	1.14324	1.51408	0.00963658	0.131774	0.238729	0.61986	79.5348	4.17266	4.13219
370	-132.288	0	-132.288	24.2704	24.2704	0.0404751	2.54114	0.755068	0.922868	1.05365	1.26842	1.70544	0.00442073	0.940968	0.00821336	0.0463976	77.9652	2.58161	2.54114
380	-139.285	0	-139.285	47.5768	47.5768	0.0427188	2.33626	0.822204	0.947119	1.04088	1.18979	2.20389	0.00735415	0.0753269	0.483762	0.433557	78.1189	2.37898	2.33626
390	-143.715	0	-143.715	35.5038	35.5038	0.0427188	3.16954	0.795466	0.937768	1.04616	1.2206	1.50997	0.000938173	0.0305998	0.229559	0.738903	78.9719	3.21226	3.16954
400	-140.283	0	-140.283	4.26204	4.26204	0.0476079	2.22126	0.468202	0.783809	1.08428	1.66371	0.516557	0.00747601	0.024018	0.367947	0.600559	77.6591	2.26887	2.22126
410	-139.546	0	-139.546	13.0973	13.0973	0.0449831	1.98659	0.673851	0.889875	1.06671	1.36957	0.461274	0.370249	0.179971	0.0355189	0.414261	78.5655	2.03158	1.98659
420	-137.666	0	-137.666	1.96071	1.96071	0.0449831	1.93198	0.288539	0.65077	1.06897	1.99172	0.27217	0.230594	0.103433	0.0206154	0.645358	79.2952	1.97696	1.93198
430	-138.882	0	-138.882	0.797175	0.797175	0.0426661	1.19562	0.0949575	0.405994	0.956169	2.54288	0.22103	0.447077	0.176774	0.268974	0.107175	78.2126	1.23829	1.19562
440	-148.602	0	-148.602	4.3305	4.3305	0.0426661	1.73326	0.471645	0.785915	1.08422	1.65822	0.225424	0.55619	0.0454769	0.254138	0.144195	77.6991	1.77593	1.73326
450	-132.29	0	-132.29	1.62374	1.62374	0.0592732	2.52478	0.24382	0.607936	1.05693	2.09131	0.286883	0.233612	0.0808048	0.656519	0.0290643	77.4964	2.58405	2.52478
460	-143.269	0	-143.269	14.0161	14.0161	0.0737534	3.18223	0.683816	0.894156	1.06526	1.35677	0.32475	0.378552	0.0133758	0.0303159	0.577756	79.0021	3.25599	3.18223
470	-119.072	0	-119.072	14.6368	14.6368	0.0702453	3.60011	0.690046	0.896798	1.06433	1.34883	0.69352	0.0154792	0.0174525	0.370959	0.596109	78.8663	3.67036	3.60011
480	-127.369	0	-127.369	64.5799	64.5799	0.0564072	4.74569	0.846556	0.955297	1.03586	1.16229	0.336278	0.166002	0.142418	0.575411	0.116169	79.1005	4.8021	4.74569
490	-127.847	0	-127.847	20.2207	20.2207	0.0201862	4.55603	0.733174	0.914387	1.05744	1.295	0.255206	0.181367	0.272543	0.196695	0.349395	78.6129	4.57622	4.55603
500	-127.52	0	-127.52	12.9745	12.9745	0.0505884	4.63438	0.672444	0.889266	1.06691	1.37138	0.38033	0.117273	0.148722	0.65491	0.079095	80.0843	4.68497	4.63438
510	-122.457	0	-122.457	5.18656	5.18656	0.0396285	5.2857	0.509646	0.808297	1.08296	1.59909	0.721918	0.0805192	0.221679	0.657546	0.0402557	83.1771	5.32533	5.2857
520	-134.387	0	-134.387	29.2497	29.2497	0.0231479	5.42481	0.775732	0.930608	1.04989	1.24377	1.41273	0.146178	0.486855	0.345789	0.0211784	82.5299	5.44796	5.42481
530	-123.611	0	-123.611	66.8181	66.8181	0.0223365	5.36951	0.849065	0.956121	1.03533	1.15948	2.15845	0.0407021	0.829591	0.119906	0.00980111	82.7682	5.39184	5.36951
540	-122.274	0	-122.274	14.6471	14.6471	0.0223365	3.58464	0.690146	0.89684	1.06431	1.3487	3.74727	0.537291	0.0686298	0.392259	0.00182068	81.6464	3.60698	3.58464
550	-131.468	0	-131.468	22.7736	22.7736	0.0560219	4.22646	0.747628	0.920019	1.05496	1.2774	2.93822	0.650713	0.013493	0.285314	0.0504802	81.1181	4.28249	4.22646
560	-129.207	0	-129.207	17.908	17.908	0.0570739	3.47391	0.717639	0.908189	1.06001	1.31416	8.15095	0.588032	0.00637422	0.144323	0.26127	81.808	3.53098	3.47391
570	-131.053	0	-131.053	30.813	30.813	0.0229223	3.44474	0.781202	0.932615	1.04887	1.23731	8.56502	0.844492	0.0518808	0.085711	0.0179163	82.0064	3.46766	3.44474
580	-137.634	0	-137.634	14.1775	14.1775	0.0229223	3.31342	0.685473	0.894861	1.06501	1.35465	2.0068	0.0873985	0.776166	0.123673	0.0127625	79.5127	3.33634	3.31342
590	-136.101	0	-136.101	23.7618	23.7618	0.0620085	3.63482	0.752615	0.921932	1.05408	1.27137	0.659882	0.882555	0.0413668	0.0731138	0.00296464	80.3283	3.69683	3.63482
600	-131.602	0	-131.602	13.2556	13.2556	0.0828615	2.52146	0.675636	0.890647	1.06645	1.36727	0.546211	0.936067	0.0208938	0.0283819	0.0146576	80.0994	2.60432	2.52146
610	-131.334	0	-131.334	23.6832	23.6832	0.0427294	4.10939	0.75223	0.921785	1.05415	1.27184	0.525565	0.0508498	0.513858	0.252617	0.182676	81.1075	4.15211	4.10939
620	-137.913	0	-137.913	36.697	36.697	0.0427294	4.3904	0.798665	0.938907	1.04554	1.21688	0.840854	0.0464653	0.580203	0.265664	0.107668	81.0092	4.43313	4.3904
630	-138.283	0	-138.283	76.4082	76.4082	0.084097	4.25576	0.858561	0.959213	1.03331	1.14891	1.25268	0.157088	0.786995	0.0266889	0.029229	79.9549	4.33986	4.25576
640	-125.757	0	-125.757	22.9377	22.9377	0.0486221	3.90141	0.748477	0.920346	1.05481	1.27637	0.904777	0.277629	0.34544	0.0144094	0.362521	80.8471	3.95003	3.90141
650	-122.786	0	-122.786	19.5009	19.5009	0.0911379	3.70024	0.728621	0.912586	1.0582	1.30059	0.758084	0.0619416	0.071758	0.00336254	0.862938	80.7086	3.79138	3.70024
660	-123.455	0	-123.455	27.2265	27.2265	0.0341992	4.2313	0.767994	0.927739	1.05132	1.25295	0.424416	0.407317	0.338151	0.00188649	0.252645	81.8944	4.2655	4.2313
670	-135.126	0	-135.126	9.05122	9.05122	0.0341992	3.91938	0.614692	0.863003	1.07432	1.44799	0.617861	0.48203	0.058328	0.163036	0.296606	82.7315	3.95357	3.91938
680	-129.335	0	-129.335	11.1963	11.1963	0.0681198	3.59156	0.649756	0.879239	1.07001	1.40099	0.268596	0.00985508	0.004104	0.0203907	0.96565	82.1423	3.65968	3.59156
690	-129.632	0	-129.632	4.94128	4.94128	0.0223277	3.71605	0.49962	0.80254	1.0834	1.61444	0.846883	0.00398018	0.000300162	0.00417259	0.991547	81.72	3.73838	3.71605
700	-131.802	0	-131.802	12.392	12.392	0.0604468	3.71717	0.665513	0.886241	1.06788	1.38036	1.66243	0.0370649	0.0139674	0.069411	0.879557	81.7628	3.77762	3.71717
710	-125.008	0	-125.008	21.6234	21.6234	0.0515123	3.72353	0.741418	0.917615	1.05603	1.28494	0.614272	0.184929	0.0143887	0.0496634	0.751019	82.0217	3.77504	3.72353
720	-131.792	0	-131.792	20.4552	20.4552	0.0515123	3.47256	0.734608	0.914952	1.0572	1.29324	0.75793	0.0339962	0.0272026	0.769673	0.169129	81.7675	3.52407	3.47256
730	-131.251	0	-131.251	27.9247	27.9247	0.0515123	2.92676	0.770755	0.928767	1.05081	1.24967	1.8384	0.166169	0.271265	0.201073	0.361493	79.8211	2.97828	2.92676
740	-122.523	0	-122.523	14.9132	14.9132	0.0554768	3.25641	0.692702	0.897916	1.06393	1.34546	2.02007	0.0748362	0.0246681	0.706151	0.194344	80.9724	3.31188	3.25641
750	-147.193	0	-147.193	61.7167	61.7167	0.0258541	2.76069	0.843156	0.954174	1.03657	1.1661	0.9467	0.22265	0.438085	0.198515	0.14075	81.0705	2.78654	2.76069
760	-142.04	0	-142.04	20.0455	20.0455	0.0258541	2.19721	0.732087	0.913959	1.05762	1.29633	1.30306	0.0488394	0.0203327	0.371445	0.559383	80.7461	2.22306	2.19721
770	-135.971	0	-135.971	17.6642	17.6642	0.0557064	3.69408	0.715836	0.90746	1.0603	1.3164	0.876109	0.126728	0.437515	0.0497094	0.386048	80.265	3.74979	3.69408
780	-142.309	0	-142.309	5.36569	5.36569	0.0525906	3.54035	0.516592	0.812226	1.08261	1.58857	0.824157	0.0271004	0.33207	0.0468153	0.594014	80.0456	3.59294	3.54035
790	-137.834	0	-137.834	9.00895	9.00895	0.0525906	3.00198	0.613889	0.86262	1.07441	1.44908	2.71851	0.00264659	0.653847	0.0605975	0.282908	79.4311	3.05457	3.00198
800	-136.341	0	-136.341	17.7289	17.7289	0.0243468	2.43254	0.716318	0.907655	1.06023	1.3158	1.53474	0.208111	0.399437	0.352884	0.0395675	78.757	2.45689	2.43254
810	-142.057	0	-142.057	21.4111	21.4111	0.0243468	1.50219	0.74022	0.917148	1.05624	1.28639	1.25033	0.100522	0.306532	0.238874	0.354072	79.503	1.52654	1.50219
820	-140.021	0	-140.021	9.88221	9.88221	0.0602174	1.20536	0.62951	0.869977	1.07257	1.42794	2.31684	0.0156063	0.288165	0.0449827	0.651246	79.1248	1.26558	1.20536
830	-137.761	0	-137.761	26.8273	26.8273	0.0602174	1.15866	0.766368	0.927132	1.05161	1.25489	2.11599	0.359136	0.115875	0.0763953	0.448594	79.2412	1.21888	1.15866
840	-139.064	0	-139.064	27.6104	27.6104	0.0477557	1.95186	0.769525	0.928309	1.05104	1.25113	1.35087	0.26555	0.558628	0.0237911	0.152032	79.3395	1.99962	1.95186
850	-130.034	0	-130.034	3.57388	3.57388	0.0289695	2.7432	0.429303	0.759052	1.08418	1.72746	0.721047	0.0375929	0.00559593	0.000210955	0.9566	79.6418	2.77217	2.7432
860	-133.311	0	-133.311	7.09836	7.09836	0.0266877	3.20211	0.571194	0.841521	1.07872	1.50856	0.630807	0.0302792	0.0556627	0.00610043	0.907958	80.4954	3.2288	3.20211
870	-133.15	0	-133.15	2.765	2.765	0.0519342	2.90864	0.370224	0.717627	1.08108	1.83107	0.202134	0.233743	0.46712	0.0105799	0.288557	81.8441	2.96058	2.90864
880	-130.704	0	-130.704	4.6795	4.6795	0.0364049	4.22965	0.488196	0.795852	1.08381	1.63214	0.308315	0.329697	0.5535	0.0107376	0.106065	81.4099	4.26605	4.22965
890	-119.074	0	-119.074	48.6617	48.6617	0.0364049	3.21408	0.82412	0.947774	1.0405	1.18761	1.18833	0.73022	0.190761	0.0185102	0.0605086	81.0977	3.25048	3.21408
900	-139.593	0	-139.593	8.47241	8.47241	0.0364049	3.84959	0.603228	0.857491	1.07558	1.4637	0.490586	0.299742	0.361059	0.267115	0.0720835	81.3797	3.886	3.84959
910	-139.967	0	-139.967	9.07231	9.07231	0.0364049	2.55894	0.615091	0.863193	1.07427	1.44745	0.0638069	0.293633	0.670173	0.0289042	0.00728893	83.1285	2.59534	2.55894
920	-137.784	0	-137.784	7.23981	7.23981	0.0364049	2.31176	0.574863	0.843393	1.07839	1.50335	0.0599873	0.390524	0.264243	0.252882	0.0923508	82.1899	2.34816	2.31176
930	-148.038	0	-148.038	41.7301	41.7301	0.0414613	1.2837	0.810663	0.943131	1.04319	1.20301	0.0920354	0.399518	0.414985	0.0528626	0.132635	81.7021	1.32516	1.2837
940	-142.651	0	-142.651	69.1502	69.1502	0.0414613	1.92414	0.851551	0.956935	1.03481	1.15671	0.0678967	0.815205	0.177265	0.00585827	0.00167109	81.5751	1.9656	1.92414
950	-129.318	0	-129.318	43.9394	43.9394	0.0414613	3.52023	0.815286	0.944737	1.04227	1.1977	0.57303	0.851962	0.124007	0.0186226	0.0054089	81.5025	3.5617	3.52023
960	-134.674	0	-134.674	72.7124	72.7124	0.0388813	3.71539	0.85512	0.958098	1.03405	1.15273	4.92157	0.412534	0.550506	0.00901741	0.027943	80.6422	3.75427	3.71539
970	-149.151	0	-149.151	100.311	100.311	0.036204	3.36341	0.876093	0.964798	1.02951	1.1296	5.12947	0.12615	0.842	0.0307468	0.00110328	81.5201	3.39961	3.36341
980	-130.534	0	-130.534	69.9608	69.9608	0.036204	2.68877	0.852386	0.957208	1.03463	1.15578	3.54171	0.386143	0.580686	0.0325151	0.000655635	80.8745	2.72497	2.68877
990	-146.604	0	-146.604	42.311	42.311	0.036204	2.35454	0.811912	0.943566	1.04295	1.20158	3.27004	0.731656	0.129053	0.138557	0.000732713	80.1453	2.39074	2.35454
1000	-134.601	0	-134.601	25.5348	25.5348	0.036204	3.27906	0.760859	0.925063	1.05261	1.26147	5.34042	0.543623	0.0918645	0.363748	0.000764248	81.2158	3.31526	3.27906
1010	-144.248	0	-144.248	58.1886	58.1886	0.036204	3.26164	0.838633	0.952671	1.03752	1.17118	2.71489	0.0248286	0.00664297	0.967939	0.000589429	81.7647	3.29785	3.26164
1020	-139.562	0	-139.562	49.0652	49.0652	0.0505541	1.79744	0.824817	0.948012	1.04035	1.18682	4.4725	0.0504372	0.210302	0.736963	0.00229798	80.844	1.84799	1.79744
1030	-144.326	0	-144.326	16.4626	16.4626	0.0217518	1.72708	0.706404	0.903611	1.06181	1.32818	2.56009	0.117624	0.130885	0.206877	0.544614	81.3744	1.74883	1.72708
1040	-148.476	0	-148.476	17.9288	17.9288	0.0197451	1.87697	0.717792	0.908251	1.05999	1.31397	2.3105	0.46082	0.331103	0.138377	0.069701	80.7259	1.89671	1.87697
1050	-146.111	0	-146.111	96.7579	96.7579	0.0197451	2.44334	0.873897	0.964107	1.02999	1.13201	3.99447	0.164442	0.659109	0.159823	0.0166251	81.6158	2.46308	2.44334
1060	-139.674	0	-139.674	33.5256	33.5256	0.0386426	3.13861	0.789803	0.935736	1.04725	1.22721	3.07321	0.415531	0.0668782	0.513376	0.004215	83.1757	3.17725	3.13861
1070	-141.565	0	-141.565	137.376	137.376	0.0386426	3.52197	0.89373	0.970259	1.02558	1.11043	8.28674	0.511367	0.0342267	0.453753	0.000653552	83.5261	3.56061	3.52197
1080	-136.506	0	-136.506	73.6678	73.6678	0.0386426	2.01797	0.856034	0.958395	1.03385	1.15172	5.90778	0.0857322	0.389192	0.52336	0.00171515	82.5037	2.05662	2.01797
1090	-138.117	0	-138.117	40.1397	40.1397	0.0386426	2.4565	0.807109	0.941888	1.0439	1.20711	7.69375	0.0434759	0.481979	0.47099	0.00355517	82.7829	2.49515	2.4565
1100	-142.124	0	-142.124	26.3524	26.3524	0.0386426	3.47699	0.764389	0.926391	1.05197	1.25725	5.88592	0.461068	0.144312	0.173305	0.221315	82.4922	3.51564	3.47699
1110	-129.959	0	-129.959	111.467	111.467	0.0165298	2.98544	0.882303	0.966739	1.02814	1.12282	1.60889	0.31947	0.00493212	0.228	0.447599	81.4605	3.00197	2.98544
1120	-129.762	0	-129.762	11.4562	11.4562	0.0123997	3.16233	0.653372	0.880862	1.06954	1.39623	1.26053	0.138141	0.0324427	0.532282	0.297134	81.991	3.17473	3.16233
1130	-147.034	0	-147.034	19.3736	19.3736	0.0621877	1.44773	0.727791	0.912257	1.05834	1.30161	2.32886	0.0552443	0.0273623	0.617951	0.299442	82.7449	1.50992	1.44773
1140	-144.794	0	-144.794	10.2452	10.2452	0.0621877	1.2208	0.635457	0.872729	1.07184	1.41997	0.77706	0.11615	0.115124	0.620123	0.148603	82.2918	1.28299	1.2208
1150	-137.636	0	-137.636	11.7171	11.7171	0.0621877	1.36497	0.656893	0.882432	1.06906	1.39161	0.438585	0.0848072	0.307602	0.326633	0.280958	83.8167	1.42716	1.36497
1160	-132.772	0	-132.772	18.5989	18.5989	0.062019	1.66862	0.722566	0.910172	1.05921	1.30806	0.596425	0.159337	0.392004	0.438925	0.0097339	82.6491	1.73063	1.66862
1170	-151.147	0	-151.147	16.2381	16.2381	0.04159	1.66139	0.704533	0.902841	1.0621	1.33052	0.672965	0.485146	0.188423	0.312654	0.0137763	82.2195	1.70298	1.66139
1180	-145.29	0	-145.29	30.6448	30.6448	0.0419239	1.37463	0.780633	0.932407	1.04898	1.23798	0.705718	0.308477	0.109056	0.569539	0.0129287	82.4182	1.41656	1.37463
1190	-146.834	0	-146.834	34.6707	34.6707	0.0422293	0.748923	0.793138	0.936935	1.04661	1.22332	1.14959	0.130801	0.4122	0.451735	0.00526442	82.3373	0.791153	0.748923
1200	-146.909	0	-146.909	20.8834	20.8834	0.0413608	1.39403	0.737167	0.915956	1.05676	1.29012	1.81247	0.051033	0.186588	0.761593	0.000786151	81.6932	1.43539	1.39403
1210	-144.545	0	-144.545	9.17334	9.17334	0.0413608	1.8417	0.616984	0.864093	1.07405	1.44487	4.84822	0.0119628	0.589518	0.398462	5.67277e-05	81.9634	1.88306	1.8417
1220	-148.034	0	-148.034	4.96775	4.96775	0.0413608	2.02455	0.500733	0.803183	1.08336	1.61273	3.04899	0.00450776	0.787676	0.2078	1.65118e-05	81.4494	2.06591	2.02455
1230	-139.079	0	-139.079	5.33909	5.33909	0.0563581	1.60882	0.515579	0.811656	1.08267	1.5901	2.25435	0.00409332	0.253342	0.742563	1.32309e-06	81.8993	1.66518	1.60882
1240	-138.664	0	-138.664	17.4295	17.4295	0.045521	1.85088	0.714066	0.906742	1.06059	1.3186	5.36609	0.0954227	0.563613	0.340526	0.000438598	81.2512	1.89641	1.85088
1250	-145.742	0	-145.742	1.18882	1.18882	0.0391173	1.80031	0.173022	0.52698	1.02539	2.27461	3.87277	0.608295	0.247774	0.142319	0.00161234	81.1897	1.83943	1.80031
1260	-143.52	0	-143.52	11.5414	11.5414	0.0351723	1.03953	0.654534	0.881381	1.06938	1.3947	1.06452	0.270795	0.70042	0.0287692	1.60943e-05	82.0908	1.07471	1.03953
1270	-140.988	0	-140.988	47.1437	47.1437	0.0351723	1.62116	0.821422	0.946851	1.04104	1.19069	1.24055	0.425758	0.483695	0.0902792	0.000267738	81.0791	1.65634	1.62116
1280	-141.675	0	-141.675	35.9319	35.9319	0.0209978	2.04033	0.796631	0.938184	1.04594	1.21925	0.863657	0.158383	0.641171	0.200265	0.000180536	80.9433	2.06133	2.04033
1290	-138.125	0	-138.125	17.2623	17.2623	0.0209978	2.52689	0.712785	0.906221	1.06079	1.3202	1.0095	0.037639	0.878543	0.0837748	4.29036e-05	81.119	2.54789	2.52689
1300	-145.877	0	-145.877	19.9443	19.9443	0.0209978	1.83916	0.731454	0.913708	1.05773	1.29711	5.11508	0.0427264	0.308275	0.648994	4.61686e-06	81.3819	1.86016	1.83916
1310	-147.081	0	-147.081	11.0814	11.0814	0.0512434	1.85788	0.648118	0.878501	1.07023	1.40315	15.7807	0.967993	0.0272152	0.00479131	1.39381e-08	79.3576	1.90912	1.85788
1320	-152.159	0	-152.159	28.8466	28.8466	0.0274088	1.25757	0.774253	0.930062	1.05017	1.24552	8.94707	0.88694	0.111542	0.0015182	7.11655e-09	78.6086	1.28498	1.25757
1330	-159.162	0	-159.162	47.0312	47.0312	0.0274088	0.717047	0.821217	0.94678	1.04108	1.19092	10.2504	0.961578	0.0244503	0.0139716	7.84276e-08	79.9408	0.744456	0.717047
1340	-151.556	0	-151.556	19.7783	19.7783	0.027884	0.891095	0.730404	0.913293	1.0579	1.2984	7.27952	0.269965	0.658364	0.0716525	1.8832e-05	80.4499	0.918979	0.891095
1350	-148.067	0	-148.067	42.5758	42.5758	0.055063	1.59421	0.812474	0.943762	1.04283	1.20093	1.71437	0.452634	0.426362	0.121002	2.55924e-06	78.9985	1.64928	1.59421
1360	-156.313	0	-156.313	32.2152	32.2152	0.055063	1.65585	0.785779	0.934281	1.04801	1.23193	0.767169	0.010183	0.247364	0.742449	3.06734e-06	78.509	1.71091	1.65585
1370	-141.761	0	-141.761	7.7708	7.7708	0.055063	2.12122	0.587823	0.849917	1.07717	1.48509	0.233465	0.00682252	0.105138	0.887996	4.32607e-05	78.9452	2.17629	2.12122
1380	-141.789	0	-141.789	29.7675	29.7675	0.055063	1.56149	0.77759	0.931292	1.04955	1.24157	0.0874755	0.00063884	0.41405	0.585254	5.72545e-05	78.8397	1.61655	1.56149
1390	-150.704	0	-150.704	8.63771	8.63771	0.0483195	1.50859	0.606608	0.859127	1.07522	1.45905	0.214643	0.0375984	0.732331	0.229804	0.00026672	78.3581	1.55691	1.50859
1400	-141.329	0	-141.329	4.85397	4.85397	0.0301895	1.47788	0.495897	0.800375	1.08355	1.62018	0.574855	0.0119599	0.909705	0.0781893	0.000145643	76.3484	1.50807	1.47788
1410	-146.939	0	-146.939	33.4877	33.4877	0.0286526	1.7345	0.78969	0.935695	1.04727	1.22734	0.993378	0.362983	0.356594	0.278459	0.00196452	75.8888	1.76315	1.7345
