Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
190	-141.658	0	-141.658	87.2955	87.2955	0.01901	2.13096	0.867422	0.962055	1.0314	1.13912	0.105843	0.00283189	0.114909	0.0410959	0.841163	97.923	2.14997	2.13096
200	-137.709	0	-137.709	19.0292	19.0292	0.0335232	2.49904	0.725506	0.911347	1.05872	1.30443	0.137769	0.000643389	0.0937657	0.0170127	0.888578	95.7955	2.53257	2.49904
210	-126.547	0	-126.547	21.5308	21.5308	0.0305768	3.04718	0.740897	0.917412	1.05612	1.28557	0.234503	0.00227327	0.0827726	0.00299377	0.91196	96.9499	3.07776	3.04718
220	-147.882	0	-147.882	9.11517	9.11517	0.0499495	1.56232	0.615897	0.863577	1.07418	1.44635	0.386728	0.0724165	0.419223	0.0132012	0.49516	95.8684	1.61227	1.56232
230	-138.578	0	-138.578	26.1428	26.1428	0.0499495	2.73763	0.7635	0.926057	1.05213	1.25831	0.487235	0.235266	0.258535	0.0218261	0.484373	94.0371	2.78758	2.73763
240	-139.356	0	-139.356	11.4385	11.4385	0.0499495	2.42907	0.653131	0.880754	1.06957	1.39655	1.63587	0.491894	0.0402801	0.0121761	0.45565	94.1922	2.47902	2.42907
250	-136.041	0	-136.041	44.0854	44.0854	0.0709955	2.8448	0.81558	0.944839	1.04222	1.19737	1.06757	0.0544148	0.00189133	0.00242647	0.941267	95.5646	2.91579	2.8448
260	-132.099	0	-132.099	9.75582	9.75582	0.0500696	2.87898	0.627368	0.86898	1.07283	1.43082	2.59037	0.478495	0.0519582	0.170301	0.299246	96.2049	2.92905	2.87898
270	-141.51	0	-141.51	48.3479	48.3479	0.0508546	1.67145	0.823573	0.947587	1.04061	1.18823	1.30693	0.480853	0.0155621	0.270013	0.233572	96.4142	1.72231	1.67145
280	-136.47	0	-136.47	30.781	30.781	0.0508546	2.66878	0.781094	0.932576	1.04889	1.23744	0.933218	0.783993	0.0606968	0.119393	0.0359164	95.5823	2.71963	2.66878
290	-139.206	0	-139.206	65.88	65.88	0.0239391	3.22987	0.848029	0.955781	1.03555	1.16064	3.12737	0.220456	0.145643	0.476259	0.157642	97.0153	3.25381	3.22987
300	-129.688	0	-129.688	55.2652	55.2652	0.0370934	3.42558	0.834571	0.951312	1.03836	1.17576	5.76522	0.0333196	0.92461	0.012976	0.0290946	96.6637	3.46267	3.42558
310	-135.607	0	-135.607	59.3357	59.3357	0.0370934	2.72861	0.840147	0.953175	1.0372	1.16948	6.27714	0.186175	0.22384	0.000935869	0.589049	96.2964	2.7657	2.72861
320	-138.614	0	-138.614	62.2787	62.2787	0.0253613	3.35127	0.843841	0.954401	1.03643	1.16533	9.12757	0.158204	0.280565	0.000158399	0.561073	96.831	3.37663	3.35127
330	-143.13	0	-143.13	21.7201	21.7201	0.0253613	3.70307	0.741957	0.917825	1.05594	1.28428	8.97624	0.312382	0.282432	0.00174097	0.403445	97.6983	3.72843	3.70307
340	-130.366	0	-130.366	22.6618	22.6618	0.0253613	4.36577	0.747044	0.919794	1.05506	1.2781	20.0408	0.576499	0.0100818	0.000124903	0.413294	96.3561	4.39113	4.36577
350	-141.591	0	-141.591	1.59775	1.59775	0.0409275	3.61144	0.240036	0.604058	1.05568	2.10022	31.107	0.366964	0.0216891	8.82062e-05	0.611259	96.6106	3.65237	3.61144
360	-140.152	0	-140.152	10.1436	10.1436	0.0639145	2.37084	0.633821	0.871975	1.07205	1.42216	36.1698	0.662194	0.00989272	7.03165e-05	0.327843	96.8604	2.43476	2.37084
370	-137.876	0	-137.876	42.6306	42.6306	0.0337572	2.01118	0.812589	0.943802	1.04281	1.2008	14.2912	0.891782	0.00226014	3.71261e-05	0.105921	98.5191	2.04494	2.01118
380	-160.231	0	-160.231	46.8632	46.8632	0.0339723	1.19211	0.820909	0.946675	1.04115	1.19127	10.5413	0.876227	0.00775186	3.99665e-05	0.115981	98.984	1.22608	1.19211
390	-135.74	0	-135.74	17.9854	17.9854	0.0227589	2.56547	0.718205	0.908418	1.05992	1.31346	17.5157	0.850708	0.13129	8.83327e-05	0.0179137	99.6023	2.58823	2.56547
400	-129.528	0	-129.528	7.13825	7.13825	0.0205673	2.44855	0.572238	0.842055	1.07863	1.50707	7.03622	0.0639376	0.934838	9.06965e-06	0.00121575	98.9671	2.46912	2.44855
410	-139.823	0	-139.823	3.40607	3.40607	0.0470373	2.04795	0.418425	0.751791	1.0839	1.74588	5.55945	0.412675	0.547319	0.000802841	0.0392039	97.9591	2.09498	2.04795
420	-142.716	0	-142.716	24.3755	24.3755	0.0185721	1.96818	0.755566	0.923057	1.05356	1.26782	6.48635	0.555447	0.287771	0.00845278	0.148329	99.2099	1.98676	1.96818
430	-160.808	0	-160.808	16.4457	16.4457	0.0185721	1.18368	0.706264	0.903553	1.06183	1.32835	8.69888	0.0680682	0.0892605	0.0288695	0.813802	99.6017	1.20226	1.18368
440	-141.271	0	-141.271	22.7948	22.7948	0.0345601	1.59975	0.747737	0.920061	1.05494	1.27727	3.61402	0.000129461	0.115146	0.0111957	0.873529	98.7522	1.63431	1.59975
450	-142.377	0	-142.377	5.15033	5.15033	0.031161	2.86114	0.508204	0.807475	1.08303	1.60129	4.0421	0.000667837	0.368332	0.0624453	0.568555	97.3159	2.8923	2.86114
460	-132.774	0	-132.774	37.0169	37.0169	0.0669118	3.63554	0.799497	0.939203	1.04538	1.21592	2.20034	0.000130234	0.911803	0.0289585	0.0591087	97.0944	3.70245	3.63554
470	-141.86	0	-141.86	140.352	140.352	0.059432	1.71979	0.894838	0.970597	1.02533	1.10923	1.65867	0.000238354	0.75901	0.191732	0.0490196	95.8992	1.77922	1.71979
480	-138.592	0	-138.592	77.8947	77.8947	0.059432	2.95321	0.859877	0.959638	1.03303	1.14745	6.20612	0.000341976	0.180451	0.214494	0.604713	95.6657	3.01264	2.95321
490	-135.985	0	-135.985	39.0817	39.0817	0.0517813	4.52212	0.804629	0.941017	1.04438	1.20997	6.30256	0.000503549	0.00338009	0.931401	0.0647155	95.7602	4.5739	4.52212
500	-132.469	0	-132.469	3.71622	3.71622	0.0301618	5.00987	0.438059	0.764786	1.08433	1.71283	6.79922	0.00137162	0.0424275	0.950852	0.00534886	95.8224	5.04003	5.00987
510	-142.822	0	-142.822	29.5158	29.5158	0.0301618	5.91072	0.776693	0.930962	1.04972	1.24263	6.99014	0.0157121	0.0316206	0.595337	0.357331	97.0575	5.94088	5.91072
520	-119.913	0	-119.913	8.81231	8.81231	0.0277174	5.00586	0.610084	0.8608	1.07483	1.45428	1.19278	0.00456388	0.0709342	0.887792	0.0367099	96.8778	5.03358	5.00586
530	-129.456	0	-129.456	3.62349	3.62349	0.0285924	5.33338	0.432402	0.761093	1.08424	1.72226	5.45902	0.00781907	0.158245	0.57164	0.262296	97.5363	5.36198	5.33338
540	-119.425	0	-119.425	10.7049	10.7049	0.0169469	4.98821	0.642587	0.875994	1.07094	1.41047	2.9747	4.80598e-05	0.0552666	0.00647084	0.938214	97.9559	5.00516	4.98821
550	-122.836	0	-122.836	7.47351	7.47351	0.0169469	4.48711	0.580719	0.846358	1.07785	1.49507	1.97309	0.000194953	0.254914	0.335927	0.408964	98.52	4.50406	4.48711
560	-124.614	0	-124.614	46.7169	46.7169	0.0169469	3.88437	0.82064	0.946583	1.0412	1.19158	2.72927	0.000345406	0.213869	0.720168	0.0656175	97.191	3.90131	3.88437
570	-138.438	0	-138.438	17.7084	17.7084	0.0187852	2.35666	0.716165	0.907593	1.06025	1.31599	3.70717	3.11533e-05	0.0471222	0.397561	0.555285	96.7507	2.37545	2.35666
580	-153.566	0	-153.566	7.89638	7.89638	0.0187852	2.04686	0.590715	0.851354	1.07688	1.48105	0.264328	0.000124181	0.91163	0.0577334	0.0305122	98.4253	2.06565	2.04686
590	-133.918	0	-133.918	37.7296	37.7296	0.0457984	2.39387	0.801315	0.939847	1.04503	1.21381	0.201372	0.00104036	0.543969	0.00966001	0.445331	97.7142	2.43967	2.39387
600	-147.245	0	-147.245	51.4908	51.4908	0.0457984	3.7263	0.828837	0.949378	1.03954	1.18225	0.0690029	0.00432612	0.183384	0.00707095	0.805219	99.687	3.77209	3.7263
610	-135.448	0	-135.448	41.0344	41.0344	0.030678	2.39313	0.809133	0.942597	1.0435	1.20477	0.0828425	0.444329	0.198607	0.0511621	0.305902	99.8139	2.42381	2.39313
620	-152.807	0	-152.807	82.8472	82.8472	0.0402538	3.70297	0.864009	0.960965	1.03214	1.14288	0.062538	0.60735	0.204782	0.00873306	0.179135	99.8135	3.74323	3.70297
630	-139.999	0	-139.999	48.7366	48.7366	0.0110377	4.75179	0.824251	0.947818	1.04047	1.18746	0.0356067	0.972452	0.0141685	0.0010399	0.0123392	99.7182	4.76282	4.75179
640	-140.486	0	-140.486	28.6215	28.6215	0.0110377	5.02998	0.773414	0.929752	1.05032	1.24651	0.0513372	0.875604	0.119846	0.00271293	0.00183705	99.9416	5.04102	5.02998
650	-136.665	0	-136.665	77.0958	77.0958	0.0514638	5.64595	0.859175	0.959411	1.03318	1.14823	0.0757398	0.36271	0.60087	0.0299125	0.00650751	99.4859	5.69742	5.64595
660	-127.674	0	-127.674	2.98913	2.98913	0.0537205	3.40316	0.388419	0.730924	1.08246	1.79819	0.166054	0.60312	0.374109	0.00296926	0.0198024	98.6571	3.45688	3.40316
670	-132.376	0	-132.376	20.2321	20.2321	0.0537699	3.6957	0.733245	0.914415	1.05743	1.29491	0.49847	0.30373	0.694541	0.000866435	0.000862959	98.3748	3.74947	3.6957
680	-130.26	0	-130.26	60.3674	60.3674	0.0537699	4.2184	0.841472	0.953615	1.03693	1.16799	0.476318	0.831011	0.154883	0.013696	0.000410023	98.5967	4.27217	4.2184
690	-141.576	0	-141.576	18.0846	18.0846	0.0537699	4.19437	0.718924	0.908708	1.0598	1.31257	0.255493	0.778269	0.0991561	0.120696	0.00187844	97.5009	4.24814	4.19437
700	-135.456	0	-135.456	2.85614	2.85614	0.0383252	4.1504	0.377817	0.723238	1.08171	1.81724	1.01867	0.0847278	0.879208	0.0269587	0.00910519	96.7293	4.18873	4.1504
710	-125.357	0	-125.357	26.3744	26.3744	0.0383252	4.8786	0.764482	0.926426	1.05196	1.25714	2.7988	0.205309	0.762283	0.0308883	0.00151979	96.6796	4.91692	4.8786
720	-128.152	0	-128.152	13.5154	13.5154	0.0383252	5.23959	0.678502	0.891882	1.06603	1.36358	0.313539	0.170119	0.680441	0.0880214	0.0614185	97.4682	5.27792	5.23959
730	-126.686	0	-126.686	13.3418	13.3418	0.0383252	4.1911	0.676596	0.891061	1.06631	1.36603	0.489952	0.807817	0.0265957	0.114658	0.0509295	97.6131	4.22942	4.1911
740	-158.153	0	-158.153	7.13184	7.13184	0.0219254	2.6306	0.572071	0.84197	1.07865	1.50731	0.270007	0.634299	0.267788	0.00352237	0.09439	96.8637	2.65252	2.6306
750	-138.54	0	-138.54	27.1805	27.1805	0.0219254	3.71737	0.767808	0.92767	1.05135	1.25317	0.118058	0.0932073	0.905787	1.1821e-05	0.000993897	95.0754	3.73929	3.71737
760	-155.242	0	-155.242	82.9733	82.9733	0.0300608	1.75659	0.864109	0.960997	1.03212	1.14277	0.068654	0.921611	0.0779097	2.979e-05	0.000449426	96.166	1.78665	1.75659
770	-149.172	0	-149.172	28.822	28.822	0.0300608	1.64569	0.774162	0.930029	1.05019	1.24562	0.0544454	0.161456	0.836366	5.54676e-05	0.00212223	95.2599	1.67575	1.64569
780	-148.354	0	-148.354	2.3534	2.3534	0.0300608	1.12548	0.332102	0.688003	1.07675	1.90314	0.0524387	0.95009	0.0485809	3.25031e-05	0.00129684	95.7095	1.15554	1.12548
790	-150.936	0	-150.936	2.14723	2.14723	0.0300608	0.730324	0.310238	0.669809	1.07327	1.94668	0.0343793	0.697382	0.21036	1.90158e-05	0.0922385	96.2573	0.760385	0.730324
800	-134.602	0	-134.602	0.199233	0.199233	0.0300608	1.87075	0.000517272	0.0333344	0.381654	3.58449	0.0481564	0.150898	0.846038	2.39416e-07	0.00306406	96.2672	1.90081	1.87075
810	-136.145	0	-136.145	1.16823	1.16823	0.0300608	2.39609	0.169249	0.522072	1.02311	2.28557	0.17792	0.317589	0.599744	2.0118e-05	0.0826472	96.6572	2.42615	2.39609
820	-130.271	0	-130.271	10.0351	10.0351	0.0300608	1.83086	0.632051	0.871157	1.07226	1.42453	0.244684	0.52526	0.348439	4.95197e-05	0.126251	96.6946	1.86092	1.83086
830	-138.345	0	-138.345	3.24231	3.24231	0.0300608	2.08836	0.40718	0.744119	1.08348	1.76522	1.14237	0.0977772	0.88175	3.58194e-05	0.0204365	97.3656	2.11842	2.08836
840	-129.065	0	-129.065	15.2916	15.2916	0.0471779	2.74193	0.696228	0.899393	1.06339	1.34099	0.650717	0.341647	0.28332	1.95594e-05	0.375014	95.4691	2.78911	2.74193
850	-131.283	0	-131.283	2.97514	2.97514	0.0471779	2.25407	0.387329	0.730142	1.08239	1.80014	0.0855021	0.528513	0.265485	0.000190659	0.205811	94.6134	2.30125	2.25407
860	-140.486	0	-140.486	31.4355	31.4355	0.0471779	2.52561	0.783271	0.933369	1.04849	1.23487	0.0860694	0.464042	0.15607	0.000695708	0.379192	95.2442	2.57279	2.52561
870	-138.996	0	-138.996	28.5453	28.5453	0.0471779	2.10206	0.773128	0.929646	1.05038	1.24685	0.155073	0.507111	0.226309	0.000168599	0.266412	95.9023	2.14924	2.10206
880	-153.837	0	-153.837	57.494	57.494	0.0155486	1.46567	0.837695	0.952358	1.03771	1.17223	0.0634001	0.135047	0.796725	0.000155132	0.0680726	96.1968	1.48122	1.46567
890	-149.502	0	-149.502	37.5306	37.5306	0.0155486	0.966425	0.800812	0.939669	1.04513	1.21439	0.0395539	0.615957	0.192149	0.000659464	0.191235	95.0688	0.981973	0.966425
900	-149.512	0	-149.512	3.09435	3.09435	0.0155486	1.14827	0.396432	0.736622	1.08294	1.784	0.0932948	0.187506	0.786289	0.0169994	0.00920577	96.436	1.16382	1.14827
910	-141.592	0	-141.592	2.67695	2.67695	0.0555822	1.70749	0.362616	0.711912	1.08038	1.84509	0.443776	0.183718	0.770758	0.0299089	0.0156149	96.24	1.76307	1.70749
920	-140.763	0	-140.763	8.4616	8.4616	0.0539003	1.25281	0.603004	0.857382	1.07561	1.46401	0.623308	0.0530881	0.91045	0.00174551	0.0347166	95.7467	1.30671	1.25281
930	-143.999	0	-143.999	3.5389	3.5389	0.0219263	2.15637	0.427086	0.757585	1.08414	1.73119	0.352354	0.710394	0.0978902	0.0022334	0.189482	96.5825	2.17829	2.15637
940	-139.938	0	-139.938	7.49395	7.49395	0.0219263	2.01201	0.581219	0.84661	1.0778	1.49437	0.607598	0.35284	0.642778	0.00209862	0.00228319	98.3015	2.03393	2.01201
950	-135.356	0	-135.356	2.30871	2.30871	0.0526071	2.6893	0.327536	0.684281	1.07609	1.91209	2.29965	0.32489	0.612623	0.00208369	0.0604036	97.7212	2.7419	2.6893
960	-137.149	0	-137.149	1.75971	1.75971	0.0195759	3.3467	0.262801	0.626761	1.06262	2.04781	1.99301	0.460002	0.247336	0.065509	0.227154	98.3974	3.36628	3.3467
970	-144.991	0	-144.991	0.804237	0.804237	0.0195759	2.58725	0.0964599	0.408834	0.958122	2.53658	4.05929	0.374418	0.458922	0.0565231	0.110137	99.3411	2.60683	2.58725
980	-131.905	0	-131.905	0.35699	0.35699	0.0195759	3.18172	0.0110297	0.148981	0.680206	3.15978	1.49782	0.151481	0.732645	0.0507009	0.0651727	98.5145	3.20129	3.18172
990	-134.146	0	-134.146	1.86011	1.86011	0.0269315	3.04352	0.275984	0.639263	1.06606	2.01869	2.36047	0.30291	0.536611	0.0258864	0.134592	98.1009	3.07046	3.04352
1000	-130.378	0	-130.378	3.19055	3.19055	0.0269315	3.35825	0.403486	0.741561	1.08331	1.77165	3.06845	0.119045	0.608635	0.042748	0.229573	97.7188	3.38518	3.35825
1010	-124.504	0	-124.504	3.91334	3.91334	0.0674616	3.952	0.449537	0.772158	1.0844	1.6939	0.691634	0.00481908	0.231196	0.00121507	0.76277	97.1641	4.01946	3.952
1020	-128.517	0	-128.517	5.7662	5.7662	0.0435835	3.70972	0.531092	0.820276	1.08177	1.56686	0.432203	0.0058757	0.175705	0.00608484	0.812334	97.9015	3.7533	3.70972
1030	-130.857	0	-130.857	26.4864	26.4864	0.0308794	5.47806	0.764953	0.926602	1.05187	1.25657	0.256766	0.188983	0.0708533	0.158526	0.581638	99.4478	5.50894	5.47806
1040	-129.389	0	-129.389	3.94045	3.94045	0.0299756	6.22525	0.451061	0.773124	1.08441	1.69141	1.04012	0.941019	0.0312792	0.0131567	0.0145455	99.2073	6.25523	6.22525
1050	-113.22	0	-113.22	11.6454	11.6454	0.0299756	6.03639	0.655936	0.882006	1.06919	1.39287	0.398844	0.158797	0.0270122	0.0133389	0.800852	98.9388	6.06636	6.03639
1060	-121.894	0	-121.894	4.99993	4.99993	0.0269035	5.31051	0.502075	0.803959	1.0833	1.61066	0.570548	0.583469	0.0345544	0.0159686	0.366008	98.316	5.33741	5.31051
1070	-119.258	0	-119.258	7.19126	7.19126	0.0394994	5.34642	0.573614	0.842758	1.07851	1.50512	0.389482	0.0980582	0.0345932	0.0050556	0.862293	97.1109	5.38592	5.34642
1080	-126.502	0	-126.502	11.3584	11.3584	0.0394994	5.44203	0.652025	0.880258	1.06971	1.398	0.266232	0.435355	0.427762	0.00520513	0.131678	97.1555	5.48153	5.44203
1090	-128.129	0	-128.129	12.2254	12.2254	0.0394994	6.214	0.663447	0.885333	1.06817	1.38305	0.268764	0.0378197	0.926351	0.000350392	0.0354785	98.0252	6.2535	6.214
1100	-124.692	0	-124.692	30.7195	30.7195	0.0394994	5.36012	0.780887	0.9325	1.04893	1.23768	0.203561	0.631179	0.272676	0.0884619	0.00768333	98.6837	5.39962	5.36012
1110	-117.411	0	-117.411	14.6344	14.6344	0.0380089	5.3089	0.690023	0.896788	1.06433	1.34886	0.23357	0.216523	0.248118	0.531148	0.00421049	98.7671	5.34691	5.3089
1120	-145.973	0	-145.973	71.4365	71.4365	0.0191769	2.71462	0.853871	0.957692	1.03431	1.15412	0.122203	0.915882	0.0112277	0.0576248	0.0152659	97.6524	2.7338	2.71462
1130	-148.241	0	-148.241	60.6696	60.6696	0.0191769	1.82621	0.841854	0.953742	1.03685	1.16756	0.146185	0.608935	0.180323	0.0888231	0.121919	96.7944	1.84539	1.82621
1140	-153.125	0	-153.125	13.3775	13.3775	0.0191769	1.4894	0.676991	0.891231	1.06625	1.36552	0.281276	0.868005	0.0142974	0.106727	0.0109709	96.5769	1.50858	1.4894
1150	-150	0	-150	22.9791	22.9791	0.0191769	0.882634	0.74869	0.920427	1.05477	1.27611	0.459411	0.998962	0.000608078	0.000366205	6.38644e-05	96.6388	0.901811	0.882634
1160	-145.414	0	-145.414	11.1185	11.1185	0.0207542	1.94531	0.64865	0.878741	1.07016	1.40245	0.410312	0.786388	0.20397	0.0070562	0.00258655	97.4482	1.96606	1.94531
1170	-129.763	0	-129.763	16.1557	16.1557	0.0207542	2.62342	0.703837	0.902554	1.06221	1.3314	0.381469	0.557614	0.240334	0.194457	0.00759454	97.4367	2.64417	2.62342
1180	-147.687	0	-147.687	42.3226	42.3226	0.0660781	2.30674	0.811937	0.943575	1.04294	1.20155	0.62692	0.487791	0.440566	0.0681268	0.00351595	96.2862	2.37282	2.30674
1190	-141.213	0	-141.213	39.8299	39.8299	0.0460056	1.77705	0.806393	0.941637	1.04404	1.20793	0.151832	0.184292	0.0612702	0.69256	0.0618773	95.9426	1.82306	1.77705
1200	-150.504	0	-150.504	36.3777	36.3777	0.0460056	1.11049	0.797824	0.938608	1.04571	1.21786	0.139062	0.452788	0.371838	0.0497313	0.125643	96.4392	1.1565	1.11049
1210	-152.651	0	-152.651	38.8169	38.8169	0.0430224	1.6163	0.803993	0.940793	1.04451	1.21071	0.150545	0.133795	0.82181	0.0265555	0.0178398	96.8002	1.65932	1.6163
1220	-144.105	0	-144.105	20.442	20.442	0.0430224	1.36101	0.734528	0.91492	1.05721	1.29334	0.205175	0.121148	0.865067	0.00451853	0.009267	97.3045	1.40403	1.36101
1230	-138.024	0	-138.024	8.10993	8.10993	0.0207703	2.43253	0.595494	0.853712	1.07639	1.4744	0.228266	0.0216723	0.477388	0.0030986	0.497841	96.4254	2.45331	2.43253
1240	-140.897	0	-140.897	2.74491	2.74491	0.0406214	2.55126	0.368512	0.716349	1.08093	1.83421	0.107058	0.00443609	0.154617	0.00051324	0.840434	97.066	2.59189	2.55126
1250	-143.322	0	-143.322	1.47696	1.47696	0.0406214	2.24231	0.221741	0.584675	1.04904	2.14455	0.18219	0.0737139	0.561023	0.00707252	0.35819	96.8869	2.28293	2.24231
1260	-140.6	0	-140.6	2.12792	2.12792	0.0275091	2.34441	0.308081	0.667962	1.07288	1.95107	0.297895	0.59624	0.0655106	0.00203388	0.336215	96.8203	2.37192	2.34441
1270	-141.254	0	-141.254	0.983628	0.983628	0.0275091	2.01015	0.133676	0.471775	0.997233	2.39732	0.357977	0.789983	0.00619155	0.000168456	0.203657	97.7753	2.03766	2.01015
1280	-139.199	0	-139.199	0.477977	0.477977	0.0471606	2.0311	0.0293821	0.237295	0.803558	2.92976	0.245248	0.881206	0.00553438	0.000415114	0.112844	96.0588	2.07826	2.0311
1290	-137.958	0	-137.958	0.681932	0.681932	0.0470516	2.88299	0.0703338	0.354879	0.917984	2.6568	1.55294	0.609656	0.0245177	0.0440321	0.321794	96.3636	2.93004	2.88299
1300	-139.224	0	-139.224	0.521922	0.521922	0.0394776	4.19749	0.0375193	0.265986	0.835587	2.86091	6.86044	0.207979	0.521359	0.00363582	0.267026	96.341	4.23696	4.19749
1310	-145.946	0	-145.946	1.05819	1.05819	0.0341484	2.50203	0.148417	0.493571	1.00901	2.349	3.22901	0.29802	0.188426	0.129531	0.384022	96.3442	2.53618	2.50203
1320	-144.861	0	-144.861	4.09816	4.09816	0.0510179	1.55882	0.459674	0.778536	1.08437	1.67742	1.71987	0.0588783	0.0468888	0.0665671	0.827666	97.9364	1.60984	1.55882
1330	-140.268	0	-140.268	26.1654	26.1654	0.0510179	1.73826	0.763596	0.926093	1.05212	1.25819	0.656825	0.221854	0.102078	0.129761	0.546307	95.8722	1.78928	1.73826
1340	-151.469	0	-151.469	38.4778	38.4778	0.0253048	2.26609	0.80317	0.940503	1.04467	1.21166	0.348528	0.00569952	0.00476698	0.978673	0.0108604	95.9483	2.2914	2.26609
1350	-152.205	0	-152.205	22.7377	22.7377	0.0253048	2.49342	0.747441	0.919947	1.05499	1.27762	1.86892	0.00694511	0.015196	0.817444	0.160415	94.9621	2.51872	2.49342
1360	-141.01	0	-141.01	66.0742	66.0742	0.0329852	2.41363	0.848245	0.955852	1.03551	1.1604	1.32272	0.0303809	0.0220294	0.302993	0.644597	93.5445	2.44661	2.41363
1370	-146.152	0	-146.152	77.6142	77.6142	0.0329852	3.18451	0.859632	0.959558	1.03308	1.14773	0.83608	0.103176	0.0430909	0.39842	0.455313	92.7306	3.2175	3.18451
1380	-138.469	0	-138.469	14.693	14.693	0.0329852	3.64035	0.690591	0.897028	1.06425	1.34813	0.396111	0.214689	0.195833	0.558009	0.0314696	94.2232	3.67334	3.64035
1390	-134.474	0	-134.474	44.3258	44.3258	0.0329852	2.87631	0.81606	0.945005	1.04212	1.19682	1.55701	0.0732378	0.147761	0.275859	0.503142	93.7699	2.9093	2.87631
1400	-119.988	0	-119.988	28.2004	28.2004	0.0584915	3.79894	0.771818	0.929161	1.05062	1.2484	1.69634	0.00985998	0.132978	0.696148	0.161015	94.3992	3.85744	3.79894
