Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
220	-143.913	0	-143.913	10.0811	10.0811	0.0694087	2.51879	0.632805	0.871505	1.07217	1.42352	0.676286	0.266185	0.00987729	0.703118	0.0208201	80.4577	2.5882	2.51879
230	-132.953	0	-132.953	40.4895	40.4895	0.0694087	4.68296	0.807908	0.942168	1.04374	1.20619	0.473274	0.33889	0.0398535	0.466494	0.154762	80.8608	4.75237	4.68296
240	-133.415	0	-133.415	25.7853	25.7853	0.022975	4.54863	0.761958	0.925477	1.05241	1.26015	1.24162	0.0303499	0.248593	0.640943	0.0801139	80.8621	4.57161	4.54863
250	-130.08	0	-130.08	4.98503	4.98503	0.0544576	3.79056	0.501455	0.803601	1.08333	1.61162	0.963807	0.145114	0.1265	0.722391	0.00599564	79.5816	3.84502	3.79056
260	-117.016	0	-117.016	8.40597	8.40597	0.0544576	4.46553	0.601844	0.856818	1.07573	1.46561	0.715476	0.382938	0.598582	0.0171199	0.00135968	78.7707	4.51999	4.46553
270	-127.548	0	-127.548	55.5721	55.5721	0.0544576	4.36711	0.835012	0.95146	1.03827	1.17526	1.07197	0.669191	0.323153	0.00682517	0.000831123	79.205	4.42157	4.36711
280	-120.653	0	-120.653	21.0993	21.0993	0.0544576	5.90179	0.738429	0.916449	1.05655	1.28858	0.932869	0.326804	0.670546	0.00191125	0.000738451	79.2102	5.95624	5.90179
290	-131.093	0	-131.093	8.92056	8.92056	0.0544576	8.14709	0.612193	0.86181	1.0746	1.4514	3.01867	0.219066	0.278741	0.472706	0.0294872	81.4662	8.20155	8.14709
300	-117.721	0	-117.721	10.6392	10.6392	0.0544576	7.51749	0.641594	0.875542	1.07107	1.41179	3.09335	0.208694	0.102112	0.664276	0.0249185	82.7986	7.57195	7.51749
310	-137.212	0	-137.212	7.35622	7.35622	0.025557	6.96344	0.577811	0.84489	1.07812	1.49918	10.5026	0.00819298	0.889977	0.0935868	0.00824337	84.5071	6.989	6.96344
320	-128.013	0	-128.013	10.2284	10.2284	0.0389274	7.08673	0.635189	0.872606	1.07188	1.42033	35.8002	0.0429065	0.20525	0.729932	0.0219112	83.6395	7.12566	7.08673
330	-119.033	0	-119.033	20.1715	20.1715	0.0389274	7.33291	0.73287	0.914267	1.05749	1.29537	19.015	0.00062849	0.320264	0.677098	0.00200935	85.4586	7.37184	7.33291
340	-130.448	0	-130.448	7.53217	7.53217	0.0731913	6.81513	0.58215	0.847079	1.07772	1.49305	6.90699	2.12176e-06	0.957544	0.0424284	2.55048e-05	83.2123	6.88832	6.81513
350	-128.507	0	-128.507	4.1956	4.1956	0.0225981	7.80449	0.464795	0.781713	1.08432	1.66917	6.43273	0.000649961	0.831041	0.165621	0.00268876	82.9537	7.82709	7.80449
360	-117.841	0	-117.841	11.7222	11.7222	0.0225981	7.65345	0.65696	0.882462	1.06905	1.39152	9.34108	0.0144839	0.248086	0.733227	0.00420394	81.3859	7.67605	7.65345
370	-138.707	0	-138.707	2.4925	2.4925	0.0225981	8.61703	0.345744	0.698895	1.07854	1.87682	2.84558	0.0158199	0.377603	0.601839	0.00473805	82.5231	8.63963	8.61703
380	-131.089	0	-131.089	1.70959	1.70959	0.0225981	6.59534	0.25596	0.620092	1.06068	2.06327	7.8678	0.011603	0.501389	0.483537	0.00347166	80.6267	6.61794	6.59534
390	-133.606	0	-133.606	34.6793	34.6793	0.0264667	6.36492	0.793163	0.936943	1.04661	1.22329	5.76523	0.00195213	0.128785	0.868808	0.000454612	81.5016	6.39139	6.36492
400	-120.013	0	-120.013	51.5859	51.5859	0.0264667	7.01392	0.828989	0.949429	1.0395	1.18208	6.78691	0.00486752	0.191853	0.797668	0.00561164	80.0309	7.04039	7.01392
410	-119.141	0	-119.141	56.8557	56.8557	0.040139	5.38259	0.836819	0.952065	1.03789	1.17322	4.1444	0.749904	0.215007	0.013861	0.021228	79.4496	5.42273	5.38259
420	-115.654	0	-115.654	56.4933	56.4933	0.0515132	5.10938	0.836315	0.951896	1.038	1.17379	0.986944	0.796712	0.163464	0.0218863	0.0179373	80.1755	5.16089	5.10938
430	-136.619	0	-136.619	18.719	18.719	0.0515132	5.76147	0.723396	0.910504	1.05907	1.30703	2.39165	0.639125	0.304947	0.0484379	0.00748962	79.9862	5.81299	5.76147
440	-121.494	0	-121.494	60.9787	60.9787	0.0484094	5.78165	0.842241	0.953871	1.03677	1.16712	5.69721	0.579461	0.222292	0.189185	0.00906238	79.9525	5.83006	5.78165
450	-129.165	0	-129.165	29.0868	29.0868	0.0634638	4.65874	0.775138	0.930389	1.05	1.24447	1.05582	0.310497	0.0666751	0.621516	0.00131153	80.7728	4.7222	4.65874
460	-116.321	0	-116.321	41.7147	41.7147	0.0501762	5.25683	0.810629	0.943119	1.0432	1.20305	0.709928	0.00101412	0.000547862	0.998429	9.15827e-06	81.5714	5.30701	5.25683
470	-125.072	0	-125.072	48.4789	48.4789	0.0515543	4.64173	0.823802	0.947665	1.04056	1.18797	0.704386	0.825183	0.0103526	0.155475	0.00898984	81.6894	4.69329	4.64173
480	-129.538	0	-129.538	26.4102	26.4102	0.0515543	4.02676	0.764633	0.926482	1.05193	1.25696	0.689857	0.0190385	0.297364	0.659095	0.0245027	80.6098	4.07832	4.02676
490	-116.97	0	-116.97	24.4171	24.4171	0.0515543	4.62226	0.755762	0.923132	1.05352	1.26758	0.615334	0.294227	0.106704	0.594339	0.00472971	79.4943	4.67382	4.62226
500	-135.906	0	-135.906	2.65274	2.65274	0.0515543	4.07206	0.360475	0.710288	1.08017	1.84907	0.544269	0.148289	0.0815965	0.769236	0.00087778	80.1906	4.12362	4.07206
510	-137.945	0	-137.945	11.7866	11.7866	0.0672642	4.77423	0.657811	0.882841	1.06894	1.39041	1.14829	0.533062	0.0177945	0.449024	0.000119117	81.837	4.84149	4.77423
520	-133.947	0	-133.947	19.8987	19.8987	0.0737938	3.00947	0.731167	0.913595	1.05778	1.29746	0.990424	0.670226	0.0354882	0.293086	0.0012	82.2276	3.08327	3.00947
530	-137.78	0	-137.78	13.7057	13.7057	0.0305812	2.39515	0.680554	0.892762	1.06574	1.36095	5.14943	0.341431	0.0293001	0.620112	0.00915681	81.8229	2.42573	2.39515
540	-130.283	0	-130.283	19.7227	19.7227	0.0595066	2.47011	0.730049	0.913153	1.05796	1.29883	1.11744	0.82294	0.0168144	0.137634	0.0226123	81.9759	2.52962	2.47011
550	-141.851	0	-141.851	16.0101	16.0101	0.0595066	3.62918	0.702596	0.902041	1.06241	1.33296	0.143236	0.159145	0.00734198	0.430263	0.40325	81.9041	3.68869	3.62918
560	-122.979	0	-122.979	16.4284	16.4284	0.0217269	2.69751	0.706121	0.903495	1.06185	1.32853	0.397195	0.0462898	0.0161756	0.409911	0.527623	81.4708	2.71924	2.69751
570	-140.897	0	-140.897	13.9186	13.9186	0.0217269	2.4022	0.682803	0.893724	1.06541	1.35807	0.535285	0.0149424	0.250162	0.0807859	0.654109	79.8231	2.42393	2.4022
580	-129.899	0	-129.899	21.6938	21.6938	0.0217269	2.98162	0.741811	0.917768	1.05596	1.28446	0.849461	0.00028648	0.256739	0.00434981	0.738625	80.949	3.00335	2.98162
590	-120.54	0	-120.54	3.14592	3.14592	0.0970356	3.20831	0.400244	0.7393	1.08315	1.77731	1.4479	0.00903765	0.164924	0.0176676	0.808371	81.0552	3.30534	3.20831
600	-132.731	0	-132.731	25.0874	25.0874	0.00691904	2.95854	0.758858	0.924306	1.05297	1.26387	3.23708	0.0058438	0.7005	0.0216529	0.272003	80.4408	2.96546	2.95854
610	-135.119	0	-135.119	45.717	45.717	0.116933	3.53096	0.818767	0.945939	1.04158	1.19372	1.68742	0.0121125	0.722297	0.00508035	0.26051	80.5642	3.64789	3.53096
620	-138.778	0	-138.778	21.3635	21.3635	0.116933	3.61392	0.739948	0.917043	1.05628	1.28672	5.30814	0.0153777	0.784437	0.0229169	0.177268	79.8016	3.73085	3.61392
630	-139.962	0	-139.962	2.58208	2.58208	0.0398023	3.69609	0.354103	0.705405	1.0795	1.86099	3.76174	0.239557	0.230418	0.00412807	0.525897	80.2121	3.73589	3.69609
640	-137.449	0	-137.449	1.0304	1.0304	0.0398023	2.55032	0.14298	0.485704	1.00486	2.36646	1.37061	0.184247	0.575599	0.00557726	0.234577	79.1566	2.59012	2.55032
650	-129.492	0	-129.492	2.47195	2.47195	0.0398023	3.52511	0.343781	0.697348	1.0783	1.88057	0.777439	0.130975	0.106851	0.0130936	0.74908	79.6104	3.56491	3.52511
660	-135.285	0	-135.285	6.83644	6.83644	0.0277698	3.23018	0.564137	0.837887	1.07934	1.51864	1.03973	0.087352	0.080195	0.0560581	0.776395	80.1113	3.25795	3.23018
670	-141.294	0	-141.294	4.4803	4.4803	0.0277698	2.74877	0.478947	0.790336	1.08407	1.64665	1.13799	0.00916451	0.247626	0.334701	0.408509	79.8276	2.77654	2.74877
680	-131.331	0	-131.331	12.6065	12.6065	0.0230973	2.86313	0.668117	0.887381	1.06752	1.37698	2.10661	0.000648193	0.235048	0.548381	0.215923	78.3105	2.88623	2.86313
690	-129.86	0	-129.86	3.61997	3.61997	0.077266	3.14291	0.432183	0.760949	1.08424	1.72263	0.937095	2.87913e-05	0.0595417	0.607229	0.333201	77.8733	3.22018	3.14291
700	-153.215	0	-153.215	3.81172	3.81172	0.0272965	2.72182	0.44371	0.768436	1.08438	1.70347	1.7207	6.17161e-05	0.0169984	0.825597	0.157343	77.8124	2.74912	2.72182
710	-130.696	0	-130.696	16.5122	16.5122	0.0272965	3.95362	0.706812	0.903779	1.06174	1.32766	0.722861	0.000126769	0.155324	0.25954	0.585009	76.1281	3.98092	3.95362
720	-129.045	0	-129.045	9.93782	9.93782	0.0233019	4.26644	0.63044	0.87041	1.07246	1.42669	0.691604	1.83105e-05	0.02937	0.662507	0.308105	75.4041	4.28975	4.26644
730	-129.515	0	-129.515	19.4901	19.4901	0.0287866	4.77184	0.728551	0.912559	1.05821	1.30068	0.528655	1.49878e-05	0.371982	0.093166	0.534837	74.4005	4.80063	4.77184
740	-127.419	0	-127.419	3.58844	3.58844	0.0338336	3.99048	0.430217	0.759656	1.0842	1.72593	0.337359	0.000110475	0.138262	0.654018	0.20761	73.6394	4.02431	3.99048
750	-128.947	0	-128.947	2.56612	2.56612	0.0334969	2.60314	0.352637	0.704272	1.07934	1.86375	0.365542	4.85283e-05	0.0242924	0.0621765	0.913483	74.037	2.63663	2.60314
760	-142.29	0	-142.29	3.22257	3.22257	0.0624316	2.56182	0.40578	0.743151	1.08341	1.76765	1.00153	0.0497351	0.138277	0.595349	0.216639	74.5489	2.62425	2.56182
770	-135.199	0	-135.199	15.0019	15.0019	0.0644004	1.40228	0.693539	0.898267	1.0638	1.34439	0.906478	0.0653726	0.615534	0.282021	0.0370723	72.9219	1.46668	1.40228
780	-130.793	0	-130.793	7.81255	7.81255	0.051402	1.78297	0.588791	0.850399	1.07707	1.48374	0.406416	0.00208069	0.12684	0.846103	0.0249763	72.4225	1.83437	1.78297
790	-126.588	0	-126.588	9.33054	9.33054	0.05119	1.91998	0.619873	0.865461	1.07372	1.44095	1.86085	0.000299546	0.106737	0.84472	0.0482438	72.2467	1.97117	1.91998
800	-144.101	0	-144.101	37.942	37.942	0.0459907	2.13099	0.801847	0.940035	1.04493	1.21319	2.61265	0.000159747	0.00573799	0.153356	0.840746	70.8846	2.17698	2.13099
810	-162.309	0	-162.309	60.9121	60.9121	0.0524919	0.770759	0.842158	0.953843	1.03678	1.16722	2.0964	0.00408012	0.141942	0.0708502	0.783128	71.6662	0.823251	0.770759
820	-154.526	0	-154.526	8.37504	8.37504	0.0616498	0.467142	0.601195	0.856502	1.0758	1.4665	1.61544	0.00309047	0.483752	0.24259	0.270567	70.7096	0.528792	0.467142
830	-145.69	0	-145.69	0.427602	0.427602	0.0491075	1.26558	0.0208895	0.202057	0.759501	3.01755	0.363474	0.000619123	0.622596	0.353034	0.0237506	68.6331	1.31469	1.26558
840	-148.726	0	-148.726	0.744462	0.744462	0.0491075	0.794498	0.0836996	0.383775	0.940293	2.59223	3.64591	0.000145711	0.083196	0.684332	0.232327	69.4886	0.843605	0.794498
850	-156.249	0	-156.249	1.57052	1.57052	0.0491075	1.26967	0.236013	0.599888	1.05431	2.10979	9.66579	0.000128591	0.0241394	0.333529	0.642203	68.6186	1.31878	1.26967
860	-137.337	0	-137.337	0.869719	0.869719	0.0491075	2.11681	0.110285	0.433759	0.974547	2.48141	6.47613	0.000106785	0.00110778	0.946304	0.0524814	68.0634	2.16592	2.11681
870	-124.99	0	-124.99	2.81623	2.81623	0.0546406	3.23913	0.374526	0.720817	1.08144	1.82321	3.93827	8.19974e-05	0.000133572	0.805483	0.194302	66.4245	3.29377	3.23913
880	-120.715	0	-120.715	3.50637	3.50637	0.0452364	3.13519	0.425002	0.7562	1.08409	1.73471	2.18816	0.000189298	0.000241712	0.329004	0.670565	64.8166	3.18042	3.13519
890	-134.328	0	-134.328	4.65802	4.65802	0.0452364	2.69301	0.487223	0.795276	1.08384	1.63366	7.28331	0.00135212	0.0011296	0.90137	0.0961487	63.7899	2.73825	2.69301
900	-139.62	0	-139.62	6.37614	6.37614	0.111741	1.83268	0.550822	0.83091	1.0804	1.53786	8.64618	0.178621	0.00372199	0.611119	0.206539	65.1293	1.94442	1.83268
910	-140.557	0	-140.557	5.0388	5.0388	0.0726998	1.62889	0.503681	0.804884	1.08323	1.6082	3.374	0.428349	0.000567038	0.042974	0.52811	66.5361	1.70159	1.62889
920	-148.945	0	-148.945	2.85737	2.85737	0.0633626	1.46322	0.377918	0.723312	1.08171	1.81706	4.19851	0.132418	0.000224158	0.0273147	0.840043	66.3061	1.52658	1.46322
930	-138.98	0	-138.98	3.77704	3.77704	0.0458177	2.14102	0.441678	0.767128	1.08436	1.70683	1.81134	0.590852	0.00225621	0.0869017	0.31999	66.2192	2.18684	2.14102
940	-122.315	0	-122.315	9.15193	9.15193	0.0458177	2.66432	0.616585	0.863903	1.0741	1.44541	1.31112	0.48855	0.000570048	0.0591381	0.451742	65.6531	2.71013	2.66432
950	-130.059	0	-130.059	3.73156	3.73156	0.0458177	3.09073	0.438979	0.765383	1.08434	1.7113	0.668295	0.356937	0.00344461	0.496223	0.143396	68.4162	3.13654	3.09073
960	-130.631	0	-130.631	3.14125	3.14125	0.0458177	3.61643	0.399902	0.73906	1.08313	1.77791	2.22294	0.249983	0.000356463	0.0113233	0.738338	66.8166	3.66225	3.61643
970	-129.091	0	-129.091	1.75137	1.75137	0.0458177	3.89284	0.261674	0.625671	1.06231	2.05034	1.76115	0.526558	0.0022495	0.271613	0.199579	66.7163	3.93866	3.89284
980	-139.18	0	-139.18	1.57167	1.57167	0.0307498	2.53932	0.236184	0.600066	1.05437	2.10938	0.37484	0.477528	0.000383106	0.205518	0.316571	66.0898	2.57007	2.53932
990	-129.998	0	-129.998	3.38188	3.38188	0.0307498	2.60146	0.416805	0.750696	1.08385	1.74865	0.787317	0.101163	0.000200325	0.140847	0.757789	66.0093	2.63221	2.60146
1000	-137.291	0	-137.291	4.86377	4.86377	0.0434965	2.29669	0.496319	0.800621	1.08353	1.61953	1.06262	0.0802345	0.00036777	0.115115	0.804283	66.8465	2.34019	2.29669
1010	-128.136	0	-128.136	4.66685	4.66685	0.0434965	2.35255	0.487624	0.795513	1.08383	1.63303	0.315232	0.091223	0.000629817	0.0635382	0.844609	66.0305	2.39604	2.35255
1020	-147.442	0	-147.442	12.8164	12.8164	0.0653671	1.11112	0.670606	0.888467	1.06717	1.37376	1.55443	0.117275	0.00188098	0.711874	0.16897	66.351	1.17649	1.11112
1030	-149.916	0	-149.916	15.1076	15.1076	0.0548937	0.458359	0.694529	0.898682	1.06365	1.34314	0.526524	0.192302	0.00219635	0.0173405	0.788161	66.0173	0.513253	0.458359
1040	-157.523	0	-157.523	46.696	46.696	0.0574253	0.891159	0.820601	0.946569	1.04121	1.19162	3.91216	0.0469949	0.00787412	0.673573	0.271558	66.8203	0.948584	0.891159
1050	-149.865	0	-149.865	12.5102	12.5102	0.0529226	1.05458	0.666956	0.886873	1.06768	1.37849	1.34884	0.680073	0.0743125	0.058741	0.186874	66.8007	1.1075	1.05458
1060	-144.242	0	-144.242	6.24358	6.24358	0.0529226	1.59468	0.546751	0.828745	1.08071	1.5438	2.34037	0.754174	0.126655	0.0857477	0.0334234	66.0652	1.64761	1.59468
1070	-144.699	0	-144.699	1.86018	1.86018	0.0529226	1.95165	0.275993	0.639272	1.06606	2.01867	3.34192	0.133871	0.121931	0.584465	0.159733	65.0991	2.00457	1.95165
1080	-134.589	0	-134.589	1.98225	1.98225	0.0458198	2.73789	0.291146	0.653113	1.06954	1.9862	0.423719	0.00859986	0.0129658	0.793564	0.184871	65.2992	2.78371	2.73789
1090	-137.65	0	-137.65	1.39451	1.39451	0.0348346	1.5433	0.208558	0.570002	1.04358	2.17786	0.226187	0.00137361	0.00576217	0.552948	0.439916	64.6361	1.57813	1.5433
1100	-124.514	0	-124.514	1.65932	1.65932	0.0348346	2.16637	0.248919	0.613093	1.05855	2.07944	0.151746	0.000653495	0.0545451	0.940449	0.00435289	66.0777	2.20121	2.16637
1110	-141.051	0	-141.051	32.0842	32.0842	0.0251143	2.34326	0.785364	0.93413	1.04809	1.23241	0.167693	0.0138654	0.589234	0.395092	0.00180834	65.0881	2.36837	2.34326
1120	-130.27	0	-130.27	9.70809	9.70809	0.0348	2.94016	0.626549	0.868597	1.07293	1.43192	0.293341	0.00514064	0.522445	0.0763381	0.396076	64.4579	2.97496	2.94016
1130	-136.471	0	-136.471	8.82737	8.82737	0.0348	2.9106	0.61038	0.860942	1.0748	1.45388	0.0725645	0.288543	0.259189	0.434121	0.0181464	64.3614	2.9454	2.9106
1140	-127.285	0	-127.285	16.7954	16.7954	0.0220272	2.34394	0.709111	0.904722	1.06138	1.32479	0.0919127	0.776874	0.0229433	0.199786	0.000396168	64.7709	2.36596	2.34394
1150	-136.66	0	-136.66	35.4885	35.4885	0.0569049	1.39063	0.795424	0.937753	1.04617	1.22065	0.184643	0.276543	0.087902	0.634954	0.000601539	63.9775	1.44754	1.39063
1160	-144.927	0	-144.927	22.2908	22.2908	0.0507161	1.5061	0.745076	0.919034	1.0554	1.28049	0.198843	0.365067	0.432024	0.202551	0.000357908	62.4328	1.55681	1.5061
1170	-144.925	0	-144.925	3.08024	3.08024	0.0342183	1.31838	0.395375	0.735876	1.08288	1.78586	0.109551	0.836723	0.0712159	0.0919389	0.000121757	63.0471	1.3526	1.31838
1180	-136.721	0	-136.721	1.97216	1.97216	0.0652974	1.09703	0.289928	0.65202	1.06928	1.98877	0.104232	0.381041	0.140746	0.473824	0.00438884	63.4063	1.16232	1.09703
1190	-134.356	0	-134.356	2.36328	2.36328	0.0771723	1.36541	0.333099	0.688811	1.0769	1.9012	0.155222	0.059298	0.88348	0.0564118	0.000810485	62.1232	1.44258	1.36541
1200	-132.486	0	-132.486	2.42786	2.42786	0.106956	1.8213	0.339508	0.693958	1.07776	1.88877	0.144291	0.0829404	0.877936	0.038564	0.000559682	61.8106	1.92826	1.8213
1210	-132.954	0	-132.954	30.5464	30.5464	0.0840718	1.58413	0.780298	0.932285	1.04904	1.23837	0.919851	0.927742	0.0690013	0.00267418	0.000582811	62.4843	1.6682	1.58413
1220	-137.294	0	-137.294	6.86631	6.86631	0.0254992	1.48371	0.56496	0.838313	1.07927	1.51746	0.724787	0.283509	0.703046	0.0117737	0.00167145	62.4918	1.50921	1.48371
1230	-137.338	0	-137.338	4.53881	4.53881	0.0964737	1.3028	0.481717	0.791998	1.084	1.64229	0.504337	0.457103	0.377036	0.0746176	0.0912428	62.5313	1.39927	1.3028
1240	-138.797	0	-138.797	3.87065	3.87065	0.0352083	2.27776	0.447112	0.770614	1.0844	1.69788	0.396146	0.144942	0.374954	0.429163	0.0509406	62.6357	2.31297	2.27776
1250	-136.314	0	-136.314	14.0811	14.0811	0.0352083	2.85328	0.684487	0.894442	1.06516	1.35591	0.751477	0.28822	0.636449	0.057298	0.0180328	62.4692	2.88849	2.85328
1260	-141.417	0	-141.417	11.253	11.253	0.0616809	2.28018	0.650555	0.879598	1.06991	1.39994	2.57724	0.0532309	0.886451	0.0569411	0.0033771	62.207	2.34186	2.28018
1270	-128.687	0	-128.687	12.6673	12.6673	0.0616809	2.72975	0.668844	0.887699	1.06742	1.37604	2.52527	0.73674	0.0952829	0.160358	0.00761912	62.3226	2.79143	2.72975
1280	-130.339	0	-130.339	16.4395	16.4395	0.0706006	2.79467	0.706213	0.903532	1.06184	1.32842	2.8922	0.156773	0.515622	0.308731	0.0188739	61.2907	2.86527	2.79467
1290	-134.731	0	-134.731	26.2425	26.2425	0.0539965	2.83842	0.763924	0.926216	1.05206	1.2578	3.59121	0.0410713	0.42945	0.501614	0.0278649	62.622	2.89241	2.83842
1300	-137.507	0	-137.507	29.6337	29.6337	0.0485066	2.85912	0.777114	0.931117	1.04964	1.24213	4.69991	0.101696	0.181629	0.683283	0.033392	62.2444	2.90763	2.85912
1310	-132.42	0	-132.42	39.9379	39.9379	0.0485066	3.58159	0.806643	0.941725	1.04399	1.20764	2.1115	0.38779	0.119475	0.476453	0.0162812	61.292	3.63009	3.58159
1320	-131.28	0	-131.28	24.7627	24.7627	0.0507659	3.49146	0.757373	0.923744	1.05324	1.26565	0.867779	0.171439	0.46061	0.367029	0.00092127	61.0981	3.54222	3.49146
1330	-122.108	0	-122.108	6.35207	6.35207	0.0456597	4.0118	0.550091	0.830523	1.08046	1.53893	0.710973	0.220552	0.0145148	0.764692	0.00024122	62.2419	4.05746	4.0118
1340	-124.353	0	-124.353	9.38096	9.38096	0.0456597	3.7616	0.620786	0.865892	1.07361	1.43971	0.463645	0.793876	0.153306	0.0506558	0.00216257	62.0651	3.80726	3.7616
1350	-121.075	0	-121.075	4.60707	4.60707	0.0296149	5.1897	0.484891	0.793892	1.08391	1.63731	0.276145	0.570955	0.0852723	0.340084	0.00368868	61.8805	5.21931	5.1897
1360	-123.248	0	-123.248	2.45487	2.45487	0.0296149	4.58212	0.342135	0.696047	1.0781	1.88372	0.297212	0.245007	0.00253805	0.72465	0.027805	62.2361	4.61174	4.58212
1370	-119.351	0	-119.351	12.7654	12.7654	0.0296149	4.88751	0.670007	0.888206	1.06725	1.37454	0.100217	0.0786805	0.00213879	0.897451	0.0217296	62.7588	4.91712	4.88751
1380	-120.315	0	-120.315	9.65407	9.65407	0.0296149	4.33714	0.625616	0.868161	1.07304	1.43318	0.38896	0.00991162	0.000180911	0.981513	0.0083946	62.5862	4.36675	4.33714
1390	-119.501	0	-119.501	46.2433	46.2433	0.0521109	4.50848	0.81976	0.946281	1.04138	1.19258	0.219868	0.0139984	0.00100972	0.924484	0.0605077	63.1964	4.56059	4.50848
1400	-136.026	0	-136.026	15.2123	15.2123	0.049653	3.25527	0.695498	0.899088	1.0635	1.34191	0.40214	0.0204388	4.06355e-05	0.970023	0.00949798	64.0265	3.30492	3.25527
1410	-127.928	0	-127.928	4.23139	4.23139	0.049653	3.25172	0.466639	0.782849	1.0843	1.66621	0.331894	0.0328352	0.000673198	0.605831	0.360661	63.0741	3.30137	3.25172
