Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
530	-13297.1	-13120.2	-176.855	0.254262	0.254262	0.0537523	0.110209	0.00231636	0.0697845	0.510387	3.41751	16.6401	0.344692	0.369294	0.0633554	0.222658	96.0496	0.163962	0.110209
540	-13303.3	-13126.6	-176.762	0.267031	0.267031	0.0394623	0.174247	0.00300227	0.0792361	0.536052	3.38171	17.442	0.364357	0.359971	0.0580943	0.217578	95.773	0.213709	0.174247
550	-13306.2	-13130.6	-175.602	0.278681	0.278681	0.0575299	0.0533216	0.00372564	0.0880499	0.558201	3.35002	15.7936	0.371667	0.347946	0.0555848	0.224802	92.4168	0.110851	0.0533216
560	-13313.7	-13135.4	-178.278	0.249438	0.249438	0.0390517	0.224959	0.00208566	0.0662842	0.500299	3.43133	15.7936	0.369027	0.335815	0.0719528	0.223205	99.9159	0.264011	0.224959
570	-13310.6	-13133.2	-177.466	0.279321	0.279321	0.037189	0.0818341	0.00376815	0.0885388	0.559385	3.34831	15.0788	0.351278	0.360323	0.0591227	0.229276	99.6131	0.119023	0.0818341
580	-13303	-13126.9	-176.053	0.23922	0.23922	0.0523317	0.137086	0.00164685	0.0590229	0.478194	3.46114	15.9519	0.351521	0.360572	0.06259	0.225318	93.5887	0.189417	0.137086
590	-13307.3	-13131	-176.36	0.253268	0.253268	0.0451292	0.096229	0.00226758	0.0690601	0.508327	3.42035	16.2869	0.361959	0.340123	0.0659101	0.232008	96.6877	0.141358	0.096229
600	-13310.3	-13131.7	-178.541	0.282823	0.282823	0.0487004	0.215116	0.00400566	0.0912185	0.565797	3.33898	16.0557	0.357128	0.354566	0.0650305	0.223275	96.8866	0.263816	0.215116
610	-13300.8	-13123.4	-177.395	0.244258	0.244258	0.049801	0.0402956	0.00185486	0.0625756	0.489219	3.44635	16.6429	0.360032	0.366144	0.058781	0.215043	95.5688	0.0900966	0.0402956
620	-13302.1	-13127.1	-175.035	0.254959	0.254959	0.0618316	0.104947	0.00235099	0.0702941	0.511828	3.41553	16.851	0.371694	0.346119	0.0601771	0.222009	87.993	0.166779	0.104947
630	-13302.3	-13128.8	-173.542	0.248998	0.248998	0.0507097	0.0883369	0.00206539	0.0659673	0.499368	3.4326	16.0519	0.355499	0.367373	0.0647918	0.212336	85.2375	0.139047	0.0883369
640	-13302.4	-13126.4	-176.065	0.258002	0.258002	0.0639759	0.0654359	0.00250584	0.0725263	0.518059	3.40691	17.3755	0.360586	0.363681	0.0630876	0.212645	93.6231	0.129412	0.0654359
650	-13303.6	-13126.4	-177.137	0.255049	0.255049	0.0673494	0.0688311	0.00235546	0.0703596	0.512013	3.41527	16.7583	0.360274	0.360223	0.063033	0.21647	92.8116	0.13618	0.0688311
660	-13306.4	-13126	-180.361	0.259319	0.259319	0.0421656	0.0281586	0.00257484	0.0734978	0.520731	3.4032	16.5792	0.357469	0.369052	0.0616743	0.211804	89.576	0.0703242	0.0281586
670	-13301.9	-13122.5	-179.451	0.240594	0.240594	0.0632111	0.0245257	0.00170201	0.0599866	0.481227	3.45708	16.9508	0.362331	0.36119	0.0583533	0.218126	96.4691	0.0877368	0.0245257
680	-13302.5	-13125	-177.528	0.246829	0.246829	0.0411657	0.0613861	0.00196726	0.0644098	0.494751	3.43887	17.5698	0.344566	0.3689	0.0637516	0.222782	94.6831	0.102552	0.0613861
690	-13296.7	-13120.3	-176.369	0.258741	0.258741	0.048537	0.116628	0.00254444	0.0730715	0.519561	3.40482	15.6479	0.349516	0.368497	0.0666686	0.215319	99.5543	0.165165	0.116628
700	-13300.7	-13122.1	-178.627	0.264315	0.264315	0.054162	0.151929	0.00284713	0.0772057	0.530718	3.38923	17.6846	0.365384	0.364088	0.0577853	0.212743	99.8803	0.206091	0.151929
710	-13299.7	-13121.4	-178.225	0.253518	0.253518	0.0334617	0.124014	0.00227978	0.069242	0.508846	3.41963	17.4669	0.358479	0.361281	0.0570773	0.223163	99.0656	0.157476	0.124014
720	-13297.5	-13120.9	-176.603	0.243842	0.243842	0.0443985	0.120245	0.00183708	0.0622802	0.488318	3.44756	17.3105	0.356017	0.358799	0.0604706	0.224713	96.39	0.164643	0.120245
730	-13306.6	-13129.9	-176.611	0.263227	0.263227	0.0378799	0.153207	0.00278638	0.076395	0.528562	3.39226	15.021	0.345565	0.362982	0.0618	0.229653	94.6775	0.191087	0.153207
740	-13306	-13129.2	-176.835	0.25025	0.25025	0.0470511	0.112159	0.00212345	0.0668709	0.502014	3.42899	16.5044	0.335427	0.374082	0.0618256	0.228666	97.355	0.15921	0.112159
750	-13303.3	-13125.1	-178.209	0.246571	0.246571	0.0433943	0.183706	0.00195579	0.0642251	0.494199	3.43962	15.9594	0.356303	0.35271	0.0628698	0.228117	99.9568	0.2271	0.183706
760	-13304.7	-13126.2	-178.471	0.240682	0.240682	0.0284841	0.200224	0.00170557	0.0600481	0.481419	3.45683	16.7291	0.341576	0.36078	0.0643082	0.233336	96.6595	0.228709	0.200224
770	-13299.9	-13125.6	-174.32	0.258287	0.258287	0.0444796	0.122973	0.0025207	0.0727367	0.518639	3.4061	15.1337	0.341329	0.362239	0.0638981	0.232534	89.1855	0.167453	0.122973
780	-13308.2	-13133.3	-174.906	0.271775	0.271775	0.056957	0.141136	0.0032855	0.0828066	0.545215	3.36869	14.2267	0.342706	0.357591	0.0710598	0.228643	92.9088	0.198093	0.141136
790	-13297.1	-13123.5	-173.578	0.268128	0.268128	0.0421	0.172248	0.00306635	0.0800588	0.538188	3.37869	14.7528	0.349579	0.357585	0.0633688	0.229467	85.197	0.214348	0.172248
800	-13310.2	-13135.4	-174.804	0.246528	0.246528	0.0584825	0.10529	0.00195386	0.064194	0.494106	3.43975	15.5676	0.373044	0.346551	0.0617111	0.218693	86.7888	0.163772	0.10529
810	-13298.1	-13120.7	-177.307	0.252473	0.252473	0.0492814	0.182386	0.00222903	0.0684817	0.506672	3.42262	16.5802	0.368235	0.347965	0.0619629	0.221836	95.2091	0.231668	0.182386
820	-13302.3	-13126.4	-175.932	0.276334	0.276334	0.045813	0.126941	0.00357234	0.0862623	0.553834	3.35633	16.0924	0.367676	0.347437	0.0633887	0.221499	94.3634	0.172754	0.126941
830	-13304	-13126.1	-177.914	0.222412	0.222412	0.0465436	0.188334	0.00106498	0.0476226	0.439592	3.51172	18.1771	0.363218	0.362112	0.0558567	0.218814	97.3079	0.234878	0.188334
840	-13299.7	-13121.6	-178.101	0.259073	0.259073	0.0422449	0.192198	0.00256186	0.0733161	0.520233	3.40389	18.1771	0.362355	0.360151	0.0598657	0.217628	96.7747	0.234443	0.192198
850	-13308.4	-13130.2	-178.156	0.250222	0.250222	0.0578989	0.08626	0.00212214	0.0668506	0.501954	3.42907	16.248	0.354045	0.364193	0.0596191	0.222143	99.5031	0.144159	0.08626
860	-13303.7	-13126.6	-177.066	0.246111	0.246111	0.0398941	0.115048	0.00193542	0.0638959	0.493211	3.44096	15.8661	0.352504	0.362608	0.0623923	0.222495	95.9964	0.154942	0.115048
870	-13302.7	-13125.6	-177.08	0.2428	0.2428	0.054401	0.124181	0.00179303	0.061542	0.486055	3.45061	17.1569	0.354686	0.365264	0.0559245	0.224125	96.0755	0.178582	0.124181
880	-13308.5	-13132.8	-175.709	0.262605	0.262605	0.0448422	0.0876069	0.00275203	0.0759325	0.527326	3.39399	15.4892	0.369319	0.34798	0.0691818	0.213519	94.6037	0.132449	0.0876069
890	-13306.4	-13129.1	-177.274	0.249848	0.249848	0.0640384	0.0832479	0.00210466	0.0665799	0.501164	3.43015	18.2449	0.365919	0.359671	0.0537168	0.220693	92.2411	0.147286	0.0832479
900	-13301.9	-13124.9	-176.987	0.238215	0.238215	0.0517192	0.0553625	0.00160725	0.0583207	0.475964	3.46411	17.353	0.364812	0.36004	0.0582298	0.216918	94.023	0.107082	0.0553625
910	-13301.8	-13123.6	-178.204	0.278156	0.278156	0.0377873	0.296898	0.00369099	0.0876493	0.557227	3.35143	15.7284	0.347941	0.368251	0.061942	0.221866	93.4093	0.334685	0.296898
920	-13306.3	-13129.2	-177.106	0.259211	0.259211	0.0676994	0.0599435	0.00256915	0.0734182	0.520513	3.4035	16.5449	0.346172	0.36638	0.0607207	0.226727	92.5248	0.127643	0.0599435
930	-13307.8	-13131.7	-176.03	0.241157	0.241157	0.067738	0.0438986	0.00172492	0.060382	0.482462	3.45543	16.7266	0.355184	0.358222	0.0539656	0.232629	87.4	0.111637	0.0438986
940	-13301.3	-13126	-175.387	0.247983	0.247983	0.0597797	0.0397465	0.00201909	0.0652374	0.497213	3.43553	17.0079	0.354553	0.365442	0.0590676	0.220937	88.7262	0.0995262	0.0397465
950	-13302.1	-13125.2	-176.902	0.264196	0.264196	0.0635725	0.0678288	0.00284041	0.0771165	0.530482	3.38956	16.8355	0.354553	0.365442	0.0590676	0.220937	93.3179	0.131401	0.0678288
960	-13304.5	-13128.3	-176.259	0.237256	0.237256	0.0389728	0.101143	0.00157006	0.0576532	0.473828	3.46695	16.2301	0.35305	0.363892	0.0611079	0.22195	99.6383	0.140116	0.101143
970	-13298	-13121.1	-176.921	0.264932	0.264932	0.0568538	0.0697516	0.00288188	0.0776655	0.531934	3.38752	15.7126	0.350608	0.362594	0.0619153	0.224883	99.1533	0.126605	0.0697516
980	-13299.6	-13123.6	-176.012	0.239322	0.239322	0.0419642	0.117122	0.0016509	0.0590942	0.47842	3.46084	16.5775	0.370183	0.348778	0.0647248	0.216314	96.5067	0.159086	0.117122
990	-13302.8	-13122.8	-179.993	0.258512	0.258512	0.0271057	0.309145	0.00253244	0.0729025	0.519096	3.40547	16.4837	0.373452	0.346968	0.0643888	0.215191	98.5447	0.336251	0.309145
1000	-13301.3	-13122.5	-178.793	0.255294	0.255294	0.0394685	0.225697	0.00236772	0.0705388	0.512517	3.41458	17.3321	0.366716	0.346784	0.0658219	0.220678	99.7396	0.265166	0.225697
1010	-13304.1	-13126.7	-177.382	0.249439	0.249439	0.038943	0.0991121	0.00208572	0.0662851	0.500301	3.43133	17.4753	0.365446	0.35047	0.0641703	0.219914	99.0982	0.138055	0.0991121
1020	-13299.7	-13120.8	-178.859	0.258489	0.258489	0.037316	0.249271	0.00253123	0.0728854	0.519049	3.40553	17.7044	0.365851	0.353602	0.0644389	0.216108	99.8499	0.286587	0.249271
1030	-13307.2	-13131.3	-175.847	0.255246	0.255246	0.0418691	0.128907	0.00236532	0.0705038	0.512419	3.41471	16.539	0.367073	0.354783	0.0613148	0.21683	87.6245	0.170776	0.128907
1040	-13304.4	-13126.7	-177.751	0.250956	0.250956	0.0581042	0.0337975	0.00215661	0.0673812	0.503497	3.42696	16.3454	0.346455	0.36634	0.0633121	0.223893	94.8269	0.0919017	0.0337975
1050	-13299.5	-13123.7	-175.824	0.260885	0.260885	0.0388344	0.233869	0.00265837	0.0746562	0.523886	3.3988	16.1463	0.361457	0.356404	0.0585237	0.223614	88.2076	0.272703	0.233869
1060	-13302.1	-13127.6	-174.508	0.257056	0.257056	0.046244	0.140149	0.00245703	0.0718307	0.516131	3.40958	16.9409	0.359938	0.35693	0.0663957	0.216736	89.6162	0.186393	0.140149
1070	-13309.1	-13130.8	-178.33	0.244224	0.244224	0.0426477	0.265653	0.00185343	0.0625518	0.489147	3.44645	18.5094	0.373277	0.344962	0.0656877	0.216073	99.9752	0.308301	0.265653
1080	-13305.3	-13129	-176.342	0.236452	0.236452	0.035496	0.146591	0.00153933	0.0570955	0.472031	3.46933	16.863	0.370974	0.342834	0.0714522	0.21474	95.7716	0.182087	0.146591
1090	-13301.2	-13126.6	-174.597	0.265756	0.265756	0.0524638	0.150833	0.00292882	0.0782818	0.533557	3.38523	17.1216	0.376774	0.348701	0.0561107	0.218414	85.7779	0.203297	0.150833
1100	-13300.3	-13126.8	-173.555	0.25543	0.25543	0.0485535	0.0885973	0.00237455	0.0706386	0.512798	3.41419	16.8591	0.376454	0.346176	0.0604336	0.216936	84.3906	0.137151	0.0885973
1110	-13301.5	-13126.3	-175.239	0.265036	0.265036	0.055227	0.0988276	0.00288781	0.0777436	0.532141	3.38723	16.527	0.370971	0.355698	0.0595535	0.213777	91.6175	0.154055	0.0988276
1120	-13303.1	-13127.1	-175.983	0.290701	0.290701	0.0390781	0.161914	0.00457137	0.0972835	0.579851	3.31829	14.681	0.343903	0.365386	0.0652909	0.22542	94.681	0.200992	0.161914
1130	-13308.6	-13129.8	-178.801	0.275082	0.275082	0.0379584	0.271414	0.00349211	0.0853108	0.551484	3.35971	14.7737	0.338187	0.366663	0.0602307	0.234919	97.033	0.309372	0.271414
1140	-13305.5	-13129.8	-175.712	0.264545	0.264545	0.0441786	0.0929929	0.00286007	0.0773773	0.531173	3.38859	13.9484	0.332579	0.377647	0.0608731	0.228901	97.7073	0.137172	0.0929929
1150	-13302.2	-13125.3	-176.927	0.261431	0.261431	0.0486491	0.0712354	0.00268785	0.0750604	0.52498	3.39727	15.7979	0.342503	0.36598	0.0696879	0.221829	99.4252	0.119885	0.0712354
1160	-13304.9	-13126.6	-178.317	0.256942	0.256942	0.0419835	0.211013	0.00245119	0.0717469	0.515898	3.4099	16.9879	0.337218	0.371316	0.0699628	0.221503	97.5206	0.252997	0.211013
1170	-13301.1	-13124.1	-177.038	0.241184	0.241184	0.040969	0.160761	0.00172603	0.0604011	0.482521	3.45535	17.8636	0.364418	0.347666	0.0583727	0.229543	95.6225	0.20173	0.160761
1180	-13306.6	-13126.6	-179.988	0.251561	0.251561	0.0288681	0.375732	0.0021853	0.0678195	0.504766	3.42523	18.448	0.368318	0.35253	0.0632638	0.215888	99.5276	0.4046	0.375732
1190	-13300.3	-13123.2	-177.108	0.264775	0.264775	0.0454024	0.0906575	0.00287302	0.0775485	0.531625	3.38795	17.7491	0.362024	0.360897	0.0560668	0.221013	97.8384	0.13606	0.0906575
1200	-13295	-13117.3	-177.621	0.251417	0.251417	0.0471865	0.127416	0.00217847	0.0677154	0.504465	3.42564	17.7269	0.360713	0.358529	0.0605447	0.220213	97.8561	0.174602	0.127416
1210	-13302.3	-13124.1	-178.198	0.253395	0.253395	0.0335383	0.0999553	0.0022738	0.0691528	0.508592	3.41998	16.9421	0.350381	0.367526	0.0585294	0.223563	99.393	0.133494	0.0999553
1220	-13302.3	-13123.7	-178.592	0.25809	0.25809	0.0498072	0.177167	0.00251042	0.0725913	0.518238	3.40666	16.6376	0.347453	0.369505	0.0582743	0.224768	98.6712	0.226975	0.177167
1230	-13295.7	-13118.6	-177.037	0.245845	0.245845	0.0414054	0.103887	0.00192374	0.0637061	0.492641	3.44173	16.7637	0.35244	0.360455	0.0591108	0.227994	95.046	0.145292	0.103887
1240	-13300.5	-13123.3	-177.215	0.256682	0.256682	0.0343673	0.13685	0.0024379	0.0715561	0.515366	3.41064	16.5117	0.355742	0.36355	0.0598536	0.220855	98.9577	0.171217	0.13685
1250	-13302.7	-13124.7	-178.047	0.235107	0.235107	0.0437553	0.183157	0.00148881	0.0561658	0.469009	3.47334	18.2335	0.355586	0.36339	0.0602663	0.220758	98.8287	0.226912	0.183157
1260	-13301.8	-13124.7	-177.118	0.238157	0.238157	0.0367911	0.164806	0.00160501	0.0582809	0.475837	3.46428	18.7983	0.357428	0.365273	0.0553971	0.221902	98.1859	0.201597	0.164806
1270	-13308.6	-13131.2	-177.379	0.249111	0.249111	0.0322088	0.264728	0.0020706	0.066049	0.499608	3.43227	17.3678	0.358055	0.365913	0.053742	0.22229	97.6513	0.296936	0.264728
1280	-13304.5	-13128.5	-175.974	0.263613	0.263613	0.0405614	0.0854663	0.0028078	0.0766819	0.529327	3.39118	16.4436	0.355125	0.362919	0.0614839	0.220472	94.624	0.126028	0.0854663
1290	-13303.1	-13129.3	-173.785	0.267265	0.267265	0.0489777	0.0914337	0.00301587	0.0794115	0.536509	3.38106	15.8023	0.348266	0.362133	0.063151	0.22645	89.0777	0.140411	0.0914337
1300	-13303.1	-13128.7	-174.386	0.269123	0.269123	0.0527198	0.157138	0.00312527	0.0808073	0.540118	3.37595	15.459	0.355445	0.348984	0.0644527	0.231118	89.858	0.209858	0.157138
1310	-13300.6	-13127.5	-173.128	0.274114	0.274114	0.0443214	0.148565	0.00343087	0.0845768	0.549659	3.36233	14.7597	0.365028	0.345842	0.0648863	0.224244	88.045	0.192887	0.148565
1320	-13299.2	-13122.7	-176.503	0.268869	0.268869	0.0344725	0.241164	0.00311012	0.0806156	0.539625	3.37665	15.7717	0.347027	0.355646	0.0667258	0.230601	91.8119	0.275637	0.241164
