Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
110	-130.224	0	-130.224	11.4572	11.4572	0.0924818	2.75485	0.653387	0.880868	1.06953	1.39621	0.646058	0.492464	0.0535156	0.011669	0.442352	53.0814	2.84734	2.75485
120	-123.882	0	-123.882	21.5407	21.5407	0.084602	3.06625	0.740953	0.917434	1.05611	1.2855	11.3766	0.189859	0.0160564	0.0419694	0.752115	52.7052	3.15085	3.06625
130	-133.586	0	-133.586	6.57299	6.57299	0.084602	2.80505	0.556667	0.833992	1.07995	1.52939	4.13287	0.554392	0.000551044	0.000896712	0.444161	52.6157	2.88965	2.80505
140	-136.072	0	-136.072	18.8637	18.8637	0.0488961	2.53004	0.724386	0.9109	1.05891	1.30581	10.6527	0.191334	0.0104625	0.0884874	0.709716	52.4439	2.57893	2.53004
150	-133.995	0	-133.995	54.9499	54.9499	0.0488961	3.6453	0.834114	0.951158	1.03845	1.17628	12.9195	0.549157	0.00231621	0.411065	0.037462	53.9213	3.69419	3.6453
160	-124.562	0	-124.562	29.6974	29.6974	0.0488961	3.58021	0.777341	0.9312	1.0496	1.24186	21.796	0.169085	0.000726492	0.823546	0.00664264	55.4841	3.62911	3.58021
170	-124.051	0	-124.051	13.7197	13.7197	0.0488961	3.52238	0.680703	0.892826	1.06571	1.36076	10.071	0.260215	0.00058631	0.73335	0.00584785	55.566	3.57128	3.52238
180	-130.182	0	-130.182	28.3663	28.3663	0.056944	3.08132	0.772451	0.929396	1.0505	1.24765	11.0799	0.00113834	9.47639e-06	0.997701	0.001151	54.4287	3.13827	3.08132
190	-127.419	0	-127.419	26.9914	26.9914	0.0427788	4.5463	0.767041	0.927383	1.05149	1.25408	12.7014	0.131306	0.000426916	0.462945	0.405322	54.8277	4.58907	4.5463
200	-122.215	0	-122.215	41.2476	41.2476	0.0455901	5.07797	0.809606	0.942762	1.0434	1.20423	21.6741	0.0651418	0.000415776	0.0920898	0.842353	57.1606	5.12356	5.07797
210	-127.289	0	-127.289	37.2534	37.2534	0.0484946	4.70147	0.800106	0.939419	1.04527	1.21521	2.8546	0.524193	0.0123622	0.219942	0.243503	56.9948	4.74996	4.70147
220	-135.418	0	-135.418	23.0773	23.0773	0.0484946	5.04124	0.749193	0.920621	1.05468	1.2755	8.47847	0.167875	0.0397103	0.0274976	0.764917	56.8748	5.08973	5.04124
230	-127.163	0	-127.163	12.9764	12.9764	0.0742318	4.76272	0.672467	0.889275	1.0669	1.37136	5.69629	0.0171285	0.328407	0.0421592	0.612305	56.8316	4.83695	4.76272
240	-122.054	0	-122.054	14.6831	14.6831	0.10266	3.44631	0.690495	0.896987	1.06426	1.34826	4.77	0.00348436	0.0620085	0.0939701	0.840537	56.0627	3.54897	3.44631
250	-126.41	0	-126.41	6.93356	6.93356	0.0993428	4.49807	0.566795	0.839261	1.07911	1.51484	2.89828	0.0286171	0.129781	0.0846302	0.756972	55.2258	4.59741	4.49807
260	-109.529	0	-109.529	23.623	23.623	0.0916163	4.90982	0.751933	0.921671	1.0542	1.2722	1.14483	0.180024	0.29631	0.398171	0.125495	54.7106	5.00144	4.90982
270	-104.916	0	-104.916	28.8798	28.8798	0.0679817	4.6484	0.774376	0.930108	1.05015	1.24537	0.372685	0.629317	0.0297425	0.0353991	0.305542	54.7488	4.71638	4.6484
280	-113.961	0	-113.961	1.41168	1.41168	0.0679817	4.68673	0.211351	0.573164	1.04478	2.1707	0.336705	0.991527	0.0009357	0.000118502	0.00741885	55.7603	4.75471	4.68673
290	-113.333	0	-113.333	3.62671	3.62671	0.0679817	3.98154	0.432601	0.761223	1.08425	1.72193	1.21287	0.983614	0.00199739	0.00806818	0.00632054	55.872	4.04952	3.98154
300	-128.778	0	-128.778	32.9046	32.9046	0.0679817	4.41883	0.787925	0.935058	1.04761	1.22941	1.91781	0.683082	0.00955269	0.302385	0.00498006	55.3625	4.48682	4.41883
310	-129.554	0	-129.554	72.8931	72.8931	0.0568017	5.06497	0.855294	0.958154	1.03401	1.15254	2.57343	0.332667	0.0140616	0.368185	0.285086	56.703	5.12177	5.06497
320	-114.874	0	-114.874	13.13	13.13	0.0673213	5.35504	0.674222	0.890036	1.06665	1.36909	2.50208	0.0248356	0.0103689	0.266725	0.69807	57.0176	5.42236	5.35504
330	-121.149	0	-121.149	8.88914	8.88914	0.0625963	5.61394	0.611584	0.861519	1.07467	1.45223	2.40644	0.0152107	0.291001	0.531897	0.161892	55.9544	5.67654	5.61394
340	-135.903	0	-135.903	14.6949	14.6949	0.0625963	5.86346	0.69061	0.897036	1.06424	1.34811	1.10377	0.0030499	0.8845	0.110047	0.00240348	55.7176	5.92605	5.86346
350	-119.956	0	-119.956	12.4771	12.4771	0.0695496	5.08109	0.666553	0.886697	1.06774	1.37901	1.2788	0.000247349	0.565074	0.433872	0.000805892	55.6662	5.15064	5.08109
360	-115.905	0	-115.905	38.8313	38.8313	0.0635876	4.93378	0.804028	0.940805	1.0445	1.21067	0.459942	0.000103308	0.335733	0.66353	0.000633916	54.2488	4.99737	4.93378
370	-120.981	0	-120.981	20.2292	20.2292	0.0635876	6.13483	0.733227	0.914408	1.05743	1.29494	1.20216	5.23914e-05	0.926188	0.0705052	0.00325424	54.9295	6.19842	6.13483
380	-119.395	0	-119.395	29.0482	29.0482	0.0299573	6.24456	0.774996	0.930337	1.05003	1.24464	0.298418	0.000915221	0.735315	0.254985	0.00878472	54.2102	6.27452	6.24456
390	-104.702	0	-104.702	7.6844	7.6844	0.0265832	8.36605	0.585796	0.848906	1.07737	1.48793	0.535773	0.0030161	0.505203	0.487785	0.0039965	54.6	8.39264	8.36605
400	-108.666	0	-108.666	12.3219	12.3219	0.0549611	8.8672	0.664648	0.885861	1.068	1.38149	2.33245	0.00245856	0.961509	0.033106	0.00292603	53.4239	8.92216	8.8672
410	-112.767	0	-112.767	31.3103	31.3103	0.0565927	8.42749	0.782859	0.93322	1.04856	1.23536	0.269541	0.132904	0.698323	0.15979	0.00898315	54.6852	8.48409	8.42749
420	-111.397	0	-111.397	32.6392	32.6392	0.0565927	6.98685	0.787107	0.934762	1.04776	1.23037	0.462193	0.0967112	0.0782639	0.813587	0.0114377	53.5447	7.04344	6.98685
430	-121.861	0	-121.861	37.2497	37.2497	0.0565927	7.67298	0.800097	0.939416	1.04527	1.21522	0.400852	0.405523	0.00693064	0.559816	0.0277298	54.0445	7.72957	7.67298
440	-130.614	0	-130.614	34.4709	34.4709	0.0532816	6.30696	0.792568	0.93673	1.04672	1.22398	0.329576	0.763405	0.00103695	0.2194	0.0161584	53.2787	6.36024	6.30696
450	-117.376	0	-117.376	58.3748	58.3748	0.0532816	5.92311	0.838882	0.952754	1.03747	1.1709	2.21267	0.440337	0.00263214	0.301307	0.255724	53.0585	5.9764	5.92311
460	-118.597	0	-118.597	32.8032	32.8032	0.0532816	5.42514	0.787613	0.934945	1.04767	1.22978	0.269249	0.108864	0.00237615	0.2568	0.63196	52.9278	5.47842	5.42514
470	-109.782	0	-109.782	22.8077	22.8077	0.0336725	6.01482	0.747805	0.920087	1.05492	1.27718	1.82254	0.328564	0.000288592	0.390711	0.280437	52.2377	6.04849	6.01482
480	-125.489	0	-125.489	54.1412	54.1412	0.0906483	5.57572	0.832925	0.950758	1.0387	1.17762	1.93758	0.122673	0.000263117	0.135588	0.741476	52.002	5.66636	5.57572
490	-121.564	0	-121.564	30.1058	30.1058	0.0906483	5.70962	0.778779	0.931728	1.04933	1.24017	2.21107	0.17135	2.39686e-05	0.00366145	0.824964	53.1517	5.80026	5.70962
500	-113.082	0	-113.082	40.0813	40.0813	0.0906483	5.79337	0.806974	0.941841	1.04392	1.20726	0.799688	0.0162115	1.23821e-06	0.000320072	0.983467	53.3386	5.88401	5.79337
510	-114.319	0	-114.319	4.63041	4.63041	0.0496962	6.17305	0.485964	0.794529	1.08388	1.63563	0.371392	0.579011	0.000141182	0.000102448	0.420745	51.5141	6.22275	6.17305
520	-118.585	0	-118.585	6.98879	6.98879	0.0496962	3.81119	0.568285	0.840028	1.07898	1.51271	0.43837	0.233732	3.21758e-05	0.000534206	0.765702	50.887	3.86089	3.81119
530	-121.197	0	-121.197	11.9584	11.9584	0.0555012	4.82124	0.660053	0.883835	1.06863	1.38748	1.24689	0.286648	1.94589e-05	0.000970146	0.712363	50.599	4.87674	4.82124
540	-127.564	0	-127.564	32.0739	32.0739	0.0725848	5.92428	0.785331	0.934118	1.0481	1.23245	0.486109	0.177582	3.97053e-05	0.00404496	0.818333	50.9528	5.99686	5.92428
550	-121.117	0	-121.117	40.7326	40.7326	0.0725848	5.8043	0.808457	0.942361	1.04363	1.20555	0.622847	0.696869	0.00104967	0.0290307	0.273051	50.8661	5.87689	5.8043
560	-125.028	0	-125.028	19.8008	19.8008	0.0439696	4.5594	0.730547	0.91335	1.05788	1.29822	1.75404	0.0238115	0.00168052	0.0517595	0.922748	51.1165	4.60337	4.5594
570	-137.865	0	-137.865	22.187	22.187	0.0711384	4.87652	0.744518	0.918818	1.0555	1.28117	12.2122	0.0627308	0.0060048	0.325367	0.605897	50.9158	4.94766	4.87652
580	-126.243	0	-126.243	24.3862	24.3862	0.0433965	5.31975	0.755616	0.923077	1.05355	1.26776	10.2446	0.0488109	0.00335971	0.883947	0.0638826	50.4411	5.36315	5.31975
590	-131.292	0	-131.292	13.7891	13.7891	0.0388406	6.08791	0.681441	0.893142	1.06561	1.35981	14.4272	0.0494511	0.00126119	0.579292	0.369995	50.8979	6.12675	6.08791
600	-117.979	0	-117.979	14.2291	14.2291	0.0388406	7.20287	0.685997	0.895084	1.06493	1.35399	9.29662	0.121021	0.00128861	0.777213	0.100478	50.7768	7.24171	7.20287
610	-126.329	0	-126.329	4.9322	4.9322	0.0653388	6.61624	0.499237	0.802318	1.08342	1.61503	27.7579	0.000672403	6.06604e-05	0.017257	0.98201	51.4924	6.68158	6.61624
620	-131.333	0	-131.333	2.93936	2.93936	0.0296798	8.24385	0.384516	0.728114	1.0822	1.80517	20.1099	0.00397144	5.71567e-05	0.0955835	0.900388	50.6418	8.27353	8.24385
630	-129.69	0	-129.69	5.49634	5.49634	0.0504737	7.42761	0.521472	0.814958	1.08235	1.58122	15.9954	0.000339633	0.000237067	0.0727097	0.926714	50.8851	7.47809	7.42761
640	-124.559	0	-124.559	12.245	12.245	0.0504737	7.81428	0.663692	0.885441	1.06813	1.38273	25.824	0.00301365	0.0104655	0.715094	0.271427	51.1826	7.86476	7.81428
650	-133.691	0	-133.691	66.5574	66.5574	0.0488051	7.07781	0.848779	0.956028	1.03539	1.1598	7.03208	0.0303038	0.185557	0.702865	0.0812743	52.5921	7.12662	7.07781
660	-126.804	0	-126.804	26.4698	26.4698	0.0488051	7.2907	0.764883	0.926576	1.05188	1.25666	5.91666	0.00395227	0.277676	0.538002	0.18037	51.4774	7.33951	7.2907
670	-118.551	0	-118.551	48.9362	48.9362	0.0565458	7.3506	0.824595	0.947936	1.0404	1.18707	7.79965	0.00169198	0.0958542	0.640231	0.262223	52.2675	7.40714	7.3506
680	-114.921	0	-114.921	33.6308	33.6308	0.0565458	7.91993	0.790116	0.935849	1.04719	1.22685	8.42921	0.00143106	0.121611	0.59279	0.284168	53.5553	7.97648	7.91993
690	-130.369	0	-130.369	17.0243	17.0243	0.030671	8.12183	0.71093	0.905465	1.06109	1.32251	6.49785	0.051068	0.0239885	0.717217	0.207726	53.3305	8.1525	8.12183
700	-122.436	0	-122.436	13.6612	13.6612	0.030671	6.39904	0.680078	0.892558	1.06581	1.36156	0.607748	0.0614347	0.00383594	0.106003	0.828726	52.7043	6.42971	6.39904
710	-119.671	0	-119.671	4.57552	4.57552	0.030671	5.69151	0.483431	0.793022	1.08395	1.63959	1.34954	0.540169	0.00958229	0.151007	0.299242	53.3671	5.72218	5.69151
720	-122.606	0	-122.606	9.94238	9.94238	0.0883956	6.75356	0.630516	0.870445	1.07245	1.42659	1.15303	0.2859	0.00100119	0.35194	0.361158	53.1292	6.84195	6.75356
730	-118.662	0	-118.662	2.51704	2.51704	0.048971	6.22217	0.348066	0.700715	1.07882	1.8724	0.662208	0.36804	0.0144987	0.0968745	0.520586	51.9846	6.27114	6.22217
740	-117.255	0	-117.255	10.7229	10.7229	0.048971	5.87948	0.642857	0.876117	1.07091	1.41012	0.5618	0.00705734	8.6401e-05	0.000732351	0.992124	51.8579	5.92845	5.87948
750	-121.016	0	-121.016	25.0356	25.0356	0.0215349	5.03224	0.758623	0.924218	1.05301	1.26415	1.31078	0.600603	0.000142106	0.0358944	0.363361	51.0291	5.05378	5.03224
760	-116.479	0	-116.479	35.137	35.137	0.053848	4.86358	0.794451	0.937405	1.04636	1.22179	2.19484	0.388302	0.000335972	0.0409697	0.570393	51.0804	4.91743	4.86358
770	-113.259	0	-113.259	16.6053	16.6053	0.071001	5.2072	0.707574	0.904091	1.06162	1.32671	0.293657	0.0531254	2.91216e-05	0.0579325	0.888913	50.882	5.2782	5.2072
780	-112.551	0	-112.551	16.9477	16.9477	0.083051	5.44074	0.710325	0.905218	1.06119	1.32327	0.438451	0.00239474	9.67081e-05	0.990223	0.00728582	52.1819	5.52379	5.44074
790	-116.307	0	-116.307	22.4145	22.4145	0.083051	5.48593	0.745738	0.91929	1.05529	1.27969	0.457179	0.0644533	0.00287968	0.410193	0.522475	52.5594	5.56899	5.48593
800	-131.455	0	-131.455	8.43104	8.43104	0.0510173	4.27221	0.602368	0.857073	1.07567	1.46489	1.02777	0.394223	0.000763479	0.0649716	0.540042	52.4777	4.32323	4.27221
810	-136.135	0	-136.135	10.5763	10.5763	0.0393545	2.60554	0.640635	0.875104	1.07119	1.41307	0.660996	0.173821	0.00230824	0.0701088	0.753762	52.7086	2.6449	2.60554
820	-137.601	0	-137.601	17.7225	17.7225	0.0393545	1.85009	0.71627	0.907636	1.06023	1.31586	0.907641	0.605276	0.00636227	0.0334065	0.354956	53.1169	1.88944	1.85009
830	-146.17	0	-146.17	6.90663	6.90663	0.136247	2.78763	0.566063	0.838883	1.07917	1.51588	0.48611	0.829407	0.00520791	0.0795502	0.0858352	52.4302	2.92388	2.78763
840	-134.835	0	-134.835	6.59154	6.59154	0.042188	2.44844	0.557206	0.834275	1.07991	1.52861	0.714603	0.308451	0.00312029	0.601907	0.0865224	51.0962	2.49063	2.44844
850	-130.43	0	-130.43	8.27718	8.27718	0.042188	2.62375	0.599119	0.855489	1.07602	1.46937	1.42972	0.834396	0.00721407	0.157111	0.00127865	50.7799	2.66594	2.62375
860	-119.273	0	-119.273	4.89023	4.89023	0.042188	3.57676	0.497454	0.801282	1.08349	1.61778	1.26291	0.758302	0.00348743	0.236521	0.00168943	51.5384	3.61894	3.57676
870	-123.737	0	-123.737	2.03552	2.03552	0.042188	5.2006	0.297478	0.658738	1.07085	1.97293	0.430388	0.816735	0.00212403	0.177154	0.00398718	51.0605	5.24279	5.2006
880	-130.111	0	-130.111	1.05467	1.05467	0.0784329	5.2439	0.147732	0.49259	1.0085	2.35118	2.54728	0.229248	0.0672531	0.665988	0.037511	50.8984	5.32233	5.2439
890	-123.441	0	-123.441	3.04948	3.04948	0.0878237	3.87125	0.393054	0.734231	1.08275	1.78996	1.03622	0.476182	0.00456805	0.31011	0.20914	51.7084	3.95908	3.87125
900	-119.976	0	-119.976	1.26881	1.26881	0.0210577	2.4346	0.187301	0.544931	1.03337	2.2344	0.173491	0.54412	0.00207822	0.131191	0.322611	51.2385	2.45566	2.4346
910	-138.612	0	-138.612	1.36233	1.36233	0.0210577	2.50388	0.203251	0.563914	1.0412	2.19164	0.131324	0.0409056	0.000435576	0.559776	0.398883	51.1822	2.52494	2.50388
920	-141.908	0	-141.908	0.889238	0.889238	0.0699527	1.47007	0.114359	0.440727	0.978915	2.466	0.0533518	0.109657	0.000774777	0.518511	0.371058	50.1845	1.54002	1.47007
930	-131.433	0	-131.433	3.90567	3.90567	0.0539532	1.80609	0.449104	0.771883	1.0844	1.69461	0.228004	0.0123914	0.000514689	0.0214619	0.965632	51.0615	1.86005	1.80609
940	-128.357	0	-128.357	4.91297	4.91297	0.0539532	3.24442	0.498422	0.801845	1.08345	1.61628	0.53501	0.0548817	0.000515912	0.697173	0.247429	51.3554	3.29838	3.24442
950	-121.556	0	-121.556	2.89079	2.89079	0.0539532	2.83343	0.380633	0.725296	1.08192	1.81215	2.13571	0.0872494	0.0123963	0.266995	0.633359	50.7226	2.88739	2.83343
960	-130.03	0	-130.03	4.50065	4.50065	0.0539532	3.35398	0.479916	0.790918	1.08404	1.64512	10.6606	0.175621	0.0418139	0.298873	0.483692	50.8836	3.40794	3.35398
970	-132.946	0	-132.946	17.1182	17.1182	0.0558836	3.09529	0.711666	0.905766	1.06097	1.32159	6.41618	0.291202	0.0711948	0.293436	0.344168	50.0272	3.15118	3.09529
980	-138.519	0	-138.519	20.9448	20.9448	0.0591249	2.71747	0.737528	0.916097	1.0567	1.28968	4.3747	0.23404	0.394291	0.0374533	0.334215	50.4218	2.77659	2.71747
990	-127.758	0	-127.758	24.1256	24.1256	0.0391209	2.39161	0.754377	0.922605	1.05377	1.26925	3.31753	0.0442776	0.590482	0.229568	0.135672	51.0509	2.43074	2.39161
1000	-137.974	0	-137.974	23.1263	23.1263	0.0865566	1.55231	0.749443	0.920717	1.05464	1.2752	1.24675	0.0468505	0.139244	0.589363	0.224542	50.7891	1.63886	1.55231
1010	-140.178	0	-140.178	7.62495	7.62495	0.0865566	1.37524	0.584384	0.8482	1.0775	1.48991	1.61373	0.27815	0.135743	0.436377	0.149731	51.9094	1.46179	1.37524
1020	-137.751	0	-137.751	12.6643	12.6643	0.0865566	2.31833	0.668808	0.887683	1.06742	1.37609	1.33599	0.968001	0.000264176	0.00770595	0.0240293	52.7152	2.40489	2.31833
1030	-130.742	0	-130.742	14.5721	14.5721	0.0865566	2.74696	0.689414	0.896531	1.06442	1.34963	1.27912	0.644985	0.00193904	0.0103118	0.342765	51.9068	2.83352	2.74696
1040	-131.716	0	-131.716	9.43729	9.43729	0.0344375	2.40516	0.621798	0.866369	1.0735	1.43834	1.3073	0.628477	0.00469614	0.124366	0.242461	51.8729	2.4396	2.40516
1050	-130.703	0	-130.703	13.5257	13.5257	0.0661121	2.41647	0.678615	0.89193	1.06602	1.36344	0.768172	0.645579	0.0103424	0.178784	0.165295	52.0271	2.48259	2.41647
1060	-142.197	0	-142.197	102.7	102.7	0.0258522	2.02138	0.877506	0.965241	1.0292	1.12806	0.553766	0.319415	0.000881332	0.0413219	0.638382	52.5425	2.04724	2.02138
1070	-137.724	0	-137.724	15.4152	15.4152	0.101323	1.73181	0.697353	0.899863	1.06322	1.33957	0.455254	0.0345539	1.59804e-05	0.000471028	0.964959	52.0599	1.83313	1.73181
1080	-132.676	0	-132.676	22.1542	22.1542	0.101323	1.4514	0.74434	0.918749	1.05553	1.28138	1.57425	0.559093	1.68665e-05	0.00135722	0.439533	52.3644	1.55272	1.4514
1090	-131.984	0	-131.984	25.1604	25.1604	0.118363	1.46678	0.759188	0.924431	1.05291	1.26347	1.01616	0.756831	0.000284253	0.00354972	0.239335	50.0886	1.58514	1.46678
1100	-128.422	0	-128.422	0.843882	0.843882	0.0945461	1.40658	0.104856	0.424219	0.96841	2.50252	2.64088	0.517906	0.000890069	0.0430018	0.438202	51.2483	1.50112	1.40658
1110	-135.466	0	-135.466	1.18007	1.18007	0.0945461	1.55172	0.171423	0.524909	1.02443	2.27924	0.807253	0.343416	0.000374696	0.088379	0.567831	51.007	1.64627	1.55172
1120	-125.77	0	-125.77	6.88935	6.88935	0.0532446	1.4831	0.565591	0.838639	1.07921	1.51656	0.654572	0.087294	6.64033e-06	0.258614	0.654085	51.4111	1.53635	1.4831
1130	-136.153	0	-136.153	44.3846	44.3846	0.171434	1.58354	0.816177	0.945045	1.0421	1.19668	0.478568	0.025508	3.42653e-05	0.00170969	0.972748	50.3171	1.75498	1.58354
1140	-130.42	0	-130.42	27.212	27.212	0.061314	2.82019	0.767935	0.927717	1.05133	1.25302	0.359319	0.337711	0.000235394	0.182029	0.480025	50.5289	2.8815	2.82019
1150	-136.515	0	-136.515	52.9584	52.9584	0.0745034	2.13069	0.831137	0.950156	1.03906	1.17964	0.521693	0.958011	1.47466e-05	0.0318702	0.0101036	50.139	2.20519	2.13069
1160	-136.962	0	-136.962	31.6226	31.6226	0.123445	0.905439	0.783881	0.933592	1.04837	1.23416	0.683171	0.948476	0.000298464	0.0454371	0.00578799	51.6141	1.02888	0.905439
1170	-128.858	0	-128.858	5.26824	5.26824	0.115028	2.17666	0.512851	0.810116	1.08281	1.59423	0.187079	0.718398	0.00190575	0.254119	0.0255777	51.2003	2.29169	2.17666
1180	-122.368	0	-122.368	2.17134	2.17134	0.115028	1.57984	0.312904	0.672078	1.07374	1.94128	0.0948558	0.354526	0.00967931	0.441493	0.194301	51.2681	1.69487	1.57984
1190	-134.206	0	-134.206	15.6455	15.6455	0.115028	2.21663	0.699416	0.900722	1.0629	1.33696	0.0753652	0.401147	0.0296231	0.404662	0.164568	51.1788	2.33166	2.21663
1200	-127.292	0	-127.292	30.229	30.229	0.115028	1.82252	0.779207	0.931885	1.04925	1.23966	0.338864	0.349153	0.40003	0.13221	0.118607	50.7763	1.93755	1.82252
1210	-136.139	0	-136.139	10.8275	10.8275	0.0869067	1.36148	0.644418	0.876826	1.07071	1.40805	0.457069	0.00857002	0.37352	0.20148	0.41643	51.3062	1.44839	1.36148
1220	-136.277	0	-136.277	9.01927	9.01927	0.0499772	1.70914	0.614085	0.862714	1.07438	1.44882	0.425397	0.000229162	0.515732	0.404546	0.0794928	51.8757	1.75912	1.70914
1230	-133.652	0	-133.652	4.66535	4.66535	0.0499772	1.47134	0.487556	0.795473	1.08383	1.63314	0.570939	0.0162781	0.425548	0.352662	0.205512	52.5238	1.52132	1.47134
1240	-136.316	0	-136.316	13.6973	13.6973	0.0663888	1.91341	0.680464	0.892724	1.06575	1.36106	0.335944	0.0108428	0.0886442	0.442522	0.457991	53.6424	1.9798	1.91341
1250	-128.038	0	-128.038	14.3769	14.3769	0.0663888	3.20633	0.687483	0.895714	1.06471	1.35209	0.425627	0.0026717	0.00164089	0.722499	0.273189	54.8165	3.27272	3.20633
1260	-125.06	0	-125.06	2.64043	2.64043	0.0663888	3.20105	0.359379	0.709452	1.08006	1.85111	0.424567	0.00194408	9.66968e-05	0.0754172	0.922542	54.3859	3.26744	3.20105
1270	-121.569	0	-121.569	2.99605	2.99605	0.0345822	2.44295	0.388956	0.731309	1.0825	1.79724	0.395918	0.00591992	0.00132964	0.0635526	0.929198	53.2094	2.47753	2.44295
1280	-129.369	0	-129.369	11.0806	11.0806	0.066848	2.25502	0.648107	0.878496	1.07023	1.40317	2.12046	0.0116651	0.0118056	0.237629	0.738901	52.0835	2.32187	2.25502
1290	-126.28	0	-126.28	13.1848	13.1848	0.0636835	2.80108	0.674841	0.890304	1.06656	1.36829	0.870761	0.00244054	0.0527561	0.0347805	0.910023	53.6729	2.86476	2.80108
1300	-129.473	0	-129.473	16.1156	16.1156	0.0424697	2.73295	0.703497	0.902413	1.06226	1.33182	0.807696	0.000230485	0.0635129	0.878446	0.0578105	54.1437	2.77542	2.73295
1310	-119.504	0	-119.504	23.9046	23.9046	0.039668	3.93299	0.753312	0.922198	1.05396	1.27053	0.876295	8.74425e-05	0.836547	0.161008	0.00235797	53.5614	3.97266	3.93299
1320	-133.911	0	-133.911	4.97792	4.97792	0.0765618	3.87756	0.501158	0.803429	1.08334	1.61207	0.831473	0.00885696	0.107835	0.848149	0.0351588	52.1961	3.95412	3.87756
1330	-134.858	0	-134.858	12.6758	12.6758	0.0226996	3.18885	0.668945	0.887743	1.0674	1.37591	0.577007	0.052369	0.612875	0.319262	0.0154944	52.438	3.21154	3.18885
1340	-125.123	0	-125.123	2.34779	2.34779	0.030712	2.85345	0.331534	0.687542	1.07667	1.90425	0.241378	0.0329618	0.425861	0.537888	0.00328911	51.1046	2.88416	2.85345
1350	-127.396	0	-127.396	3.82533	3.82533	0.104534	3.38883	0.444501	0.768944	1.08439	1.70217	0.444777	0.00103347	0.117285	0.8813	0.00038181	52.1072	3.49336	3.38883
1360	-114.676	0	-114.676	7.23395	7.23395	0.104534	4.36771	0.574713	0.843317	1.07841	1.50356	0.521862	0.000598752	0.145944	0.839355	0.0141028	50.4001	4.47224	4.36771
1370	-128.911	0	-128.911	12.5588	12.5588	0.0800261	2.79971	0.667543	0.88713	1.0676	1.37773	3.55105	0.0276781	0.201954	0.699858	0.0705103	50.1959	2.87974	2.79971
1380	-125.414	0	-125.414	37.6719	37.6719	0.0493443	2.88901	0.801169	0.939796	1.04506	1.21398	0.417029	0.0067071	0.0413058	0.753027	0.19896	51.6417	2.93835	2.88901
1390	-122.663	0	-122.663	29.7095	29.7095	0.0952645	3.1301	0.777384	0.931216	1.04959	1.24181	0.390152	0.00523227	0.0257777	0.867718	0.101272	51.3719	3.22536	3.1301
1400	-115.745	0	-115.745	16.5731	16.5731	0.080399	3.54895	0.707312	0.903984	1.06167	1.32704	0.829897	0.00520022	0.0263386	0.894502	0.0739596	50.8282	3.62935	3.54895
1410	-129.924	0	-129.924	12.7509	12.7509	0.0785954	4.86696	0.669836	0.888131	1.06728	1.37476	0.783042	0.0781825	0.125064	0.136373	0.660381	50.9395	4.94556	4.86696
