Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
100	-13307.2	-13131.2	-176.022	0.240205	0.240205	0.0565504	0.172272	0.00168628	0.0597134	0.48037	3.45823	16.2019	0.356011	0.354518	0.0694682	0.220003	93.8871	0.228822	0.172272
110	-13303.6	-13126.4	-177.219	0.244617	0.244617	0.0339945	0.11998	0.0018703	0.062831	0.489995	3.4453	16.7286	0.355535	0.354045	0.0648927	0.225527	96.5056	0.153975	0.11998
120	-13306.6	-13128.6	-177.927	0.254376	0.254376	0.0685819	0.0362802	0.002322	0.0698678	0.510623	3.41719	16.8453	0.361433	0.350709	0.0617912	0.226066	95.1635	0.104862	0.0362802
130	-13308	-13132.2	-175.767	0.248731	0.248731	0.0381497	0.206015	0.00205313	0.0657749	0.498802	3.43337	16.8777	0.363156	0.352381	0.0547987	0.229664	97.3548	0.244165	0.206015
140	-13299	-13122.5	-176.58	0.261751	0.261751	0.0545929	0.127024	0.00270525	0.0752979	0.52562	3.39638	16.5916	0.354723	0.369348	0.0563351	0.219594	98.0456	0.181617	0.127024
150	-13302.2	-13125.7	-176.495	0.240021	0.240021	0.0545929	0.0915702	0.00167884	0.0595837	0.479963	3.45877	16.6328	0.354785	0.368414	0.065341	0.21146	95.0819	0.146163	0.0915702
160	-13298.5	-13122.6	-175.911	0.243954	0.243954	0.0438023	0.117955	0.00184185	0.0623596	0.48856	3.44724	16.7681	0.357827	0.365236	0.0614971	0.21544	98.2735	0.161757	0.117955
170	-13304.1	-13127.9	-176.153	0.263956	0.263956	0.0465063	0.122146	0.00282699	0.076938	0.530008	3.39023	18.183	0.357132	0.366469	0.0613776	0.215021	95.8783	0.168652	0.122146
180	-13298.9	-13121.9	-176.949	0.238484	0.238484	0.0396696	0.125152	0.00161779	0.0585085	0.476562	3.46331	18.4482	0.360372	0.360722	0.0619345	0.216972	97.2034	0.164822	0.125152
190	-13303	-13126.5	-176.559	0.246566	0.246566	0.0520476	0.118939	0.00195555	0.0642213	0.494187	3.43964	17.802	0.363609	0.357273	0.0644417	0.214676	99.5236	0.170987	0.118939
200	-13303.7	-13124.7	-178.933	0.254909	0.254909	0.0399156	0.319332	0.00234849	0.0702574	0.511725	3.41567	17.5158	0.363059	0.356732	0.0658583	0.214351	98.2026	0.359248	0.319332
210	-13305.1	-13127.4	-177.608	0.255455	0.255455	0.0274694	0.245413	0.00237578	0.0706565	0.512848	3.41412	16.47	0.363365	0.356561	0.0658266	0.214247	99.008	0.272882	0.245413
220	-13299.7	-13123.6	-176.038	0.23196	0.23196	0.0537313	0.0572541	0.00137485	0.0540074	0.461867	3.48275	17.7357	0.365329	0.357155	0.0621109	0.215405	95.2115	0.110985	0.0572541
230	-13302.9	-13125.6	-177.318	0.242001	0.242001	0.0605538	0.0380607	0.0017597	0.0609772	0.484311	3.45295	18.0776	0.368478	0.349079	0.0630048	0.219438	90.5322	0.0986145	0.0380607
240	-13296	-13121.3	-174.765	0.255528	0.255528	0.0496367	0.142409	0.00237948	0.0707104	0.513	3.41391	15.7816	0.350988	0.366149	0.0602314	0.222631	94.8715	0.192045	0.142409
250	-13305.9	-13131	-174.962	0.254359	0.254359	0.0457325	0.135506	0.00232115	0.0698552	0.510588	3.41724	15.5406	0.348625	0.363684	0.0598259	0.227865	96.1969	0.181239	0.135506
260	-13299.6	-13124.9	-174.773	0.257549	0.257549	0.0489607	0.11207	0.00248242	0.0721934	0.517138	3.40819	15.9305	0.349733	0.368827	0.062331	0.219109	92.043	0.16103	0.11207
270	-13295.2	-13119.9	-175.294	0.254246	0.254246	0.0467447	0.0689696	0.0023156	0.0697734	0.510356	3.41756	16.8206	0.371569	0.353036	0.0596624	0.215732	88.2063	0.115714	0.0689696
280	-13298	-13123.9	-174.122	0.247506	0.247506	0.0525278	0.118277	0.00199754	0.0648947	0.496196	3.43691	16.7164	0.347259	0.357631	0.0609195	0.23419	86.8635	0.170804	0.118277
290	-13306.7	-13129.3	-177.431	0.267341	0.267341	0.0566293	0.0249606	0.00302029	0.0794684	0.536657	3.38085	16.2455	0.357977	0.368669	0.0581175	0.215236	94.004	0.0815899	0.0249606
300	-13308.7	-13131.5	-177.215	0.246405	0.246405	0.0383704	0.19795	0.00194842	0.0641062	0.493842	3.4401	17.4942	0.385582	0.348332	0.0627224	0.203363	97.7721	0.23632	0.19795
310	-13308.8	-13130.6	-178.208	0.254195	0.254195	0.0631134	0.116856	0.00231308	0.0697361	0.51025	3.4177	17.4632	0.374273	0.346443	0.0570442	0.22224	94.222	0.179969	0.116856
320	-13305	-13127.8	-177.187	0.259938	0.259938	0.0388273	0.166949	0.00260762	0.0739547	0.521979	3.40146	17.3676	0.357178	0.353365	0.0609757	0.228481	98.4258	0.205777	0.166949
330	-13305.6	-13127.3	-178.277	0.258573	0.258573	0.0362043	0.15838	0.00253564	0.0729476	0.51922	3.4053	18.3793	0.360322	0.354684	0.0669447	0.218049	99.4791	0.194585	0.15838
340	-13303.6	-13124.3	-179.35	0.251236	0.251236	0.0340789	0.0754685	0.00216985	0.0675838	0.504084	3.42616	17.8975	0.358399	0.361687	0.0657513	0.214162	99.1733	0.109547	0.0754685
350	-13302	-13123.8	-178.21	0.245883	0.245883	0.054635	0.0640765	0.00192541	0.0637334	0.492723	3.44162	18.3202	0.367324	0.361143	0.0637828	0.20775	98.9511	0.118711	0.0640765
360	-13305.2	-13123.8	-181.398	0.24576	0.24576	0.0598672	0.166908	0.00192	0.0636454	0.492458	3.44198	18.6725	0.360701	0.367456	0.0604933	0.21135	98.6975	0.226775	0.166908
370	-13305.4	-13128.7	-176.732	0.259609	0.259609	0.0426953	0.193571	0.00259017	0.0737119	0.521316	3.40238	16.1911	0.358286	0.370647	0.0611325	0.209934	98.2978	0.236266	0.193571
380	-13302.4	-13126.6	-175.794	0.257622	0.257622	0.0392832	0.136643	0.00248617	0.0722469	0.517286	3.40798	17.4231	0.363354	0.353538	0.058508	0.2246	92.1731	0.175926	0.136643
390	-13306.4	-13131.8	-174.571	0.283476	0.283476	0.039651	0.163317	0.00405084	0.0917188	0.56698	3.33725	16.0641	0.359839	0.36098	0.0620839	0.217097	92.1731	0.202967	0.163317
400	-13299.4	-13126.8	-172.622	0.268757	0.268757	0.0477078	0.147773	0.00310351	0.0805318	0.539409	3.37696	16.0641	0.361817	0.361148	0.0598367	0.217199	87.7714	0.195481	0.147773
410	-13299.7	-13126.9	-172.776	0.274704	0.274704	0.0462156	0.265716	0.00346809	0.0850237	0.550772	3.36074	14.5253	0.352579	0.359505	0.0634516	0.224464	81.3204	0.311932	0.265716
420	-13301.4	-13125	-176.39	0.255898	0.255898	0.0360344	0.358678	0.00239813	0.0709815	0.51376	3.41286	16.2663	0.366133	0.360277	0.0613831	0.212207	90.8306	0.394712	0.358678
430	-13305.5	-13132.4	-173.042	0.279488	0.279488	0.0441801	0.151604	0.00377927	0.0886662	0.559693	3.34786	15.1778	0.361454	0.359449	0.0551955	0.223902	85.3269	0.195784	0.151604
440	-13297.1	-13122.8	-174.242	0.25362	0.25362	0.0480241	0.128694	0.0022848	0.0693167	0.509059	3.41934	15.4711	0.361338	0.355162	0.062267	0.221232	89.1916	0.176718	0.128694
450	-13302.7	-13128.5	-174.215	0.265486	0.265486	0.0493367	0.152825	0.00291341	0.0780801	0.533027	3.38598	15.1439	0.359295	0.360528	0.06472	0.215457	89.1916	0.202162	0.152825
460	-13313.2	-13138.4	-174.754	0.260566	0.260566	0.0620621	0.0679061	0.00264118	0.0744193	0.523244	3.3997	14.7258	0.337514	0.378508	0.0630029	0.220975	92.3105	0.129968	0.0679061
470	-13300.9	-13126.7	-174.235	0.257562	0.257562	0.0405742	0.148129	0.00248309	0.0722029	0.517164	3.40815	15.673	0.358342	0.35616	0.0653623	0.220136	90.4726	0.188703	0.148129
480	-13304.8	-13129.3	-175.462	0.270495	0.270495	0.051393	0.165845	0.00320753	0.0818402	0.542762	3.37219	14.3388	0.343536	0.371524	0.0553072	0.229633	94.1515	0.217238	0.165845
490	-13298.5	-13124.7	-173.807	0.255762	0.255762	0.0584594	0.0575967	0.00239123	0.0708814	0.51348	3.41325	15.4228	0.339331	0.369138	0.0633724	0.228158	83.4588	0.116056	0.0575967
500	-13300.2	-13123.4	-176.804	0.248016	0.248016	0.0617774	0.136658	0.00202059	0.0652611	0.497283	3.43543	15.7151	0.355636	0.359051	0.0608508	0.224463	93.6249	0.198435	0.136658
510	-13300.4	-13126.3	-174.063	0.269189	0.269189	0.0546658	0.114729	0.00312918	0.0808567	0.540245	3.37577	16.2192	0.359843	0.36594	0.0611464	0.213071	86.9148	0.169395	0.114729
520	-13302.7	-13129.3	-173.356	0.275893	0.275893	0.0487097	0.113367	0.00354395	0.0859269	0.553007	3.35752	15.3904	0.358078	0.364145	0.0628655	0.214912	87.4346	0.162077	0.113367
530	-13307.9	-13131.1	-176.721	0.24546	0.24546	0.0586203	0.162088	0.00190689	0.0634316	0.491814	3.44285	17.0873	0.363129	0.347214	0.0653637	0.224294	86.9539	0.220708	0.162088
540	-13305.3	-13129.1	-176.198	0.245697	0.245697	0.0335591	0.200098	0.00191726	0.0636008	0.492324	3.44216	16.9384	0.354642	0.362181	0.0568652	0.226313	95.2222	0.233658	0.200098
550	-13307.9	-13130.1	-177.817	0.229836	0.229836	0.0350355	0.255627	0.0013013	0.0525651	0.456991	3.48914	19.2962	0.362501	0.354652	0.0592838	0.223564	91.0301	0.290662	0.255627
560	-13302.8	-13127.4	-175.36	0.261179	0.261179	0.0460548	0.177563	0.00267422	0.0748738	0.524475	3.39798	18.8652	0.365171	0.356695	0.0623951	0.215739	92.5392	0.223618	0.177563
570	-13301.6	-13124.3	-177.332	0.277543	0.277543	0.0384398	0.374056	0.00365084	0.0871826	0.556089	3.35308	15.9917	0.365288	0.356809	0.0620939	0.215809	88.626	0.412495	0.374056
580	-13299.5	-13123.8	-175.618	0.26332	0.26332	0.0459403	0.125001	0.00279154	0.0764643	0.528747	3.392	16.1127	0.34735	0.363507	0.0657023	0.223441	92.5348	0.170941	0.125001
590	-13300	-13122.8	-177.167	0.244867	0.244867	0.0483747	0.0846758	0.00188111	0.0630091	0.490536	3.44457	18.2865	0.369883	0.360629	0.0598016	0.209686	94.7852	0.133051	0.0846758
600	-13305.8	-13129.1	-176.689	0.267353	0.267353	0.0457774	0.107667	0.00302098	0.0794773	0.53668	3.38082	17.5168	0.355397	0.354758	0.0649186	0.224927	97.6335	0.153444	0.107667
610	-13304.5	-13126.8	-177.728	0.232414	0.232414	0.0532498	0.102476	0.00139093	0.0543175	0.462904	3.48139	17.6884	0.36928	0.349975	0.0613581	0.219387	97.2041	0.155726	0.102476
620	-13299.8	-13123.1	-176.749	0.254984	0.254984	0.0411977	0.194215	0.0023522	0.0703118	0.511878	3.41546	17.6795	0.362958	0.358752	0.0626594	0.215631	97.7654	0.235413	0.194215
630	-13308.5	-13132.1	-176.4	0.252411	0.252411	0.0502927	0.109233	0.00222601	0.0684363	0.506542	3.4228	16.5232	0.36949	0.348258	0.061145	0.221107	97.834	0.159525	0.109233
640	-13307.3	-13130.6	-176.741	0.267013	0.267013	0.0327433	0.217473	0.00300125	0.0792229	0.536018	3.38176	15.8977	0.365708	0.351614	0.0612372	0.221441	95.8432	0.250216	0.217473
650	-13312.8	-13136.1	-176.762	0.273752	0.273752	0.0336391	0.259259	0.00340808	0.0843019	0.548973	3.36332	15.5388	0.355903	0.354377	0.0641702	0.22555	94.7109	0.292898	0.259259
660	-13299.7	-13123.5	-176.22	0.25213	0.25213	0.0364193	0.126979	0.00221252	0.0682325	0.505956	3.4236	17.6773	0.363408	0.353154	0.0586673	0.224771	94.1082	0.163398	0.126979
670	-13301.6	-13123.5	-178.035	0.25228	0.25228	0.0423264	0.261665	0.00221971	0.0683412	0.506269	3.42317	17.1511	0.365297	0.35499	0.0626335	0.21708	99.2838	0.303992	0.261665
680	-13298	-13121.4	-176.589	0.269944	0.269944	0.0301015	0.164485	0.00317435	0.0814253	0.541702	3.3737	15.8541	0.360183	0.357016	0.0587462	0.224054	94.881	0.194586	0.164485
690	-13307.4	-13131.4	-176.007	0.240723	0.240723	0.0362435	0.184041	0.00170724	0.0600771	0.48151	3.45671	17.1139	0.348746	0.367802	0.0590437	0.224409	99.465	0.220284	0.184041
700	-13306.3	-13130.7	-175.611	0.272492	0.272492	0.0503159	0.166016	0.00332961	0.0833479	0.546581	3.36674	15.4999	0.3343	0.365576	0.0648025	0.235321	97.5458	0.216332	0.166016
710	-13304.2	-13128	-176.163	0.242052	0.242052	0.0566564	0.064464	0.00176182	0.0610134	0.484423	3.4528	17.2436	0.352064	0.358925	0.0613861	0.227624	91.8818	0.12112	0.064464
720	-13299.4	-13123.2	-176.232	0.247463	0.247463	0.0472897	0.172038	0.00199561	0.0648639	0.496104	3.43704	16.7468	0.355731	0.357708	0.0597093	0.226852	97.668	0.219328	0.172038
730	-13305.4	-13128.1	-177.374	0.269594	0.269594	0.0356752	0.263835	0.00315335	0.0811615	0.541027	3.37466	17.6077	0.346945	0.373081	0.0587256	0.221249	96.2423	0.299511	0.263835
740	-13303.6	-13122.9	-180.704	0.253292	0.253292	0.0582287	0.254784	0.00226873	0.0690773	0.508376	3.42028	18.0042	0.362192	0.366375	0.0576096	0.213823	98.7772	0.313012	0.254784
750	-13299.2	-13123.1	-176.055	0.245399	0.245399	0.0457566	0.127618	0.00190421	0.0633878	0.491682	3.44303	17.0328	0.35011	0.370106	0.0636001	0.216184	96.3432	0.173374	0.127618
760	-13305.2	-13127.4	-177.811	0.254149	0.254149	0.0395011	0.164199	0.0023108	0.0697023	0.510154	3.41783	16.3249	0.350753	0.355212	0.0637705	0.230264	99.7463	0.2037	0.164199
770	-13304.6	-13126.4	-178.191	0.24662	0.24662	0.0431431	0.0609734	0.00195795	0.0642599	0.494303	3.43948	16.2709	0.369259	0.353886	0.0608733	0.215981	98.1819	0.104116	0.0609734
780	-13307.1	-13130.4	-176.64	0.24708	0.24708	0.0427717	0.0964792	0.00197846	0.0645896	0.495288	3.43814	15.6328	0.366522	0.350716	0.0640087	0.218754	94.4588	0.139251	0.0964792
790	-13305.5	-13126.2	-179.356	0.260823	0.260823	0.0496098	0.305639	0.00265502	0.0746101	0.523761	3.39897	16.7153	0.377333	0.347018	0.0592017	0.216447	94.9035	0.355249	0.305639
800	-13303.6	-13126.8	-176.743	0.25566	0.25566	0.036382	0.0952124	0.00238609	0.0708066	0.51327	3.41354	17.1771	0.367689	0.348767	0.0660062	0.217538	94.0964	0.131594	0.0952124
810	-13302	-13127	-174.981	0.25779	0.25779	0.051998	0.0527006	0.00249489	0.0723709	0.517629	3.40751	15.9785	0.353442	0.360404	0.0592191	0.226935	85.0507	0.104699	0.0527006
820	-13305.6	-13128.9	-176.723	0.252502	0.252502	0.0586703	0.145721	0.00223044	0.068503	0.506733	3.42253	16.9162	0.352769	0.359719	0.0610089	0.226503	94.9692	0.204391	0.145721
830	-13300.7	-13124.9	-175.819	0.265253	0.265253	0.0677189	0.0863643	0.00290012	0.0779056	0.532568	3.38663	15.8954	0.350379	0.361047	0.0612342	0.22734	89.6834	0.154083	0.0863643
840	-13295.9	-13118.7	-177.209	0.255789	0.255789	0.0595549	0.11466	0.0023926	0.0709012	0.513535	3.41317	16.1409	0.343494	0.364874	0.0618832	0.229749	99.4483	0.174215	0.11466
850	-13299	-13122.9	-176.069	0.253425	0.253425	0.0499559	0.0794136	0.00227525	0.0691744	0.508653	3.4199	16.5867	0.350861	0.366177	0.0610097	0.221953	95.2783	0.129369	0.0794136
860	-13302.5	-13126.6	-175.914	0.254673	0.254673	0.035021	0.136689	0.00233672	0.0700846	0.511237	3.41634	18.0141	0.351634	0.364488	0.0614358	0.222442	91.3287	0.17171	0.136689
870	-13300.7	-13122.3	-178.404	0.261097	0.261097	0.0559693	0.166313	0.00266979	0.074813	0.524311	3.39821	18.0435	0.355252	0.360457	0.0620679	0.222223	95.1719	0.222282	0.166313
880	-13302.3	-13125.6	-176.688	0.270248	0.270248	0.0400222	0.113978	0.00319262	0.081654	0.542287	3.37287	15.9067	0.35547	0.357784	0.0661705	0.220575	99.8877	0.154	0.113978
890	-13308.9	-13131.8	-177.064	0.252394	0.252394	0.0402653	0.0956928	0.00222522	0.0684243	0.506507	3.42284	18.6046	0.374308	0.348749	0.0668277	0.210115	95.249	0.135958	0.0956928
900	-13305.5	-13128.5	-177.011	0.258117	0.258117	0.033951	0.287254	0.00251185	0.0726115	0.518294	3.40658	15.417	0.356454	0.3658	0.0674697	0.210276	92.7514	0.321205	0.287254
910	-13313.1	-13131.2	-181.852	0.265332	0.265332	0.0429242	0.603159	0.0029046	0.0779644	0.532722	3.38641	15.174	0.351168	0.35496	0.0653687	0.228503	98.8657	0.646083	0.603159
920	-13302.4	-13128.6	-173.797	0.246174	0.246174	0.0648465	0.0516497	0.00193821	0.063941	0.493347	3.44077	16.8894	0.36062	0.357538	0.0610777	0.220765	82.4802	0.116496	0.0516497
930	-13308.8	-13133.3	-175.569	0.242356	0.242356	0.0596051	0.039267	0.00177443	0.0612276	0.485085	3.45191	16.4623	0.344082	0.376642	0.0605216	0.218755	84.1982	0.0988721	0.039267
940	-13303.3	-13127.6	-175.633	0.262815	0.262815	0.0491783	0.117298	0.00276359	0.0760885	0.527743	3.3934	16.6842	0.34183	0.376302	0.0604671	0.221401	97.2823	0.166476	0.117298
950	-13308.2	-13134.7	-173.447	0.268353	0.268353	0.0489492	0.11572	0.0030796	0.0802278	0.538625	3.37807	14.6368	0.341339	0.375762	0.0603803	0.222518	88.7302	0.164669	0.11572
960	-13313.4	-13139.8	-173.586	0.276995	0.276995	0.0416613	0.244938	0.00361511	0.086765	0.555068	3.35455	13.5224	0.321084	0.375132	0.0626546	0.24113	88.2434	0.286599	0.244938
970	-13303.7	-13129.1	-174.654	0.274865	0.274865	0.0237945	0.264524	0.00347833	0.0851463	0.551076	3.3603	14.2962	0.347706	0.362677	0.0608958	0.228721	80.45	0.288319	0.264524
980	-13297.7	-13126.5	-171.147	0.268671	0.268671	0.0419379	0.217284	0.00309844	0.0804674	0.539243	3.37719	13.8762	0.361029	0.355269	0.0596519	0.22405	78.835	0.259222	0.217284
990	-13302.7	-13130.7	-172.03	0.277412	0.277412	0.0552862	0.230945	0.0036423	0.087083	0.555846	3.35343	15.6561	0.3629	0.351839	0.0599609	0.225301	81.0728	0.286231	0.230945
1000	-13303.6	-13129.5	-174.095	0.269419	0.269419	0.0539662	0.12232	0.00314286	0.0810294	0.540688	3.37514	15.1785	0.341836	0.367392	0.0634642	0.227308	88.5088	0.176286	0.12232
1010	-13303.1	-13127.8	-175.347	0.270397	0.270397	0.0501672	0.0845036	0.0032016	0.0817663	0.542573	3.37246	15.0156	0.346703	0.367245	0.0565952	0.229457	93.6051	0.134671	0.0845036
1020	-13301.5	-13126.5	-174.917	0.238637	0.238637	0.065897	0.0554488	0.00162382	0.0586157	0.476903	3.46286	16.4045	0.362919	0.35547	0.0595098	0.222101	85.7407	0.121346	0.0554488
1030	-13300.2	-13125.1	-175.125	0.253061	0.253061	0.0574799	0.144476	0.00225751	0.0689095	0.507897	3.42094	16.4518	0.364222	0.353156	0.0597234	0.222898	94.2004	0.201956	0.144476
1040	-13301.1	-13126.9	-174.265	0.267538	0.267538	0.0401854	0.18399	0.00303181	0.0796165	0.537042	3.38031	15.5737	0.340833	0.370888	0.062722	0.225557	89.5434	0.224176	0.18399
1050	-13302.5	-13128.6	-173.96	0.259177	0.259177	0.0516007	0.163641	0.00256731	0.0733925	0.520442	3.4036	15.88	0.342034	0.373169	0.0619643	0.222833	85.5607	0.215241	0.163641
1060	-13301.1	-13124.2	-176.872	0.259111	0.259111	0.042694	0.26098	0.00256384	0.0733439	0.520309	3.40378	16.1877	0.36185	0.361561	0.0601784	0.21641	93.9078	0.303674	0.26098
1070	-13299.6	-13123.7	-175.951	0.243528	0.243528	0.0450504	0.152765	0.00182373	0.0620576	0.487637	3.44848	17.9888	0.369918	0.34867	0.0586817	0.22273	96.4536	0.197815	0.152765
1080	-13298.3	-13121.2	-177.15	0.256023	0.256023	0.045166	0.0710854	0.00240442	0.0710727	0.514016	3.41251	18.7981	0.365359	0.357985	0.06441	0.212246	94.8155	0.116251	0.0710854
1090	-13301.4	-13124.4	-176.943	0.252795	0.252795	0.0452498	0.149956	0.00224459	0.0687158	0.507343	3.4217	17.198	0.360947	0.369757	0.0599661	0.20933	94.8778	0.195205	0.149956
1100	-13305.8	-13129.6	-176.205	0.270736	0.270736	0.0391037	0.12864	0.0032221	0.0820217	0.543224	3.37153	15.018	0.349237	0.375947	0.0578685	0.216947	93.2701	0.167744	0.12864
1110	-13297.2	-13119.1	-178.118	0.242849	0.242849	0.0318833	0.141372	0.00179507	0.0615764	0.48616	3.45047	16.9969	0.356339	0.359476	0.0628257	0.221359	96.7478	0.173256	0.141372
1120	-13305.8	-13127.1	-178.754	0.241399	0.241399	0.0534679	0.180553	0.00173487	0.0605529	0.482994	3.45472	17.7634	0.353267	0.372845	0.0627069	0.211181	97.8079	0.234021	0.180553
1130	-13299.6	-13119.2	-180.415	0.249647	0.249647	0.0216351	0.292152	0.00209534	0.0664351	0.50074	3.43073	16.4775	0.345019	0.368009	0.0608028	0.226168	98.8184	0.313787	0.292152
1140	-13302.2	-13124.8	-177.432	0.241893	0.241893	0.0370106	0.116965	0.00175523	0.0609011	0.484075	3.45327	18.7423	0.361325	0.360548	0.0565448	0.221583	97.0151	0.153976	0.116965
1150	-13309.5	-13131.9	-177.536	0.244139	0.244139	0.0376485	0.186977	0.00184978	0.0624914	0.488963	3.4467	18.1019	0.359293	0.359337	0.0610337	0.220336	95.0587	0.224625	0.186977
1160	-13306	-13127.4	-178.59	0.263606	0.263606	0.0277237	0.186862	0.00280745	0.0766773	0.529315	3.3912	16.3881	0.354397	0.364652	0.0613367	0.219614	97.4152	0.214586	0.186862
1170	-13304.7	-13127.4	-177.351	0.259923	0.259923	0.0391445	0.196849	0.00260685	0.0739441	0.52195	3.4015	17.1898	0.351391	0.366666	0.0649199	0.217023	95.8156	0.235994	0.196849
1180	-13300.2	-13120.9	-179.361	0.245976	0.245976	0.0552523	0.148645	0.00192947	0.0637994	0.492922	3.44135	17.6784	0.351391	0.366666	0.0649199	0.217023	99.1849	0.203898	0.148645
1190	-13299.9	-13121.6	-178.304	0.258366	0.258366	0.0356903	0.0772608	0.00252479	0.0727946	0.518799	3.40588	16.5877	0.354756	0.373782	0.0569219	0.214541	98.4682	0.112951	0.0772608
1200	-13297.7	-13120.7	-177.004	0.258324	0.258324	0.0510719	0.0926108	0.00252264	0.0727641	0.518715	3.406	16.0085	0.352652	0.371566	0.0603701	0.215412	98.3386	0.143683	0.0926108
1210	-13303.8	-13127.5	-176.323	0.247526	0.247526	0.0408052	0.137008	0.00199846	0.0649093	0.496239	3.43685	15.9169	0.363886	0.351861	0.0619782	0.222274	98.2768	0.177813	0.137008
1220	-13310	-13135.2	-174.729	0.28031	0.28031	0.0392242	0.160578	0.00383431	0.089294	0.561205	3.34567	15.335	0.365462	0.353385	0.0579151	0.223237	91.0409	0.199802	0.160578
1230	-13303.8	-13127.4	-176.373	0.265596	0.265596	0.0335552	0.109621	0.00291963	0.0781616	0.533241	3.38568	16.7243	0.364606	0.349175	0.0633255	0.222894	86.7918	0.143177	0.109621
1240	-13302.3	-13127	-175.263	0.260415	0.260415	0.0431182	0.187532	0.0026331	0.0743078	0.52294	3.40012	16.2004	0.360693	0.351325	0.0637154	0.224267	97.3192	0.23065	0.187532
1250	-13301.4	-13124.4	-177.016	0.254827	0.254827	0.0347173	0.249002	0.00234441	0.0701975	0.511556	3.4159	16.107	0.360693	0.351325	0.0637154	0.224267	91.9948	0.28372	0.249002
1260	-13300.9	-13123.1	-177.749	0.251055	0.251055	0.0312918	0.212106	0.00216129	0.0674529	0.503705	3.42668	17.0296	0.368421	0.351028	0.0629849	0.217566	97.534	0.243398	0.212106
1270	-13299.3	-13121.3	-178.018	0.256991	0.256991	0.0427962	0.213552	0.00245373	0.0717833	0.515999	3.40976	18.2305	0.367919	0.349968	0.0648435	0.21727	98.6748	0.256348	0.213552
1280	-13305	-13126.8	-178.196	0.264638	0.264638	0.043808	0.179173	0.0028653	0.0774465	0.531356	3.38833	17.5399	0.351627	0.370448	0.0595457	0.218379	95.712	0.222981	0.179173
1290	-13304.9	-13125.8	-179.115	0.252933	0.252933	0.0532061	0.116164	0.00225128	0.0688161	0.50763	3.4213	16.6719	0.343887	0.358929	0.0631631	0.234021	98.5535	0.16937	0.116164
1300	-13305.1	-13127.6	-177.499	0.235959	0.235959	0.0437898	0.0685847	0.00152068	0.0567542	0.470925	3.4708	17.6312	0.36192	0.361889	0.0631003	0.21309	99.807	0.112374	0.0685847
1310	-13301.5	-13123.9	-177.551	0.252536	0.252536	0.0434183	0.123351	0.00223208	0.0685277	0.506804	3.42244	17.3661	0.36192	0.361889	0.0631003	0.21309	98.635	0.16677	0.123351
1320	-13300.9	-13121.7	-179.205	0.244777	0.244777	0.0498491	0.0397582	0.00187722	0.062945	0.490342	3.44484	16.9692	0.344217	0.361634	0.0630557	0.231094	98.5057	0.0896073	0.0397582
