Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
100	-130.39	0	-130.39	0.132758	0.132758	0.0864812	2.21509	1.60234e-05	0.00592666	0.189441	3.80462	0.285425	0.544261	0.0138414	0.260307	0.18159	57.9102	2.30158	2.21509
110	-131.372	0	-131.372	1.43998	1.43998	0.0700317	1.30091	0.2159	0.578252	1.04669	2.15915	0.311139	0.866775	0.00446247	0.0404284	0.0883342	59.0606	1.37094	1.30091
120	-127.004	0	-127.004	1.291	1.291	0.0700317	2.63894	0.191158	0.549619	1.03536	2.22386	0.392896	0.746415	0.0169469	0.188088	0.0485499	59.1505	2.70898	2.63894
130	-130.953	0	-130.953	2.73224	2.73224	0.0564457	3.06593	0.367425	0.715535	1.08083	1.83621	0.475874	0.025801	0.347315	0.113629	0.513256	60.26	3.12238	3.06593
140	-127.867	0	-127.867	1.83271	1.83271	0.0748419	3.09096	0.272452	0.635957	1.06518	2.02641	0.518938	0.0180526	0.186348	0.01877	0.776829	60.1326	3.1658	3.09096
150	-125.195	0	-125.195	9.44135	9.44135	0.0748419	2.99144	0.62187	0.866403	1.07349	1.43824	0.223273	0.199711	0.660643	0.0449973	0.094648	60.5191	3.06628	2.99144
160	-123.487	0	-123.487	19.1629	19.1629	0.0311335	4.61754	0.726399	0.911703	1.05857	1.30333	0.139221	0.0250533	0.39727	0.391783	0.185893	60.8966	4.64867	4.61754
170	-122.786	0	-122.786	56.5198	56.5198	0.0612988	3.93059	0.836352	0.951909	1.03799	1.17375	0.288145	0.329568	0.0871342	0.408661	0.174637	59.9192	3.99189	3.93059
180	-123.755	0	-123.755	10.0491	10.0491	0.0612988	5.59747	0.632281	0.871263	1.07224	1.42422	0.482536	0.463316	0.229912	0.00320958	0.303563	58.7473	5.65877	5.59747
190	-123.77	0	-123.77	10.665	10.665	0.103619	5.23806	0.641984	0.875719	1.07102	1.41128	0.799883	0.294875	0.204553	0.288758	0.211815	57.739	5.34168	5.23806
200	-128.001	0	-128.001	20.5503	20.5503	0.103619	4.09127	0.735183	0.915178	1.0571	1.29254	0.569186	0.0877296	0.614522	0.259034	0.0387142	58.7377	4.19489	4.09127
210	-135.39	0	-135.39	5.24454	5.24454	0.0518753	4.12531	0.511928	0.809593	1.08285	1.59563	0.481244	0.1355	0.66602	0.173121	0.0253589	57.4325	4.17719	4.12531
220	-127.032	0	-127.032	8.88072	8.88072	0.0518753	2.93465	0.611421	0.861441	1.07468	1.45245	0.434826	0.416896	0.0135249	0.516897	0.0526826	57.7726	2.98652	2.93465
230	-130.041	0	-130.041	4.88698	4.88698	0.0518753	4.08816	0.497315	0.801201	1.08349	1.61799	0.720611	0.0198602	0.140901	0.283409	0.55583	58.114	4.14004	4.08816
240	-127.786	0	-127.786	2.15643	2.15643	0.0518753	2.89037	0.311259	0.67068	1.07345	1.94461	0.768575	0.151713	0.119935	0.600606	0.127747	58.2128	2.94224	2.89037
250	-126.405	0	-126.405	1.85005	1.85005	0.0518753	3.53495	0.274693	0.638058	1.06574	2.02151	0.212166	0.00608779	0.0193097	0.00216806	0.972434	59.2168	3.58683	3.53495
260	-136.254	0	-136.254	11.2365	11.2365	0.0654949	4.23406	0.650322	0.879493	1.06994	1.40025	0.091772	0.131701	0.215941	0.00733517	0.645023	58.9963	4.29956	4.23406
270	-124.283	0	-124.283	24.1298	24.1298	0.0654949	4.13855	0.754397	0.922612	1.05376	1.26923	0.166215	0.00746052	0.0386559	0.00284343	0.95104	59.062	4.20404	4.13855
280	-119.493	0	-119.493	9.84934	9.84934	0.0485168	4.37278	0.628956	0.86972	1.07264	1.42868	0.066732	0.217618	0.53085	0.072971	0.178561	57.492	4.42129	4.37278
290	-115.888	0	-115.888	4.69594	4.69594	0.049783	3.39865	0.488937	0.79629	1.08379	1.63098	0.0581225	0.314088	0.143118	0.288876	0.253917	55.8871	3.44843	3.39865
300	-115.736	0	-115.736	7.41438	7.41438	0.0438148	4.29893	0.57926	0.845623	1.07799	1.49713	0.091331	0.549899	0.025781	0.259301	0.165019	56.98	4.34275	4.29893
310	-123.99	0	-123.99	51.3618	51.3618	0.0373394	6.47104	0.82863	0.949308	1.03958	1.18248	0.162595	0.16022	0.00742292	0.337932	0.494425	57.374	6.50838	6.47104
320	-113.056	0	-113.056	25.9331	25.9331	0.0868194	6.1491	0.762599	0.925718	1.0523	1.25939	0.0942194	0.113387	0.525462	0.262458	0.098693	56.6557	6.23592	6.1491
330	-115.52	0	-115.52	32.9619	32.9619	0.122505	5.25151	0.7881	0.935121	1.04757	1.22921	0.130237	0.0448576	0.672661	0.0635922	0.218889	55.9531	5.37401	5.25151
340	-127.994	0	-127.994	59.1443	59.1443	0.011045	6.50133	0.839897	0.953092	1.03725	1.16976	0.105904	0.291436	0.0780425	0.304289	0.326233	55.4359	6.51237	6.50133
350	-112.103	0	-112.103	46.5516	46.5516	0.0953511	5.72392	0.820334	0.946478	1.04126	1.19193	0.131674	0.610476	0.148057	0.150747	0.0907205	55.6118	5.81927	5.72392
360	-129.034	0	-129.034	30.393	30.393	0.0597722	5.20863	0.779773	0.932092	1.04914	1.23899	0.083158	0.0193813	0.664907	0.222668	0.0930438	56.617	5.26841	5.20863
370	-125.591	0	-125.591	31.2455	31.2455	0.0597722	5.94679	0.782646	0.933142	1.0486	1.23561	0.405579	0.000938766	0.556177	0.416197	0.0266876	55.9323	6.00656	5.94679
380	-122.347	0	-122.347	1.96435	1.96435	0.0439937	5.63557	0.288981	0.651168	1.06907	1.99078	0.22389	0.000244455	0.650582	0.347513	0.0016604	55.044	5.67956	5.63557
390	-117.305	0	-117.305	12.7665	12.7665	0.0439937	4.65425	0.67002	0.888211	1.06725	1.37452	0.24325	0.0782869	0.220944	0.574739	0.12603	54.3489	4.69824	4.65425
400	-126.795	0	-126.795	14.0767	14.0767	0.0439937	5.19098	0.684442	0.894422	1.06516	1.35597	0.227065	0.371103	0.408998	0.141891	0.0780077	54.6628	5.23497	5.19098
410	-132.434	0	-132.434	24.353	24.353	0.0631913	4.77722	0.75546	0.923017	1.05358	1.26795	0.496761	0.73589	0.0161076	0.036106	0.211896	54.7887	4.84041	4.77722
420	-119.906	0	-119.906	83.4122	83.4122	0.0352865	5.2062	0.864457	0.961109	1.03204	1.14239	0.474461	0.521051	0.050595	0.147523	0.280831	53.6098	5.24149	5.2062
430	-121.405	0	-121.405	45.8153	45.8153	0.111416	5.279	0.818954	0.946003	1.04154	1.1935	0.962096	0.76575	0.00833337	0.206734	0.0191822	53.1869	5.39041	5.279
440	-120.056	0	-120.056	1.93603	1.93603	0.0638494	4.51417	0.285518	0.648035	1.0683	1.99814	3.34865	0.415595	0.00219297	0.027332	0.55488	53.5431	4.57802	4.51417
450	-112.443	0	-112.443	1.81533	1.81533	0.0527878	5.49275	0.270187	0.63382	1.0646	2.03139	1.69568	0.338532	0.000808353	0.558156	0.102503	53.1834	5.54554	5.49275
460	-132.266	0	-132.266	0.192403	0.192403	0.0527878	7.19492	0.000404424	0.0295107	0.36354	3.60654	0.743747	0.266782	0.000626424	0.390884	0.341708	52.9566	7.24771	7.19492
470	-124.651	0	-124.651	0.820729	0.820729	0.060505	7.02203	0.0999613	0.415348	0.962537	2.52215	0.392031	0.0910729	0.00323412	0.878865	0.0268278	53.813	7.08254	7.02203
480	-119.746	0	-119.746	0.582696	0.582696	0.096791	6.38809	0.0495598	0.302516	0.872227	2.7757	0.369369	0.190663	0.00427528	0.720448	0.0846145	53.8539	6.48488	6.38809
490	-120.772	0	-120.772	5.17954	5.17954	0.0404062	7.60604	0.509368	0.808139	1.08298	1.59952	0.677025	0.401974	0.0370677	0.0456842	0.515274	54.6458	7.64645	7.60604
500	-120.534	0	-120.534	2.51652	2.51652	0.0689955	7.88169	0.348017	0.700677	1.07881	1.87249	0.77868	0.282473	0.000627026	0.00193582	0.714964	53.4928	7.95068	7.88169
510	-124.554	0	-124.554	8.44777	8.44777	0.114804	7.48102	0.602717	0.857242	1.07564	1.46441	0.561227	0.260839	0.00686577	0.00648553	0.725809	51.4559	7.59582	7.48102
520	-117.518	0	-117.518	5.53112	5.53112	0.113861	8.59985	0.522746	0.815667	1.08228	1.57931	1.86931	0.370892	0.0288354	0.000951084	0.599321	50.9533	8.71371	8.59985
530	-123.865	0	-123.865	6.23069	6.23069	0.0448177	8.45984	0.546349	0.828531	1.08074	1.54438	1.00717	0.0589022	0.000754707	0.000167143	0.940176	51.5053	8.50466	8.45984
540	-121.788	0	-121.788	39.5207	39.5207	0.0296114	8.27281	0.80567	0.941383	1.04418	1.20877	3.30454	0.87389	0.000650026	0.00624781	0.119212	51.2176	8.30242	8.27281
550	-123.762	0	-123.762	46.0537	46.0537	0.140551	6.43568	0.819405	0.946158	1.04145	1.19299	4.65252	0.588201	0.000153864	0.00225274	0.409392	51.7037	6.57623	6.43568
560	-130.986	0	-130.986	127.01	127.01	0.0527527	5.34777	0.889573	0.968986	1.02652	1.11492	2.55206	0.631719	0.000263914	0.103964	0.264053	51.531	5.40053	5.34777
570	-125.437	0	-125.437	5.45542	5.45542	0.0430828	4.02053	0.519959	0.814114	1.08243	1.58349	6.75475	0.159654	0.410205	0.0121934	0.417948	51.7051	4.06361	4.02053
580	-128.375	0	-128.375	4.70451	4.70451	0.0786949	3.66638	0.489322	0.796518	1.08378	1.63038	8.12517	0.119578	0.229797	0.0130127	0.637612	52.5265	3.74507	3.66638
590	-134.261	0	-134.261	6.51579	6.51579	0.0517092	2.40516	0.554993	0.833112	1.08008	1.53181	3.65713	0.232136	0.296174	0.0126818	0.459008	50.7359	2.45687	2.40516
600	-147.438	0	-147.438	21.7071	21.7071	0.0895383	1.54546	0.741885	0.917797	1.05595	1.28437	1.2978	0.183358	0.733786	0.00419	0.0786661	51.7893	1.635	1.54546
610	-144.498	0	-144.498	39.9919	39.9919	0.0216481	1.66003	0.806768	0.941769	1.04396	1.2075	0.806251	0.291198	0.60179	0.000832583	0.10618	50.3692	1.68167	1.66003
620	-140.381	0	-140.381	3.47117	3.47117	0.0556406	0.918071	0.42272	0.754676	1.08403	1.73858	0.369018	0.250811	0.731617	0.00127394	0.0162981	50.3301	0.973712	0.918071
630	-145.257	0	-145.257	6.5434	6.5434	0.0556406	1.33481	0.555803	0.833539	1.08002	1.53064	0.768247	0.0702231	0.706664	0.156	0.0671133	50.404	1.39046	1.33481
640	-138.082	0	-138.082	16.646	16.646	0.0943053	1.46326	0.707905	0.904227	1.06157	1.3263	1.48184	0.00724532	0.968062	0.00420417	0.0204889	50.8029	1.55756	1.46326
650	-138.395	0	-138.395	11.1908	11.1908	0.0581158	1.3552	0.649678	0.879204	1.07002	1.40109	2.07084	0.0180722	0.123788	0.720234	0.137906	51.655	1.41331	1.3552
660	-131.717	0	-131.717	9.28224	9.28224	0.0581158	1.64954	0.618992	0.865045	1.07382	1.44214	1.44167	0.0135051	0.595154	0.31386	0.0774803	52.348	1.70765	1.64954
670	-124.08	0	-124.08	36.3118	36.3118	0.0614715	3.09371	0.797649	0.938546	1.04574	1.21806	2.05043	0.0419296	0.538908	0.374182	0.0449806	52.0685	3.15519	3.09371
680	-134.138	0	-134.138	59.7832	59.7832	0.0614715	3.33011	0.840726	0.953368	1.03708	1.16882	5.3402	0.054048	0.343063	0.536273	0.0666157	53.0059	3.39158	3.33011
690	-137.216	0	-137.216	138.371	138.371	0.0418026	2.02115	0.894104	0.970373	1.0255	1.11002	7.60577	0.0532494	0.118197	0.42294	0.405614	52.5228	2.06295	2.02115
700	-126.091	0	-126.091	25.0122	25.0122	0.0298134	3.19881	0.758517	0.924177	1.05303	1.26428	1.75608	0.631622	0.0974633	0.171193	0.0997215	51.5317	3.22863	3.19881
710	-135.823	0	-135.823	4.56859	4.56859	0.0758009	2.61209	0.483109	0.79283	1.08396	1.6401	0.633233	0.640751	0.0106742	0.336785	0.0117905	50.8679	2.68789	2.61209
720	-134.051	0	-134.051	2.51237	2.51237	0.0758009	1.53175	0.347626	0.700372	1.07877	1.87324	1.47516	0.813576	0.0521169	0.13361	0.000696724	51.3141	1.60755	1.53175
730	-135.928	0	-135.928	15.9511	15.9511	0.10838	2.03839	0.702089	0.901831	1.06248	1.3336	1.94132	0.676771	0.0231433	0.258454	0.0416314	52.9585	2.14677	2.03839
740	-124.841	0	-124.841	22.4374	22.4374	0.103621	2.24242	0.74586	0.919337	1.05526	1.27954	1.13954	0.308393	0.0165909	0.456593	0.218423	52.8008	2.34604	2.24242
750	-132.472	0	-132.472	8.85045	8.85045	0.0870016	1.25632	0.610831	0.861158	1.07475	1.45326	5.12134	0.777884	0.000622385	0.0233716	0.198122	53.411	1.34332	1.25632
760	-130.649	0	-130.649	3.12006	3.12006	0.138366	2.04972	0.398342	0.737966	1.08305	1.78064	1.72602	0.435797	0.000113987	0.293859	0.27023	56.0765	2.18808	2.04972
770	-133.595	0	-133.595	37.4833	37.4833	0.0489025	3.08778	0.800692	0.939627	1.04515	1.21453	0.703603	0.336623	4.76416e-05	0.30598	0.35735	56.286	3.13668	3.08778
780	-128.89	0	-128.89	19.8851	19.8851	0.0415813	3.86795	0.731081	0.913561	1.05779	1.29757	1.14015	0.333963	0.00028278	0.51025	0.155504	56.0162	3.90953	3.86795
790	-128.328	0	-128.328	7.85955	7.85955	0.0841282	2.51775	0.589873	0.850936	1.07696	1.48223	1.22188	0.987627	9.37267e-06	0.00374814	0.00861552	54.812	2.60188	2.51775
800	-131.197	0	-131.197	2.91168	2.91168	0.0459342	2.8681	0.382312	0.726518	1.08204	1.80913	0.747302	0.119899	0.000159467	0.17106	0.708881	55.608	2.91403	2.8681
810	-131.862	0	-131.862	1.71235	1.71235	0.0459342	2.3906	0.256342	0.620467	1.06079	2.0624	0.912306	0.334202	6.30099e-05	0.127529	0.538206	55.9445	2.43654	2.3906
820	-128.163	0	-128.163	6.55916	6.55916	0.0459342	3.07735	0.556264	0.833781	1.07998	1.52998	2.85099	0.276652	0.000165763	0.0270109	0.696172	56.2678	3.12329	3.07735
830	-130.182	0	-130.182	10.6489	10.6489	0.0695035	3.52957	0.64174	0.875608	1.07105	1.4116	5.22988	0.14709	0.00127894	0.689087	0.162545	56.2918	3.59907	3.52957
840	-130.558	0	-130.558	54.2591	54.2591	0.0368336	3.81043	0.8331	0.950817	1.03866	1.17742	3.61722	0.0621333	0.0144174	0.793362	0.130087	55.8936	3.84726	3.81043
850	-131.118	0	-131.118	42.445	42.445	0.0406782	3.4066	0.812197	0.943665	1.04289	1.20125	4.81644	0.0159704	0.603992	0.361851	0.018187	55.1182	3.44728	3.4066
860	-125.098	0	-125.098	38.1738	38.1738	0.0625123	4.45807	0.802422	0.940239	1.04481	1.21253	8.11068	0.0406275	0.238844	0.451361	0.269168	53.2027	4.52058	4.45807
870	-114.487	0	-114.487	20.9293	20.9293	0.0398559	4.37987	0.737437	0.916062	1.05671	1.28979	4.00404	0.318256	0.301834	0.218676	0.161234	53.0282	4.41972	4.37987
880	-122.541	0	-122.541	15.4482	15.4482	0.0624478	5.07092	0.697651	0.899987	1.06317	1.33919	1.74642	0.537726	0.131395	0.308029	0.0228496	53.7684	5.13337	5.07092
890	-130.842	0	-130.842	54.17	54.17	0.0512301	4.7272	0.832967	0.950773	1.03869	1.17757	3.28025	0.217789	0.574632	0.181505	0.0260736	54.4291	4.77843	4.7272
900	-122.978	0	-122.978	40.4307	40.4307	0.0512301	5.23403	0.807774	0.942122	1.04376	1.20634	3.14688	0.0760279	0.55701	0.36417	0.0027925	53.161	5.28526	5.23403
910	-135.061	0	-135.061	8.18075	8.18075	0.0621693	3.96917	0.597041	0.854472	1.07623	1.47225	9.66259	0.0478118	0.813006	0.0813101	0.0578724	53.5202	4.03134	3.96917
920	-149.96	0	-149.96	17.2249	17.2249	0.0621693	2.00834	0.712495	0.906103	1.06084	1.32056	7.92889	0.225582	0.292824	0.440425	0.0411693	52.0198	2.07051	2.00834
930	-134.282	0	-134.282	17.4009	17.4009	0.0814552	1.17148	0.713848	0.906654	1.06062	1.31887	12.3161	0.171999	0.500865	0.12864	0.198496	51.7658	1.25294	1.17148
940	-138.922	0	-138.922	6.66316	6.66316	0.0814552	1.27771	0.559268	0.835354	1.07974	1.52564	5.663	0.538924	0.111243	0.244668	0.105165	52.2864	1.35917	1.27771
950	-133.548	0	-133.548	18.7223	18.7223	0.0814552	1.57227	0.723419	0.910513	1.05907	1.307	5.51716	0.347234	0.0384862	0.586607	0.0276728	52.2637	1.65373	1.57227
960	-130.366	0	-130.366	9.09541	9.09541	0.0814552	1.95109	0.615526	0.8634	1.07422	1.44685	6.25996	0.698746	0.00524331	0.243308	0.0527028	52.4688	2.03255	1.95109
970	-136.002	0	-136.002	20.36	20.36	0.0545712	2.33232	0.734029	0.914724	1.05729	1.29395	1.77089	0.348313	0.00263038	0.59001	0.0590469	52.3554	2.3869	2.33232
980	-128.633	0	-128.633	30.8683	30.8683	0.0660379	3.60536	0.781388	0.932683	1.04884	1.23709	0.681354	0.331327	0.0102081	0.413916	0.244549	51.618	3.6714	3.60536
990	-131.154	0	-131.154	13.2255	13.2255	0.0781267	2.9298	0.675299	0.890502	1.0665	1.3677	1.02428	0.843868	0.00190227	0.0649478	0.0892823	52.3775	3.00793	2.9298
1000	-138.348	0	-138.348	2.23058	2.23058	0.0781267	2.25769	0.319329	0.677489	1.07482	1.92837	2.67382	0.454735	0.0116357	0.0968957	0.436734	52.3379	2.33581	2.25769
1010	-140.7	0	-140.7	1.96455	1.96455	0.0781267	2.10777	0.289006	0.651191	1.06908	1.99073	0.927676	0.169398	0.00378911	0.0215181	0.805295	51.7201	2.18589	2.10777
1020	-145.591	0	-145.591	2.79638	2.79638	0.0610736	3.24322	0.37287	0.719592	1.08131	1.82623	0.718233	0.0368384	0.0263876	0.022111	0.914663	51.924	3.30429	3.24322
1030	-123.892	0	-123.892	1.93022	1.93022	0.0610736	2.59195	0.2848	0.647382	1.06814	1.99968	0.837877	0.0682231	0.237505	0.623155	0.0711167	50.8779	2.65302	2.59195
1040	-132.588	0	-132.588	6.24618	6.24618	0.102385	2.02828	0.546831	0.828788	1.0807	1.54368	0.895601	0.253623	0.312654	0.296614	0.137109	51.4569	2.13067	2.02828
1050	-150.724	0	-150.724	39.8804	39.8804	0.0460593	1.2962	0.80651	0.941678	1.04401	1.2078	1.2362	0.710901	0.0157834	0.199694	0.0736214	51.9944	1.34226	1.2962
1060	-138.617	0	-138.617	15.4654	15.4654	0.0518114	1.84681	0.697806	0.900052	1.06315	1.33899	2.08528	0.115008	0.00619695	0.147027	0.731769	52.1237	1.89862	1.84681
1070	-133.732	0	-133.732	30.1111	30.1111	0.0518114	1.69223	0.778797	0.931735	1.04932	1.24014	11.4154	0.966262	0.000178425	0.0272007	0.00635852	51.7525	1.74404	1.69223
1080	-129.986	0	-129.986	54.8714	54.8714	0.062324	2.73235	0.834	0.95112	1.03848	1.1764	8.33196	0.931165	0.000713245	0.0516708	0.0164508	52.7123	2.79467	2.73235
1090	-121.404	0	-121.404	3.27602	3.27602	0.0509572	3.67745	0.409549	0.74575	1.08358	1.76113	5.79657	0.137636	0.00736721	0.847717	0.00727941	52.0954	3.7284	3.67745
1100	-126.634	0	-126.634	2.65041	2.65041	0.0397974	4.50894	0.360268	0.71013	1.08015	1.84946	1.86144	0.895862	0.00144659	0.030091	0.0726009	52.0513	4.54873	4.50894
1110	-127.481	0	-127.481	1.16899	1.16899	0.0397974	5.95501	0.169388	0.522253	1.02319	2.28517	2.39318	0.536533	0.0032973	0.402844	0.0573258	52.3353	5.99481	5.95501
1120	-128.62	0	-128.62	1.73377	1.73377	0.0397974	6.16357	0.259283	0.623347	1.06164	2.05573	2.69826	0.774927	0.00120844	0.180089	0.0437749	52.3545	6.20337	6.16357
1130	-123.213	0	-123.213	3.24445	3.24445	0.0397974	6.00232	0.407332	0.744224	1.08348	1.76496	2.29799	0.494061	0.000232403	0.505622	8.41541e-05	52.5317	6.04212	6.00232
1140	-118.009	0	-118.009	1.73011	1.73011	0.0518212	5.48176	0.258782	0.622858	1.0615	2.05686	4.27588	0.577032	0.0102828	0.411122	0.00156293	51.5364	5.53359	5.48176
1150	-123.186	0	-123.186	4.49423	4.49423	0.051193	5.66439	0.479611	0.790735	1.08405	1.6456	3.0251	0.902454	0.0165194	0.0808753	0.000151141	51.3451	5.71558	5.66439
1160	-118.542	0	-118.542	6.81774	6.81774	0.0477621	6.10472	0.563619	0.837618	1.07938	1.51938	4.70711	0.568491	0.0217522	0.408447	0.00131034	51.679	6.15249	6.10472
1170	-139.471	0	-139.471	38.4	38.4	0.0477621	4.35012	0.802979	0.940435	1.04471	1.21188	3.30448	0.836028	0.110333	0.0527862	0.000852555	51.2781	4.39788	4.35012
1180	-134.295	0	-134.295	19.5719	19.5719	0.0477621	1.45093	0.729081	0.912769	1.05813	1.30002	1.39812	0.493858	0.192808	0.14521	0.168124	50.1668	1.49869	1.45093
1190	-146.848	0	-146.848	94.4129	94.4129	0.0477621	1.61243	0.872382	0.963629	1.03032	1.13367	3.25467	0.435379	0.0123876	0.00863311	0.5436	50.3143	1.6602	1.61243
1200	-141.57	0	-141.57	27.7539	27.7539	0.0477621	2.15523	0.770089	0.928519	1.05094	1.25046	9.12255	0.127029	0.00360366	0.000276872	0.86909	50.0299	2.203	2.15523
1210	-150.438	0	-150.438	77.5974	77.5974	0.0735383	1.8079	0.859617	0.959554	1.03309	1.14774	13.9111	0.882792	0.00575546	0.000606605	0.110846	50.829	1.88144	1.8079
1220	-140.318	0	-140.318	66.2587	66.2587	0.0490403	1.97375	0.84845	0.955919	1.03546	1.16017	18.4939	0.922686	0.00157817	0.016084	0.0596517	50.9625	2.02279	1.97375
1230	-140.637	0	-140.637	15.763	15.763	0.107543	3.38397	0.700452	0.901152	1.06274	1.33566	8.41129	0.0733332	0.0201303	0.0177862	0.88875	50.7842	3.49152	3.38397
1240	-135.441	0	-135.441	16.7845	16.7845	0.0375599	3.79346	0.709024	0.904686	1.06139	1.3249	5.79607	0.0757918	0.156471	0.0248254	0.742912	50.0901	3.83102	3.79346
1250	-134.734	0	-134.734	30.3504	30.3504	0.0375599	1.65581	0.779626	0.932039	1.04917	1.23917	2.18698	0.320446	0.269867	0.00710749	0.40258	51.3233	1.69337	1.65581
1260	-138.628	0	-138.628	12.6102	12.6102	0.0459274	1.94575	0.668161	0.887401	1.06751	1.37693	6.4032	0.764157	0.182491	0.00245838	0.0508933	51.274	1.99168	1.94575
1270	-146.535	0	-146.535	4.36001	4.36001	0.0446474	2.81858	0.473109	0.786806	1.08419	1.65589	4.98362	0.76957	0.200578	0.00523713	0.0246154	52.1441	2.86322	2.81858
1280	-136.604	0	-136.604	2.68902	2.68902	0.0496834	2.58685	0.363675	0.712714	1.08048	1.84313	2.71437	0.115118	0.268799	0.012011	0.604072	51.8503	2.63654	2.58685
1290	-132.537	0	-132.537	4.66994	4.66994	0.039339	2.21278	0.487763	0.795596	1.08383	1.63281	1.50842	0.41726	0.370087	0.0231925	0.18946	53.206	2.25212	2.21278
1300	-123.035	0	-123.035	15.3505	15.3505	0.062803	3.1297	0.696765	0.899618	1.06331	1.34031	1.37935	0.0718785	0.541402	0.000419138	0.3863	53.3256	3.1925	3.1297
1310	-121.255	0	-121.255	26.6106	26.6106	0.062803	4.85593	0.765472	0.926796	1.05178	1.25595	0.907841	0.650603	0.324002	0.00023565	0.0251589	54.2505	4.91874	4.85593
1320	-123.105	0	-123.105	2.71343	2.71343	0.0597686	3.89245	0.365801	0.714316	1.08068	1.8392	1.01664	0.723059	0.232163	0.000748649	0.0440293	52.6759	3.95221	3.89245
1330	-122.496	0	-122.496	33.7968	33.7968	0.0307907	3.51523	0.790608	0.936026	1.04709	1.22627	1.47465	0.242963	0.726057	0.00694113	0.0240382	53.8778	3.54602	3.51523
1340	-133.68	0	-133.68	28.4895	28.4895	0.0833767	2.81296	0.772918	0.929569	1.05042	1.2471	1.31246	0.246058	0.683627	0.0276062	0.042709	53.5164	2.89633	2.81296
1350	-126.868	0	-126.868	10.1814	10.1814	0.067446	2.53465	0.634433	0.872257	1.07197	1.42134	0.935921	0.781992	0.079329	0.0261585	0.112521	52.8125	2.6021	2.53465
1360	-124.372	0	-124.372	18.4466	18.4466	0.0766448	3.04031	0.721503	0.909745	1.05938	1.30937	1.65204	0.0354549	0.950391	0.0016836	0.0124705	54.0102	3.11695	3.04031
1370	-118.472	0	-118.472	16.1365	16.1365	0.0644019	4.60519	0.703675	0.902486	1.06224	1.3316	2.53588	0.126026	0.617847	0.000605169	0.255522	54.8164	4.66959	4.60519
1380	-116.488	0	-116.488	8.67085	8.67085	0.0644019	3.13406	0.607275	0.859449	1.07514	1.45813	2.19531	0.210063	0.672468	0.00757139	0.109897	54.1556	3.19846	3.13406
1390	-120.54	0	-120.54	2.1629	2.1629	0.0644019	2.63974	0.311974	0.671288	1.07358	1.94316	1.72581	0.674393	0.152718	0.101384	0.0715049	53.0949	2.70415	2.63974
1400	-129.054	0	-129.054	8.7579	8.7579	0.0497171	2.60259	0.609011	0.860284	1.07495	1.45575	1.07982	0.895462	0.0517067	0.0489234	0.00390834	53.0031	2.65231	2.60259
1410	-129.202	0	-129.202	33.8213	33.8213	0.0814992	3.41124	0.79068	0.936052	1.04708	1.22619	1.18067	0.0623081	0.892721	0.0404433	0.00452727	52.771	3.49274	3.41124
