Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
540	-149.454	0	-149.454	53.0997	53.0997	0.0671115	2.00213	0.831354	0.950229	1.03902	1.1794	2.30837	0.0359055	0.531354	0.364426	0.0683145	74.1963	2.06924	2.00213
550	-151.91	0	-151.91	13.2506	13.2506	0.0660694	1.10792	0.67558	0.890623	1.06646	1.36734	3.87845	0.412848	0.242802	0.0608734	0.283477	74.2421	1.17399	1.10792
560	-145.853	0	-145.853	16.6505	16.6505	0.0481145	1.5968	0.707942	0.904243	1.06157	1.32625	2.75807	0.10176	0.52443	0.309382	0.0644282	73.4296	1.64491	1.5968
570	-150.15	0	-150.15	40.3966	40.3966	0.0478235	1.39262	0.807697	0.942094	1.04378	1.20643	3.61747	0.129078	0.200533	0.638839	0.0315491	74.3089	1.44044	1.39262
580	-141.311	0	-141.311	11.1724	11.1724	0.0787569	1.45083	0.649417	0.879086	1.07006	1.40144	2.46912	0.12145	0.0239549	0.837361	0.0172337	75.7775	1.52958	1.45083
590	-132.949	0	-132.949	53.5663	53.5663	0.0602846	1.50064	0.832063	0.950468	1.03887	1.17859	1.18098	0.0273843	0.00579905	0.718698	0.248119	75.5032	1.56092	1.50064
600	-136.989	0	-136.989	33.5855	33.5855	0.0602846	1.73241	0.789982	0.9358	1.04721	1.227	0.724876	0.233646	0.00412913	0.597369	0.164856	73.8785	1.7927	1.73241
610	-135.868	0	-135.868	33.7008	33.7008	0.0602846	1.20096	0.790324	0.935924	1.04715	1.2266	0.625006	0.00629315	0.000278546	0.977201	0.016227	73.152	1.26124	1.20096
620	-151.475	0	-151.475	34.5184	34.5184	0.0377582	1.18634	0.792704	0.936779	1.04669	1.22382	0.777357	0.017545	0.00570812	0.637024	0.339723	74.7766	1.2241	1.18634
630	-141.656	0	-141.656	30.6462	30.6462	0.0581117	1.68075	0.780638	0.932409	1.04898	1.23797	2.69782	0.00487663	0.000557551	0.823074	0.171492	73.9318	1.73886	1.68075
640	-152.559	0	-152.559	40.0864	40.0864	0.0853908	1.09438	0.806986	0.941845	1.04392	1.20725	2.61093	0.190622	0.0259365	0.570345	0.213096	74.4982	1.17977	1.09438
650	-138.887	0	-138.887	43.0934	43.0934	0.0890901	1.96902	0.813556	0.944138	1.04262	1.19969	2.63456	0.314752	0.00409597	0.627151	0.0540006	74.0537	2.05811	1.96902
660	-136.405	0	-136.405	39.8199	39.8199	0.0576706	2.01331	0.806369	0.941629	1.04404	1.20796	2.20887	0.948427	6.19641e-05	0.0396482	0.0118625	73.0439	2.07098	2.01331
670	-134.222	0	-134.222	4.82185	4.82185	0.0491003	2.44326	0.494506	0.799563	1.0836	1.62233	0.553769	0.535819	0.00090274	0.295118	0.168161	72.8063	2.49236	2.44326
680	-136.081	0	-136.081	7.32896	7.32896	0.0413094	2.17583	0.577126	0.844543	1.07819	1.50014	1.04665	0.203145	3.3015e-05	0.788831	0.00799114	73.432	2.21713	2.17583
690	-129.564	0	-129.564	17.9255	17.9255	0.0256396	2.37167	0.717768	0.908241	1.05999	1.314	0.184861	0.656976	5.40655e-05	0.228035	0.114935	72.8973	2.39731	2.37167
700	-143.809	0	-143.809	68.8889	68.8889	0.0476102	1.36662	0.851278	0.956846	1.03486	1.15701	0.355915	0.517069	0.000186455	0.0227644	0.45998	72.9318	1.41423	1.36662
710	-146.963	0	-146.963	52.3602	52.3602	0.0224592	1.82595	0.830211	0.949843	1.03925	1.18069	0.446052	0.526046	0.0260966	0.0572511	0.390606	72.9452	1.84841	1.82595
720	-151.405	0	-151.405	25.4996	25.4996	0.0208159	1.86161	0.760704	0.925004	1.05264	1.26165	2.62616	0.415512	0.00256375	0.442595	0.139329	73.7481	1.88243	1.86161
730	-138.928	0	-138.928	2.49477	2.49477	0.0470881	1.60449	0.34596	0.699065	1.07857	1.87641	1.77595	0.128714	0.00143571	0.850625	0.0192254	73.3125	1.65158	1.60449
740	-132.219	0	-132.219	8.43448	8.43448	0.0470881	2.69118	0.60244	0.857108	1.07567	1.46479	1.05587	0.893107	0.000285874	0.0925596	0.0140472	72.8345	2.73826	2.69118
750	-130.821	0	-130.821	12.0779	12.0779	0.082747	3.36714	0.661584	0.884512	1.06842	1.38548	0.248885	0.102169	0.000102376	0.482139	0.41559	72.2148	3.44989	3.36714
760	-138.023	0	-138.023	22.1233	22.1233	0.082747	2.97718	0.744173	0.918684	1.05556	1.28159	0.141318	0.218897	3.86405e-05	0.272554	0.50851	71.9268	3.05993	2.97718
770	-126.709	0	-126.709	12.7758	12.7758	0.0577478	3.29642	0.670129	0.888259	1.06723	1.37438	0.0995348	0.0200269	1.39847e-05	0.150498	0.829461	70.7399	3.35417	3.29642
780	-140.435	0	-140.435	2.47198	2.47198	0.0256158	3.21387	0.343784	0.697351	1.0783	1.88056	0.596054	0.461655	6.13402e-06	0.453573	0.0847658	71.3711	3.23949	3.21387
790	-130.133	0	-130.133	1.96634	1.96634	0.0211274	2.78005	0.289223	0.651386	1.06912	1.99027	0.256618	0.635309	2.57034e-05	0.321319	0.0433469	70.8977	2.80118	2.78005
800	-129.586	0	-129.586	0.659325	0.659325	0.0211274	3.77102	0.0655304	0.343689	0.90881	2.68197	0.308869	0.770186	6.45052e-05	0.228778	0.000970543	69.3835	3.79215	3.77102
810	-127.194	0	-127.194	0.627314	0.627314	0.0309391	3.74595	0.0587861	0.327119	0.894639	2.71946	0.312465	0.828731	1.75229e-05	0.169242	0.00200899	70.48	3.77689	3.74595
820	-131.144	0	-131.144	2.38895	2.38895	0.0309391	3.5753	0.335669	0.690883	1.07725	1.8962	0.305727	0.815466	4.20724e-05	0.128031	0.0564617	71.8525	3.60624	3.5753
830	-135.756	0	-135.756	14.6183	14.6183	0.0449294	2.44892	0.689865	0.896721	1.06436	1.34906	0.246739	0.0598819	9.50871e-06	0.081495	0.858614	70.0691	2.49385	2.44892
840	-139.822	0	-139.822	14.9934	14.9934	0.0751109	2.11811	0.693459	0.898234	1.06381	1.34449	0.115175	0.332375	0.000243711	0.285747	0.381634	70.9196	2.19322	2.11811
850	-128.147	0	-128.147	6.52243	6.52243	0.0433712	2.44132	0.555188	0.833215	1.08007	1.53153	0.368866	0.57463	0.000202086	0.161107	0.26406	71.5114	2.48469	2.44132
860	-130.91	0	-130.91	1.54207	1.54207	0.0351555	2.44543	0.231749	0.595412	1.0528	2.12004	1.03343	0.125293	9.36614e-05	0.0166732	0.85794	69.9954	2.48058	2.44543
870	-136.734	0	-136.734	5.4188	5.4188	0.0351555	2.47791	0.518594	0.81335	1.08251	1.58555	1.20225	0.448977	0.000670641	0.221156	0.329197	70.2279	2.51307	2.47791
880	-134.005	0	-134.005	1.79021	1.79021	0.0454453	3.84589	0.266878	0.630675	1.06373	2.03872	1.45974	0.448706	0.00196334	0.470429	0.0789016	70.9457	3.89133	3.84589
890	-129.392	0	-129.392	4.70768	4.70768	0.037025	3.38395	0.489464	0.796601	1.08377	1.63016	1.96554	0.691952	0.0240311	0.102926	0.181091	70.5806	3.42098	3.38395
900	-134.195	0	-134.195	4.36601	4.36601	0.037025	3.35311	0.473405	0.786986	1.08419	1.65542	1.13354	0.877158	0.00601218	0.0674656	0.0493645	70.9516	3.39013	3.35311
910	-129.113	0	-129.113	11.7708	11.7708	0.0429678	3.34649	0.657603	0.882748	1.06897	1.39068	0.370986	0.592071	0.00258813	0.405161	0.000179898	70.6538	3.38946	3.34649
920	-130.083	0	-130.083	2.72422	2.72422	0.0120701	3.05561	0.366734	0.715017	1.08077	1.83748	0.78748	0.976473	0.00540008	0.0179657	0.000160746	71.6246	3.06768	3.05561
930	-149.592	0	-149.592	23.8176	23.8176	0.0120701	2.80707	0.752888	0.922036	1.05403	1.27104	0.564025	0.278378	0.531598	0.18399	0.00603374	73.6271	2.81914	2.80707
940	-145.103	0	-145.103	12.9725	12.9725	0.0420549	2.55059	0.672421	0.889256	1.06691	1.37141	4.39028	0.59888	0.0251234	0.361528	0.0144693	74.0479	2.59265	2.55059
950	-148.156	0	-148.156	10.29	10.29	0.0428001	2.77247	0.636171	0.873058	1.07176	1.41902	11.7701	0.50365	0.0814033	0.379326	0.0356201	74.6473	2.81527	2.77247
960	-132.121	0	-132.121	31.8741	31.8741	0.0428001	2.77519	0.784693	0.933887	1.04822	1.2332	11.3641	0.431315	0.00491256	0.560482	0.00329065	74.6154	2.81799	2.77519
970	-134.022	0	-134.022	21.494	21.494	0.0380821	4.67388	0.740689	0.917331	1.05616	1.28582	11.3325	0.0232124	0.154709	0.820536	0.00154249	75.4989	4.71196	4.67388
980	-120.83	0	-120.83	53.444	53.444	0.0380821	4.84787	0.831878	0.950406	1.03891	1.1788	1.44833	0.0442685	0.651387	0.263423	0.0409212	75.1421	4.88595	4.84787
990	-124.81	0	-124.81	31.8802	31.8802	0.0971043	4.32348	0.784712	0.933894	1.04821	1.23318	2.01011	0.0139261	0.204657	0.0245751	0.756842	75.24	4.42058	4.32348
1000	-131.047	0	-131.047	42.0912	42.0912	0.0665311	4.05484	0.811443	0.943403	1.04304	1.20212	1.30483	0.550248	0.269518	0.0771785	0.103055	75.4712	4.12137	4.05484
1010	-126.512	0	-126.512	37.8794	37.8794	0.0665311	3.58639	0.80169	0.93998	1.04496	1.21337	5.32327	0.633823	0.289439	0.0282416	0.0484966	75.5529	3.65293	3.58639
1020	-135.766	0	-135.766	19.1501	19.1501	0.0444625	3.59557	0.726314	0.911669	1.05859	1.30343	3.7645	0.784344	0.150063	0.0419304	0.0236629	77.3327	3.64003	3.59557
1030	-130.821	0	-130.821	8.70019	8.70019	0.0710203	3.4305	0.607863	0.859732	1.07508	1.45733	0.651403	0.014024	0.42915	0.126819	0.430007	76.8066	3.50153	3.4305
1040	-123.486	0	-123.486	7.31215	7.31215	0.037561	3.38165	0.576702	0.844328	1.07823	1.50074	0.879031	0.0336701	0.216733	0.0935312	0.656065	74.7751	3.41921	3.38165
1050	-131.912	0	-131.912	12.0166	12.0166	0.037561	4.55313	0.660801	0.884166	1.06853	1.3865	1.46419	0.0638695	0.0287642	0.755062	0.152304	74.7352	4.59069	4.55313
1060	-128.921	0	-128.921	7.37189	7.37189	0.0740612	3.51546	0.578203	0.845088	1.07809	1.49862	1.20303	0.00199497	0.00472652	0.0464303	0.946848	73.9989	3.58952	3.51546
1070	-158.195	0	-158.195	2.80083	2.80083	0.0423619	2.61389	0.373242	0.719868	1.08134	1.82555	5.24742	0.0419529	0.111029	0.568545	0.278474	75.7912	2.65625	2.61389
1080	-155.238	0	-155.238	13.8199	13.8199	0.0423619	0.916424	0.681766	0.893281	1.06556	1.35939	7.95813	0.00118869	0.654758	0.0224946	0.321559	75.3387	0.958786	0.916424
1090	-155.735	0	-155.735	46.1822	46.1822	0.0423619	1.26942	0.819646	0.946241	1.0414	1.19271	8.68477	5.60992e-05	0.114379	0.00190282	0.883662	74.2644	1.31178	1.26942
1100	-129.293	0	-129.293	25.5811	25.5811	0.0656774	1.78253	0.761063	0.92514	1.05257	1.26122	5.02589	5.10815e-05	0.173109	0.0162312	0.810609	74.0844	1.84821	1.78253
1110	-131.491	0	-131.491	14.9288	14.9288	0.0560791	2.23691	0.69285	0.897978	1.0639	1.34527	1.01007	0.00242571	0.609184	0.15721	0.23118	74.0481	2.29299	2.23691
1120	-126.713	0	-126.713	2.98491	2.98491	0.0804669	3.58944	0.388091	0.730689	1.08244	1.79878	0.845585	6.59704e-05	0.966073	0.00627761	0.027583	73.5453	3.6699	3.58944
1130	-128.77	0	-128.77	25.7682	25.7682	0.0738107	3.40849	0.761883	0.925449	1.05243	1.26024	0.596767	0.000130468	0.0233634	0.385109	0.591397	71.4839	3.4823	3.40849
1140	-126.098	0	-126.098	23.2914	23.2914	0.0566501	3.72426	0.750279	0.921038	1.05449	1.27419	2.16762	2.11141e-05	0.0104862	0.677004	0.312488	71.7315	3.78091	3.72426
1150	-127.373	0	-127.373	24.7598	24.7598	0.0350891	3.29788	0.75736	0.923739	1.05324	1.26566	2.96969	0.000373384	0.0511681	0.550983	0.397476	72.6013	3.33296	3.29788
1160	-133.19	0	-133.19	15.5051	15.5051	0.0350891	3.91771	0.698163	0.900201	1.06309	1.33854	1.27223	0.0212991	0.114849	0.534731	0.32912	71.8159	3.9528	3.91771
1170	-124.987	0	-124.987	21.089	21.089	0.0864884	3.1764	0.738369	0.916426	1.05656	1.28865	1.51873	0.0227365	0.331708	0.46815	0.177405	72.8864	3.26289	3.1764
1180	-139.217	0	-139.217	43.1579	43.1579	0.0154731	3.01052	0.81369	0.944184	1.04259	1.19953	1.3148	0.00305864	0.113034	0.682505	0.201402	72.1263	3.02599	3.01052
1190	-127.052	0	-127.052	19.7811	19.7811	0.0437964	3.75758	0.730422	0.9133	1.0579	1.29838	1.02157	0.00234538	0.111281	0.259691	0.626682	72.2721	3.80138	3.75758
1200	-142.829	0	-142.829	62.5917	62.5917	0.0601235	4.61308	0.844219	0.954526	1.03635	1.1649	1.14948	0.00431828	0.64734	0.270206	0.0781364	72.6476	4.67321	4.61308
1210	-135.437	0	-135.437	39.8809	39.8809	0.0578433	5.04654	0.806511	0.941679	1.04401	1.2078	4.97136	0.113192	0.752781	0.111662	0.0223646	73.3845	5.10438	5.04654
1220	-129.811	0	-129.811	17.0982	17.0982	0.0653533	6.03302	0.71151	0.905702	1.061	1.32179	12.5361	0.22021	0.411063	0.1722	0.196528	73.9276	6.09837	6.03302
1230	-132.331	0	-132.331	23.1482	23.1482	0.0244098	5.89708	0.749554	0.920759	1.05462	1.27507	63.2612	0.199002	0.407034	0.0882657	0.305698	74.9248	5.92149	5.89708
1240	-126.635	0	-126.635	13.3289	13.3289	0.0244098	6.61584	0.676452	0.890999	1.06633	1.36622	17.1226	0.540217	0.300495	0.0118316	0.147457	75.5409	6.64024	6.61584
1250	-132.651	0	-132.651	5.89331	5.89331	0.0244098	6.71972	0.535422	0.822641	1.0815	1.56044	5.64921	0.274249	0.320437	0.00450711	0.400806	74.3553	6.74413	6.71972
1260	-122.64	0	-122.64	13.3674	13.3674	0.0244098	4.61446	0.676879	0.891183	1.06627	1.36567	3.7959	0.0944238	0.67069	0.0221004	0.212785	73.3454	4.63887	4.61446
1270	-136.072	0	-136.072	25.862	25.862	0.0146415	4.11975	0.762291	0.925602	1.05235	1.25975	1.73779	0.141379	0.162858	0.0271652	0.668598	73.594	4.1344	4.11975
1280	-142.071	0	-142.071	5.64655	5.64655	0.0146415	3.97389	0.5269	0.81797	1.08203	1.5731	3.12718	0.302261	0.189285	0.387367	0.121087	74.4485	3.98853	3.97389
1290	-140.739	0	-140.739	41.0631	41.0631	0.0186808	3.9777	0.809197	0.942619	1.04348	1.2047	2.94107	0.132678	0.213048	0.169582	0.484691	75.1937	3.99638	3.9777
1300	-132.76	0	-132.76	30.359	30.359	0.0186808	3.70059	0.779656	0.932049	1.04916	1.23913	2.21206	0.103486	0.0687803	0.107749	0.719985	75.7434	3.71927	3.70059
1310	-124.79	0	-124.79	51.0117	51.0117	0.0654751	5.35829	0.828065	0.949116	1.03969	1.18313	1.18311	0.766956	0.189966	0.0149412	0.0281367	74.9049	5.42376	5.35829
1320	-122.341	0	-122.341	63.8919	63.8919	0.0368331	5.49885	0.84576	0.955034	1.03603	1.16318	7.32745	0.337901	0.528778	0.00601422	0.127307	74.3289	5.53569	5.49885
1330	-111.937	0	-111.937	5.33993	5.33993	0.0368331	6.23613	0.515611	0.811674	1.08266	1.59005	5.07975	0.0847736	0.0679283	0.0845827	0.762715	73.6152	6.27297	6.23613
1340	-136.189	0	-136.189	17.269	17.269	0.0368331	5.81419	0.712836	0.906242	1.06079	1.32014	3.38183	0.942315	0.0189363	0.00383106	0.034918	75.3185	5.85102	5.81419
1350	-130.238	0	-130.238	35.2882	35.2882	0.0368331	5.7866	0.794871	0.937555	1.04628	1.2213	2.11358	0.745298	0.193319	0.043506	0.0178776	76.1497	5.82343	5.7866
1360	-127.622	0	-127.622	14.8854	14.8854	0.0728242	6.52338	0.692438	0.897805	1.06397	1.34579	9.48369	0.045271	0.0544892	0.899431	0.000809154	75.6257	6.59621	6.52338
1370	-127.437	0	-127.437	27.1007	27.1007	0.10361	6.55721	0.767485	0.927549	1.05141	1.25355	14.5403	0.199772	0.110749	0.687662	0.00181681	73.7764	6.66082	6.55721
1380	-118.495	0	-118.495	10.4459	10.4459	0.0497912	5.08169	0.638623	0.874184	1.07145	1.41575	10.6962	0.250664	0.00978085	0.739237	0.000318825	72.6403	5.13148	5.08169
1390	-120.646	0	-120.646	9.56784	9.56784	0.0479771	4.05227	0.624111	0.867456	1.07322	1.43521	26.6022	0.637131	0.0148244	0.347857	0.000188005	72.7013	4.10025	4.05227
1400	-127.831	0	-127.831	22.7179	22.7179	0.0479771	3.97079	0.747337	0.919907	1.05501	1.27775	7.81015	0.162876	0.0361325	0.800989	2.59407e-06	72.8164	4.01877	3.97079
