Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
300	-143.398	0	-143.398	9.01004	9.01004	0.0430045	2.92719	0.61391	0.86263	1.0744	1.44906	0.539216	0.0458956	0.0500127	0.722326	0.181766	99.1601	2.97019	2.92719
310	-122.852	0	-122.852	12.4105	12.4105	0.0248065	4.09458	0.665739	0.88634	1.06785	1.38007	0.653911	0.0174997	0.280207	0.50572	0.196573	99.5497	4.11939	4.09458
320	-128.69	0	-128.69	17.3628	17.3628	0.0248065	2.39427	0.713557	0.906535	1.06067	1.31924	0.181083	0.0088479	0.0994993	0.282477	0.609176	98.8127	2.41908	2.39427
330	-144.178	0	-144.178	25.0532	25.0532	0.0386894	1.0151	0.758703	0.924248	1.053	1.26405	0.399481	0.00930217	0.0689716	0.576147	0.345579	99.9171	1.05379	1.0151
340	-136.477	0	-136.477	16.0877	16.0877	0.0648417	2.64666	0.70326	0.902315	1.0623	1.33212	4.0887	0.0417845	0.148482	0.238978	0.570755	98.9116	2.7115	2.64666
350	-133.896	0	-133.896	4.93847	4.93847	0.0352414	4.10418	0.499502	0.802471	1.08341	1.61462	1.51531	0.0106206	0.0540056	0.706225	0.229148	99.4097	4.13942	4.10418
360	-130.122	0	-130.122	6.44844	6.44844	0.0413099	3.69468	0.552996	0.83206	1.08024	1.53471	0.631272	0.00135661	0.00117013	0.883935	0.113538	99.8677	3.73599	3.69468
370	-134.031	0	-134.031	3.94392	3.94392	0.0134878	3.39796	0.451255	0.773247	1.08441	1.69109	0.944391	0.0689812	0.00393185	0.677017	0.25007	98.9808	3.41145	3.39796
380	-127.618	0	-127.618	9.89691	9.89691	0.0134878	3.85848	0.629756	0.870092	1.07255	1.42761	0.723736	0.0497913	0.00583896	0.265235	0.679134	99.2797	3.87197	3.85848
390	-129.65	0	-129.65	50.8039	50.8039	0.0320497	4.00641	0.827727	0.949001	1.03976	1.18351	1.36088	0.0349837	0.283469	0.00960333	0.671944	99.2821	4.03846	4.00641
400	-141.133	0	-141.133	80.3015	80.3015	0.0320497	3.14642	0.861932	0.960299	1.03259	1.14518	0.963933	0.00265431	0.962623	0.0022617	0.0324614	99.6968	3.17847	3.14642
410	-131.15	0	-131.15	41.7186	41.7186	0.0320497	2.89575	0.810638	0.943122	1.0432	1.20304	1.31471	0.0138911	0.820127	0.0158999	0.150082	98.6253	2.9278	2.89575
420	-133.251	0	-133.251	19.416	19.416	0.0217864	3.84858	0.728069	0.912367	1.05829	1.30127	1.93932	0.160509	0.0515097	0.587413	0.200569	99.4925	3.87037	3.84858
430	-142.559	0	-142.559	41.1336	41.1336	0.0413527	3.79806	0.809353	0.942674	1.04345	1.20452	1.3546	0.565344	0.0365041	0.361869	0.0362829	99.0233	3.83941	3.79806
440	-128.582	0	-128.582	16.4637	16.4637	0.0413527	3.22766	0.706413	0.903615	1.06181	1.32816	1.2789	0.134785	0.0299752	0.816702	0.0185381	99.3719	3.26902	3.22766
450	-139.338	0	-139.338	10.1007	10.1007	0.022382	4.28045	0.633125	0.871654	1.07213	1.42309	1.80459	0.957919	0.000446472	0.0405732	0.00106159	99.5645	4.30283	4.28045
460	-134.451	0	-134.451	25.7544	25.7544	0.0285185	5.2143	0.761823	0.925426	1.05244	1.26031	1.15753	0.245492	0.0016777	0.508094	0.244737	99.2099	5.24282	5.2143
470	-147.162	0	-147.162	39.8006	39.8006	0.0346545	5.6616	0.806324	0.941613	1.04405	1.20801	1.02186	0.198544	0.000864702	0.61448	0.186112	98.0639	5.69626	5.6616
480	-127.015	0	-127.015	3.53781	3.53781	0.0348819	6.23696	0.427017	0.757539	1.08413	1.73131	0.81608	0.46007	0.000560226	0.475245	0.0641249	98.3903	6.27184	6.23696
490	-125.169	0	-125.169	4.54806	4.54806	0.0476674	5.75424	0.48215	0.792257	1.08399	1.64161	1.00768	0.601749	0.00400647	0.0325437	0.3617	98.3434	5.80191	5.75424
500	-117	0	-117	12.0659	12.0659	0.0476674	5.94308	0.661431	0.884444	1.06845	1.38568	2.07113	0.692515	0.0237377	0.072024	0.211724	99.3747	5.99075	5.94308
510	-127.978	0	-127.978	32.771	32.771	0.0476674	6.05546	0.787514	0.93491	1.04768	1.22989	3.31088	0.446523	0.0305049	0.43746	0.0855127	97.9301	6.10313	6.05546
520	-125.955	0	-125.955	7.85807	7.85807	0.0476674	5.99587	0.589839	0.850919	1.07697	1.48227	1.8917	0.139671	0.0649657	0.0818598	0.713503	97.1122	6.04354	5.99587
530	-124.651	0	-124.651	11.5978	11.5978	0.0476674	5.56661	0.655297	0.881722	1.06928	1.3937	0.396774	0.574695	0.213908	0.205965	0.00543275	97.0475	5.61428	5.56661
540	-122.322	0	-122.322	36.4711	36.4711	0.0192709	6.56477	0.798071	0.938696	1.04566	1.21757	0.220021	0.0993443	0.30266	0.129957	0.468039	96.6803	6.58404	6.56477
550	-122.501	0	-122.501	24.5563	24.5563	0.0461006	6.66736	0.756415	0.92338	1.05341	1.2668	0.220998	0.0673924	0.262013	0.0154059	0.655189	96.4191	6.71346	6.66736
560	-137.376	0	-137.376	43.6661	43.6661	0.0472089	7.22771	0.814733	0.944546	1.04238	1.19834	0.257507	0.633248	0.075402	0.247156	0.0441944	95.5836	7.27492	7.22771
570	-121.597	0	-121.597	2.77908	2.77908	0.0334501	7.97304	0.371414	0.718513	1.08118	1.82889	0.209262	0.0994842	0.534477	0.188082	0.177957	95.6166	8.00649	7.97304
580	-114.6	0	-114.6	14.0038	14.0038	0.0334501	8.15895	0.683689	0.894102	1.06528	1.35693	1.02003	0.149343	0.278818	0.468676	0.103164	95.7064	8.1924	8.15895
590	-117.931	0	-117.931	15.7852	15.7852	0.0351395	7.55785	0.700647	0.901233	1.06271	1.33541	2.6341	0.236119	0.0100231	0.303142	0.450715	95.525	7.59299	7.55785
600	-141.797	0	-141.797	32.5682	32.5682	0.0351395	6.99335	0.786886	0.934682	1.0478	1.23063	1.94342	0.173709	0.0270155	0.568607	0.230669	96.0838	7.02849	6.99335
610	-135.306	0	-135.306	17.2846	17.2846	0.0351395	6.88139	0.712956	0.906291	1.06077	1.31999	1.7367	0.0150164	0.00525512	0.944018	0.0357106	96.6528	6.91653	6.88139
620	-142.823	0	-142.823	10.7697	10.7697	0.0351395	5.76877	0.643557	0.876435	1.07082	1.40919	3.47251	0.0421925	0.0116261	0.845468	0.100713	96.4276	5.80391	5.76877
630	-148.668	0	-148.668	17.2628	17.2628	0.0308214	3.52083	0.712789	0.906223	1.06079	1.3202	4.4149	0.000159075	0.00836849	0.424373	0.567099	96.3904	3.55165	3.52083
640	-138.353	0	-138.353	29.6209	29.6209	0.0306476	3.65767	0.777069	0.9311	1.04965	1.24218	3.3674	0.00451369	0.00635538	0.571597	0.417534	95.9347	3.68831	3.65767
650	-127.877	0	-127.877	51.9528	51.9528	0.0244457	3.46833	0.829571	0.949626	1.03939	1.18142	1.95303	0.0141594	0.00264222	0.50192	0.481279	96.2424	3.49277	3.46833
660	-137.073	0	-137.073	11.2723	11.2723	0.0244457	3.66152	0.650824	0.879719	1.06987	1.39958	0.529837	0.0402634	0.00379839	0.092633	0.863305	96.7588	3.68597	3.66152
670	-133.342	0	-133.342	37.5839	37.5839	0.0390161	3.88121	0.800947	0.939717	1.0451	1.21423	0.725053	0.998153	9.23284e-06	0.00133626	0.000501841	97.5237	3.92022	3.88121
680	-127.351	0	-127.351	18.0403	18.0403	0.0390161	3.41473	0.718603	0.908578	1.05985	1.31296	0.71682	0.976022	6.54243e-06	0.0239485	2.28733e-05	97.2288	3.45374	3.41473
690	-145.583	0	-145.583	68.5017	68.5017	0.0390161	3.02318	0.850872	0.956713	1.03495	1.15746	2.37439	0.568222	7.50536e-06	0.431358	0.000412139	98.1656	3.0622	3.02318
700	-129.549	0	-129.549	9.21498	9.21498	0.0390161	4.2418	0.617756	0.864459	1.07397	1.44382	0.618422	0.200204	2.59059e-07	0.799714	8.22419e-05	98.753	4.28082	4.2418
710	-115.558	0	-115.558	3.10714	3.10714	0.0390161	5.32804	0.397384	0.737293	1.083	1.78233	0.319978	0.0847436	1.42725e-05	0.914953	0.000288837	98.3579	5.36705	5.32804
720	-131.194	0	-131.194	4.8037	4.8037	0.0390161	2.8835	0.493714	0.7991	1.08363	1.62356	0.167173	0.35208	0.00134003	0.646549	3.04914e-05	97.2919	2.92252	2.8835
730	-123.237	0	-123.237	13.8961	13.8961	0.0335561	2.95494	0.682568	0.893623	1.06544	1.35837	0.244189	0.405053	3.58932e-05	0.594908	2.62028e-06	96.5026	2.98849	2.95494
740	-129.22	0	-129.22	24.2642	24.2642	0.0335561	2.35777	0.755038	0.922857	1.05365	1.26845	0.206507	0.865006	4.41671e-05	0.134943	6.68388e-06	95.2816	2.39133	2.35777
750	-152.155	0	-152.155	40.5608	40.5608	0.0247153	1.96552	0.808069	0.942225	1.04371	1.206	0.151848	0.482138	5.71347e-05	0.517805	5.95031e-07	95.7053	1.99023	1.96552
760	-140.636	0	-140.636	22.3503	22.3503	0.0247153	1.97239	0.745395	0.919157	1.05534	1.2801	0.175424	0.295156	0.000202202	0.704642	2.43444e-07	98.196	1.99711	1.97239
770	-144.116	0	-144.116	54.0448	54.0448	0.0247153	1.9733	0.832781	0.95071	1.03873	1.17778	0.70135	0.724829	1.31594e-06	0.275169	1.70406e-09	97.8722	1.99801	1.9733
780	-142.225	0	-142.225	18.2375	18.2375	0.0311803	1.98791	0.720022	0.90915	1.05962	1.31121	0.980205	0.931768	2.58515e-05	0.0682064	2.22823e-09	97.081	2.01909	1.98791
790	-137.771	0	-137.771	7.88295	7.88295	0.0311803	2.30853	0.590409	0.851202	1.07691	1.48148	2.35375	0.571297	0.000789049	0.427914	1.40503e-07	96.8377	2.33971	2.30853
800	-151.255	0	-151.255	10.8132	10.8132	0.0311803	1.75888	0.644205	0.87673	1.07074	1.40833	4.41823	0.638167	0.00336941	0.358463	1.13472e-07	97.2541	1.79006	1.75888
810	-144.982	0	-144.982	10.4423	10.4423	0.0140314	1.89997	0.638567	0.874158	1.07145	1.41582	1.25541	0.899684	0.000630406	0.0996855	3.163e-07	98.2985	1.914	1.89997
820	-152.413	0	-152.413	32.8977	32.8977	0.0372922	1.94392	0.787904	0.93505	1.04761	1.22944	2.32551	0.337653	0.0266072	0.635732	8.26735e-06	97.8487	1.98122	1.94392
830	-154.048	0	-154.048	11.6607	11.6607	0.0372922	1.45076	0.656141	0.882098	1.06916	1.3926	5.01978	0.0631009	0.907897	0.0289996	2.75433e-06	97.541	1.48805	1.45076
840	-154.055	0	-154.055	14.741	14.741	0.0372922	1.75168	0.691055	0.897223	1.06418	1.34755	4.6676	0.456946	0.131558	0.411401	9.47405e-05	94.332	1.78897	1.75168
850	-150.65	0	-150.65	13.8163	13.8163	0.0372922	1.28819	0.681729	0.893265	1.06556	1.35944	14.882	0.410685	0.141227	0.447984	0.000104093	93.9213	1.32548	1.28819
860	-143.578	0	-143.578	9.35848	9.35848	0.0520909	1.56219	0.62038	0.8657	1.07366	1.44026	15.4863	0.358532	0.0938025	0.547596	6.87927e-05	94.7801	1.61428	1.56219
870	-156.908	0	-156.908	51.4137	51.4137	0.0520909	1.75858	0.828713	0.949336	1.03956	1.18239	46.0754	0.293661	0.0865616	0.619279	0.000498658	95.2203	1.81067	1.75858
880	-158.346	0	-158.346	31.701	31.701	0.0309864	1.60149	0.784135	0.933684	1.04832	1.23386	29.901	0.14219	0.026552	0.829918	0.00133975	94.4655	1.63247	1.60149
890	-143.064	0	-143.064	28.0497	28.0497	0.0309864	2.41802	0.771239	0.928946	1.05072	1.24909	10.5199	0.0122034	0.00451364	0.981919	0.00136348	95.279	2.44901	2.41802
900	-147.165	0	-147.165	58.5279	58.5279	0.0312252	2.37585	0.839085	0.952822	1.03742	1.17067	6.95956	0.614329	0.0053187	0.364563	0.0157891	94.3289	2.40708	2.37585
910	-145.634	0	-145.634	24.1462	24.1462	0.0312252	1.28966	0.754476	0.922642	1.05375	1.26913	5.17981	0.0712568	0.745302	0.162859	0.0205822	93.6015	1.32089	1.28966
920	-156.052	0	-156.052	5.78306	5.78306	0.027943	1.14515	0.531673	0.820595	1.08174	1.56599	5.67799	0.0175364	0.152612	0.760785	0.0690663	94.0396	1.17309	1.14515
930	-153.978	0	-153.978	34.913	34.913	0.0340503	1.92895	0.793823	0.93718	1.04648	1.22252	17.5732	0.0580762	0.186968	0.268044	0.486912	94.3546	1.963	1.92895
940	-147.992	0	-147.992	15.374	15.374	0.0191788	3.00634	0.696979	0.899707	1.06327	1.34004	3.65586	0.565768	0.0249316	0.044094	0.365207	94.462	3.02552	3.00634
950	-132.734	0	-132.734	44.2085	44.2085	0.0191788	3.07988	0.815826	0.944924	1.04217	1.19708	3.8106	0.394721	0.0201247	0.00969856	0.575456	96.2823	3.09906	3.07988
960	-142.409	0	-142.409	25.9186	25.9186	0.0191788	3.5453	0.762536	0.925694	1.05231	1.25946	2.3129	0.0767741	0.740967	0.00128008	0.180978	96.3962	3.56448	3.5453
970	-141.069	0	-141.069	32.9791	32.9791	0.0242794	1.90599	0.788153	0.935141	1.04756	1.22914	2.60245	0.103104	0.511457	0.00086952	0.384569	95.7014	1.93026	1.90599
980	-142.415	0	-142.415	44.8277	44.8277	0.0579116	1.577	0.817051	0.945347	1.04192	1.19568	0.571211	0.507257	0.348961	0.000264123	0.143518	95.199	1.63491	1.577
990	-133.501	0	-133.501	57.5278	57.5278	0.0397331	1.67768	0.837741	0.952373	1.0377	1.17218	0.932393	0.216117	0.68522	0.000318777	0.0983437	95.1983	1.71742	1.67768
1000	-146.901	0	-146.901	56.2756	56.2756	0.0505354	2.8373	0.83601	0.951794	1.03806	1.17413	0.451449	0.0672553	0.889819	7.33588e-05	0.042852	94.4379	2.88783	2.8373
1010	-135.392	0	-135.392	72.0217	72.0217	0.0237269	2.74302	0.854448	0.95788	1.03419	1.15348	0.422867	0.128661	0.455934	8.5732e-05	0.415319	94.8763	2.76675	2.74302
1020	-124.609	0	-124.609	63.5245	63.5245	0.0278681	3.2971	0.845329	0.954892	1.03612	1.16366	0.318657	0.248112	0.583607	0.000139152	0.168142	95.5375	3.32497	3.2971
1030	-143.634	0	-143.634	51.2589	51.2589	0.0278681	3.04992	0.828465	0.949252	1.03961	1.18267	0.168084	0.0914274	0.193779	0.000781496	0.714012	94.6571	3.07778	3.04992
1040	-139.556	0	-139.556	1.46203	1.46203	0.032268	1.91701	0.219398	0.582112	1.04811	2.15038	0.122214	0.438213	0.166092	6.87491e-05	0.395626	95.1465	1.94928	1.91701
1050	-142.692	0	-142.692	50.7019	50.7019	0.0295416	1.2715	0.82756	0.948945	1.0398	1.1837	0.465757	0.162912	0.58597	8.06804e-05	0.251037	95.5275	1.30104	1.2715
1060	-145.203	0	-145.203	21.9317	21.9317	0.0221963	1.6614	0.743127	0.918279	1.05574	1.28286	0.230203	0.182993	0.283092	0.00017821	0.533737	94.7976	1.6836	1.6614
1070	-143.123	0	-143.123	28.6523	28.6523	0.0319426	1.58302	0.773529	0.929795	1.0503	1.24637	0.449598	0.18237	0.432807	0.00140848	0.383414	97.0256	1.61496	1.58302
1080	-157.864	0	-157.864	13.6541	13.6541	0.0585514	0.81258	0.680002	0.892526	1.06582	1.36166	0.536326	0.845002	0.141091	0.00180289	0.0121043	97.0587	0.871132	0.81258
1090	-144.502	0	-144.502	3.06933	3.06933	0.0585514	1.24887	0.394555	0.735296	1.08284	1.78731	0.40774	0.454335	0.00341372	0.0218484	0.520403	96.1306	1.30742	1.24887
1100	-139.602	0	-139.602	6.72269	6.72269	0.0288178	1.92409	0.560959	0.836236	1.0796	1.5232	0.454598	0.463585	0.201182	0.124236	0.210997	96.096	1.95291	1.92409
1110	-143.56	0	-143.56	4.58259	4.58259	0.0288178	2.88376	0.48376	0.793218	1.08394	1.63908	3.06743	0.00831664	0.561933	0.00047135	0.429279	96.8883	2.91258	2.88376
1120	-144.625	0	-144.625	7.02451	7.02451	0.0288178	1.44803	0.56924	0.840519	1.0789	1.51135	1.57582	0.25015	0.653761	0.00908927	0.0869998	95.3484	1.47685	1.44803
1130	-145.67	0	-145.67	5.78274	5.78274	0.0250926	1.97251	0.531662	0.820589	1.08174	1.56601	0.942689	0.712909	0.0359037	0.0590968	0.192091	94.8263	1.9976	1.97251
1140	-147.76	0	-147.76	4.23521	4.23521	0.0250926	2.09932	0.466835	0.782969	1.0843	1.6659	1.74375	0.252847	0.00940548	0.467425	0.270323	95.2279	2.12441	2.09932
1150	-136.421	0	-136.421	9.37306	9.37306	0.046948	2.62907	0.620643	0.865824	1.07363	1.4399	6.7784	0.0159549	0.00906982	0.760962	0.214013	94.6241	2.67602	2.62907
1160	-145.429	0	-145.429	6.66089	6.66089	0.019138	2.40139	0.559203	0.83532	1.07974	1.52573	5.44133	0.00891225	0.0553828	0.141777	0.793928	95.1431	2.42053	2.40139
1170	-145.446	0	-145.446	3.72904	3.72904	0.0157623	2.5369	0.438828	0.765285	1.08434	1.71155	4.02066	0.0964425	0.8264	0.0551844	0.0219735	95.3486	2.55267	2.5369
1180	-150.105	0	-150.105	2.25658	2.25658	0.0157623	1.55993	0.322093	0.679791	1.07526	1.92286	3.59311	0.169682	0.30311	0.0430956	0.484113	94.2369	1.57569	1.55993
1190	-136.423	0	-136.423	3.11737	3.11737	0.0370417	1.25079	0.398143	0.737826	1.08304	1.78099	5.59038	0.0217249	0.536323	0.371567	0.0703845	94.0477	1.28783	1.25079
1200	-146.298	0	-146.298	31.4597	31.4597	0.0524404	1.70676	0.78335	0.933398	1.04847	1.23478	8.16955	0.0088269	0.2377	0.202056	0.551417	93.0869	1.7592	1.70676
1210	-145.801	0	-145.801	4.75642	4.75642	0.0347119	1.08547	0.491635	0.79788	1.0837	1.62679	0.793649	0.0981843	0.13627	0.208638	0.556908	93.0883	1.12018	1.08547
1220	-140.181	0	-140.181	19.4687	19.4687	0.0347119	1.55348	0.728412	0.912503	1.05824	1.30085	0.534373	0.0756485	0.5651	0.14468	0.214571	93.3826	1.58819	1.55348
1230	-136.287	0	-136.287	13.9508	13.9508	0.0439698	3.16091	0.683139	0.893867	1.06536	1.35764	1.16384	0.142105	0.155936	0.142211	0.559748	92.8955	3.20488	3.16091
1240	-132.333	0	-132.333	11.1565	11.1565	0.066454	2.49966	0.649191	0.878985	1.07009	1.40174	1.07088	0.229653	0.124553	0.346834	0.29896	92.4012	2.56611	2.49966
1250	-127.085	0	-127.085	3.28	3.28	0.0150531	2.9995	0.409827	0.74594	1.08359	1.76065	2.37296	0.334711	0.0797017	0.0712246	0.514363	93.6258	3.01455	2.9995
1260	-135.624	0	-135.624	17.9492	17.9492	0.061386	3.13058	0.717941	0.908311	1.05996	1.31379	0.795448	0.45652	0.116267	0.221244	0.205969	92.5347	3.19197	3.13058
1270	-131.366	0	-131.366	24.9392	24.9392	0.0648312	3.54788	0.758184	0.924051	1.05309	1.26467	1.29682	0.122292	0.24506	0.501646	0.131003	92.4856	3.61271	3.54788
1280	-139.34	0	-139.34	35.4489	35.4489	0.0152764	3.15297	0.795315	0.937714	1.04619	1.22078	1.97784	0.0875466	0.468817	0.399931	0.0437057	91.2124	3.16825	3.15297
1290	-132.851	0	-132.851	49.0394	49.0394	0.0398168	4.08543	0.824773	0.947997	1.04036	1.18687	1.20657	0.00870525	0.793866	0.189919	0.00751028	90.5796	4.12524	4.08543
1300	-136.239	0	-136.239	60.1889	60.1889	0.0398168	3.032	0.841245	0.95354	1.03697	1.16824	1.4502	0.204314	0.617523	0.176346	0.00181727	90.227	3.07182	3.032
1310	-137.234	0	-137.234	72.9259	72.9259	0.0398168	3.21978	0.855326	0.958165	1.034	1.15251	1.68747	0.295226	0.605081	0.0985628	0.00113074	89.7176	3.25959	3.21978
1320	-138.506	0	-138.506	85.9587	85.9587	0.0385384	2.77491	0.866424	0.961737	1.03162	1.14022	1.35837	0.147917	0.720559	0.0765112	0.0550126	91.1321	2.81345	2.77491
1330	-146.412	0	-146.412	13.2347	13.2347	0.0320742	2.8195	0.675402	0.890546	1.06648	1.36757	0.426515	0.470275	0.292198	0.233496	0.00403018	91.2094	2.85158	2.8195
1340	-134.681	0	-134.681	5.75306	5.75306	0.0189248	3.19759	0.530637	0.820027	1.0818	1.56753	0.636308	0.49783	0.0746238	0.424403	0.00314377	93.3033	3.21651	3.19759
1350	-126.088	0	-126.088	38.3627	38.3627	0.0189248	4.21467	0.802888	0.940403	1.04472	1.21199	0.352858	0.941688	0.0440705	0.0092878	0.00495386	94.0716	4.23359	4.21467
1360	-126.966	0	-126.966	6.69618	6.69618	0.0513126	4.42517	0.560208	0.835845	1.07966	1.52429	0.736424	0.0996884	0.197278	0.646372	0.056662	93.352	4.47648	4.42517
1370	-128.328	0	-128.328	6.5167	6.5167	0.0386224	4.36711	0.555019	0.833126	1.08008	1.53178	0.407031	0.157551	0.42442	0.352288	0.0657405	93.583	4.40574	4.36711
1380	-129.833	0	-129.833	4.83295	4.83295	0.0386224	4.59242	0.494988	0.799844	1.08358	1.62159	0.909738	0.355431	0.466718	0.0315635	0.146287	93.5368	4.63105	4.59242
1390	-119.098	0	-119.098	4.6449	4.6449	0.035772	4.099	0.486625	0.794922	1.08386	1.63459	0.593495	0.143025	0.262579	0.023153	0.571243	95.1927	4.13478	4.099
1400	-126.972	0	-126.972	12.4629	12.4629	0.0181471	3.67014	0.66638	0.886621	1.06776	1.37924	0.922236	0.00294964	0.824906	0.00308577	0.169058	94.5089	3.68829	3.67014
1410	-124.687	0	-124.687	2.85915	2.85915	0.0181471	2.97036	0.378063	0.723419	1.08173	1.81679	0.528872	0.0529056	0.0184109	3.44931e-05	0.928649	94.2152	2.9885	2.97036
