Iteration	Posterior	Likelihood	Prior	alpha	beta	diversification	extinction	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	root	speciation	turnover
1160	-124.498	0	-124.498	8.7289	8.7289	0.0270486	2.90864	0.608435	0.860007	1.07502	1.45654	0.869282	0.00184479	0.698703	0.286687	0.0127657	76.4628	2.93569	2.90864
1170	-130.185	0	-130.185	6.57276	6.57276	0.0366614	3.29907	0.556661	0.833989	1.07995	1.5294	0.868092	0.0184054	0.00158313	0.97766	0.00235174	74.9502	3.33573	3.29907
1180	-117.962	0	-117.962	3.98835	3.98835	0.0366614	5.06674	0.453721	0.774805	1.0844	1.68707	0.936506	0.0254546	0.0134467	0.958615	0.00248386	76.5337	5.1034	5.06674
1190	-116.497	0	-116.497	3.74394	3.74394	0.0366614	5.48553	0.439717	0.765861	1.08435	1.71008	0.961386	0.314593	0.10461	0.579121	0.00167669	75.6598	5.52219	5.48553
1200	-123.347	0	-123.347	5.97418	5.97418	0.0366614	5.64658	0.538114	0.824103	1.08132	1.55647	2.99409	0.439134	0.0675376	0.493269	5.97204e-05	76.3512	5.68324	5.64658
1210	-129.504	0	-129.504	13.8799	13.8799	0.0366614	4.55746	0.682397	0.893551	1.06547	1.35859	0.814312	0.709812	0.0651358	0.224785	0.000267588	76.7219	4.59413	4.55746
1220	-120.534	0	-120.534	25.3349	25.3349	0.0571994	5.02015	0.759971	0.924727	1.05277	1.26253	0.766404	0.926096	0.0349757	0.0385687	0.000360102	75.3074	5.07735	5.02015
1230	-124.47	0	-124.47	29.8699	29.8699	0.0571994	5.8699	0.777952	0.931425	1.04948	1.24114	0.834759	0.132143	0.867602	0.000234942	1.95461e-05	75.417	5.92709	5.8699
1240	-116.69	0	-116.69	11.3353	11.3353	0.0200357	5.98615	0.651705	0.880115	1.06976	1.39842	0.620519	0.249602	0.744681	0.00571112	5.15104e-06	75.9301	6.00618	5.98615
1250	-134.807	0	-134.807	1.90579	1.90579	0.0505901	4.64202	0.281763	0.644606	1.06744	2.00619	0.476636	0.504514	0.49437	0.00110927	6.52258e-06	75.5051	4.69261	4.64202
1260	-120.608	0	-120.608	2.81351	2.81351	0.035701	4.83311	0.3743	0.72065	1.08143	1.82362	0.686428	0.337867	0.658464	0.00365647	1.26532e-05	75.516	4.86881	4.83311
1270	-124.447	0	-124.447	0.809968	0.809968	0.035701	5.25061	0.097678	0.411116	0.959679	2.53153	0.298551	0.686986	0.157484	0.155446	8.45377e-05	75.9103	5.28632	5.25061
1280	-111.224	0	-111.224	4.47202	4.47202	0.0566376	5.68406	0.478552	0.790098	1.08408	1.64727	0.364394	0.277749	0.0582593	0.663342	0.000649287	76.3653	5.7407	5.68406
1290	-114.133	0	-114.133	9.34062	9.34062	0.0566376	6.05071	0.620056	0.865547	1.0737	1.4407	0.343929	0.813192	0.100802	0.0840788	0.00192721	76.2118	6.10735	6.05071
1300	-132.433	0	-132.433	9.67766	9.67766	0.0631117	7.63902	0.626024	0.868352	1.07299	1.43263	0.767588	0.90513	0.0934735	0.00126194	0.000134806	77.5711	7.70214	7.63902
1310	-128.498	0	-128.498	11.3361	11.3361	0.0382578	7.30503	0.651715	0.880119	1.06976	1.39841	1.09352	0.87649	0.103749	0.0197019	5.87628e-05	77.7327	7.34329	7.30503
1320	-120.793	0	-120.793	12.238	12.238	0.0256468	7.29215	0.663604	0.885402	1.06815	1.38285	0.268557	0.60302	0.39101	0.00593758	3.27501e-05	77.3782	7.31779	7.29215
